id,psi,x,y,z
5000,0.14595515830525,0,0,0
15025,0.43340441914765,1.25e-05,0,0
15018,0.64572475605886,2.5e-05,0,0
15012,0.92184585864375,5e-05,0,0
15024,1.0778025718243,7.5e-05,0,0
15003,1.1679716327027,0.0001,0,0
15013,1.2505485512468,0.00015,0,0
5001,1.2776291610872,0.0002,0,0
15014,1.2866277623916,0.00025,0,0
15006,1.2896749832784,0.0003,0,0
5002,1.2910251490793,0.0004,0,0
5003,1.2911178423515,0.0006,0,0
5004,1.2911228642689,0.0008,0,0
5005,1.2911404072803,0.001,0,0
5006,1.291156162098,0.0012,0,0
5007,1.2911721722967,0.0014,0,0
5008,1.2911881460232,0.0016,0,0
5009,1.2912041249585,0.0018,0,0
5010,1.2912201031498,0.002,0,0
5011,1.2912360814474,0.0022,0,0
5012,1.2912520597299,0.0024,0,0
5013,1.2912680380145,0.0026,0,0
5014,1.2912840162988,0.0028,0,0
5015,1.2912999945831,0.003,0,0
5016,1.2913159728674,0.0032,0,0
5017,1.2913319511518,0.0034,0,0
5018,1.2913479294361,0.0036,0,0
5019,1.2913639077204,0.0038,0,0
5020,1.2913798860047,0.004,0,0
5021,1.2913958642891,0.0042,0,0
5022,1.2914118425734,0.0044,0,0
5023,1.2914278208577,0.0046,0,0
5024,1.2914437991421,0.0048,0,0
5025,1.2914597774264,0.005,0,0
5026,1.2914757557107,0.0052,0,0
5027,1.291491733995,0.0054,0,0
5028,1.2915077122794,0.0056,0,0
5029,1.2915236905637,0.0058,0,0
5030,1.291539668848,0.006,0,0
5031,1.2915556471324,0.0062,0,0
5032,1.2915716254167,0.0064,0,0
5033,1.291587603701,0.0066,0,0
5034,1.2916035819853,0.0068,0,0
5035,1.2916195602697,0.007,0,0
5036,1.291635538554,0.0072,0,0
5037,1.2916515168383,0.0074,0,0
5038,1.2916674951227,0.0076,0,0
5039,1.291683473407,0.0078,0,0
5040,1.2916994516913,0.008,0,0
5041,1.2917154299756,0.0082,0,0
5042,1.29173140826,0.0084,0,0
5043,1.2917473865443,0.0086,0,0
5044,1.2917633648286,0.0088,0,0
5045,1.291779343113,0.009,0,0
5046,1.2917953213973,0.0092,0,0
5047,1.2918112996816,0.0094,0,0
5048,1.2918272779659,0.0096,0,0
5049,1.2918432562503,0.0098,0,0
5050,1.2918592345346,0.01,0,0
