time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
35,0.53845660363826,0.12250915970662,0.30834330621287,2.80882124488,0.30834330621287,2.80882124488,0,2.8401575491462,2.1187850211584,1.4537705798145,1.5551638813598,1.4999999999625
36,0.5850880758646,0.10942915720858,0.34138816872583,3.0410330546541,0.34138816872583,3.0410330546541,0,3.0911092163077,2.1963515927763,1.4266853801223,1.5590628034848,1.5000000000375
37,0.5731159856748,0.1132732417696,0.33298920929848,2.9343781119277,0.33298920929848,2.9343781119277,0,2.9787796208909,2.176273105613,1.434805497697,1.5579860743722,1.5000000000375
38,0.56148211380932,0.11710401402798,0.32494091431276,2.8308206240776,0.32494091431276,2.8308206240776,0,2.8696930726758,2.1568644740273,1.4427614798678,1.5567042644095,1.5000000000375
39,0.55012360727054,0.12096625614665,0.31683028050277,2.7291458130193,0.31683028050277,2.7291458130193,0,2.7625631947355,2.1380216197299,1.4506540084038,1.5557970100947,1.5000000000375
40,0.53902790723926,0.12486302492618,0.30886301443505,2.6294492052277,0.30886301443505,2.6294492052277,0,2.6574769443041,2.1197229985608,1.4584940990719,1.5549370569433,1.5000000000375
41,0.52818462672567,0.12879536258619,0.30091655753387,2.5315270580895,0.30091655753387,2.5315270580895,0,2.5542253547366,2.1019490119575,1.4662881329179,1.5543093128767,1.5000000000375
42,0.51758421679417,0.13276426113633,0.29312538455672,2.4354352574687,0.29312538455672,2.4354352574687,0,2.4528595163596,2.0846801066042,1.4740420229903,1.5536982995708,1.5000000000375
43,0.50721782614217,0.13677076308557,0.28554865573955,2.3411558714617,0.28554865573955,2.3411558714617,0,2.3533569565783,2.0678968345359,1.4817614534262,1.5530055147658,1.5000000000375
44,0.49707720137471,0.14081596763996,0.27814681269924,2.2485737419439,0.27814681269924,2.2485737419439,0,2.25559819719,2.0515799443138,1.4894519193239,1.5522856057568,1.5000000000375
45,0.48715462287399,0.14490102389874,0.27088076759353,2.1575758901669,0.27088076759353,2.1575758901669,0,2.1594661457729,2.0357104947002,1.4971187385212,1.5515921248413,1.5000000000375
