time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
18,0.38288375962183,0.1964322120559,0.19182711703988,1.3300978236405,0.19182711703988,1.3300978236405,0,1.2735915653591,1.8740910907886,1.5872575807144,1.5466391475718,1.4999999999625
19,0.39066115726515,0.19169941684909,0.19787564044055,1.4081202527696,0.19787564044055,1.4081202527696,0,1.3565879113356,1.8858832915755,1.5793807891796,1.5469515872372,1.4999999999625
20,0.39858836662102,0.18702234461087,0.2040048182378,1.4869588533035,0.2040048182378,1.4869588533035,0,1.4404080269386,1.8979348742395,1.5715314085923,1.5472877099026,1.4999999999625
21,0.40666946456491,0.18239929172332,0.21022412083606,1.5666749706437,0.21022412083606,1.5666749706437,0,1.5251162248219,1.9102577032215,1.5637047537069,1.5476390427288,1.4999999999625
22,0.41490861043525,0.17782860311924,0.21653041477095,1.6473187252442,0.21653041477095,1.6473187252442,0,1.6107656625837,1.9228640690451,1.5558961234812,1.5480167053244,1.4999999999625
23,0.42331004588226,0.17330867222964,0.22293085109904,1.7289519390182,0.22293085109904,1.7289519390182,0,1.6974212781479,1.9357666820104,1.5481007891475,1.5484159556064,1.4999999999625
24,0.43187809721535,0.16883793998951,0.22941844003642,1.81162374424,0.22941844003642,1.81162374424,0,1.7851354094835,1.9489786630715,1.5403139799917,1.5488539971178,1.4999999999625
25,0.44061717668519,0.16441489493882,0.23601154674777,1.8954100927824,0.23601154674777,1.8954100927824,0,1.8739873143721,1.9625135249845,1.5325308702009,1.5493087577234,1.4999999999625
26,0.44953178581794,0.16003807289631,0.2427093479047,1.9803692148353,0.2427093479047,1.9803692148353,0,1.9640386411586,1.9763851468299,1.5247465640508,1.5497878646043,1.4999999999625
27,0.4586265191681,0.15570605714331,0.24951705804718,2.0665668254015,0.24951705804718,2.0665668254015,0,2.0553586478627,1.9906077375238,1.5169560809099,1.5502895178204,1.4999999999625
28,0.46790606942021,0.1514174788283,0.25644437515561,2.1540745286345,0.25644437515561,2.1540745286345,0,2.1480226201711,2.0051957876653,1.5091543394214,1.5508048361184,1.4999999999625
29,0.47737523429299,0.14717101748952,0.26348224586249,2.2429465179233,0.26348224586249,2.2429465179233,0,2.2420885865002,2.0201640081784,1.5013361405055,1.5513538502975,1.4999999999625
30,0.48703892493002,0.14296540200898,0.27063401263931,2.3332506291056,0.27063401263931,2.3332506291056,0,2.3376283873232,2.0355272528715,1.4934961495564,1.5519371210224,1.4999999999625
31,0.49690217645167,0.13879941178902,0.2779221220773,2.4250749252095,0.2779221220773,2.4250749252095,0,2.434734277608,2.0513004235299,1.4856288772519,1.5525252026622,1.4999999999625
32,0.50697016059042,0.13467187833923,0.28533390535247,2.5184733208027,0.28533390535247,2.5184733208027,0,2.5334645704583,2.0674983550359,1.477728659079,1.5531427526336,1.4999999999625
33,0.51724820061182,0.13058168723836,0.29286739892631,2.6135112133848,0.29286739892631,2.6135112133848,0,2.6338892896948,2.0841356786559,1.4697896332465,1.5537972996203,1.4999999999625
34,0.52774178840461,0.12652778055162,0.3005463784037,2.7102802946652,0.3005463784037,2.7102802946652,0,2.7361050044316,2.101226661538,1.4618057168313,1.5544557111349,1.4999999999625
35,0.53845660363826,0.12250915970662,0.30834330621287,2.80882124488,0.30834330621287,2.80882124488,0,2.8401575491462,2.1187850211584,1.4537705798145,1.5551638813598,1.4999999999625
