id,psi_e,x,y,z
0,0,-2,0,0
1,-0.048211674203398,-1.9996,0,0
2,-0.035211674197534,-1.9992,0,0
3,-0.038638215699904,-1.9988,0,0
4,-0.037729572655546,-1.9984,0,0
5,-0.037970149502377,-1.998,0,0
6,-0.03790643652679,-1.9976,0,0
7,-0.037923318382445,-1.9972,0,0
8,-0.037918855487743,-1.9968,0,0
9,-0.03792004566444,-1.9964,0,0
10,-0.037919738656558,-1.996,0,0
11,-0.037919828170309,-1.9956,0,0
12,-0.037919812667388,-1.9952,0,0
13,-0.037919824977584,-1.9948,0,0
14,-0.037919829921621,-1.9944,0,0
15,-0.037919836816548,-1.994,0,0
16,-0.037919843194791,-1.9936,0,0
17,-0.037919849709875,-1.9932,0,0
18,-0.037919856188718,-1.9928,0,0
19,-0.037919862677159,-1.9924,0,0
20,-0.037919869163058,-1.992,0,0
21,-0.03791987564963,-1.9916,0,0
22,-0.037919882136024,-1.9912,0,0
23,-0.037919888622465,-1.9908,0,0
24,-0.037919895108893,-1.9904,0,0
25,-0.037919901595325,-1.99,0,0
26,-0.037919908081756,-1.9896,0,0
27,-0.037919914568187,-1.9892,0,0
28,-0.037919921054618,-1.9888,0,0
29,-0.037919927541049,-1.9884,0,0
30,-0.037919934027481,-1.988,0,0
31,-0.037919940513912,-1.9876,0,0
32,-0.037919947000343,-1.9872,0,0
33,-0.037919953486774,-1.9868,0,0
34,-0.037919959973205,-1.9864,0,0
35,-0.037919966459637,-1.986,0,0
36,-0.037919972946068,-1.9856,0,0
37,-0.037919979432499,-1.9852,0,0
38,-0.03791998591893,-1.9848,0,0
39,-0.037919992405361,-1.9844,0,0
40,-0.037919998891793,-1.984,0,0
41,-0.037920005378224,-1.9836,0,0
42,-0.037920011864655,-1.9832,0,0
43,-0.037920018351086,-1.9828,0,0
44,-0.037920024837517,-1.9824,0,0
45,-0.037920031323948,-1.982,0,0
46,-0.03792003781038,-1.9816,0,0
47,-0.037920044296811,-1.9812,0,0
48,-0.037920050783242,-1.9808,0,0
49,-0.037920057269673,-1.9804,0,0
50,-0.037920063756104,-1.98,0,0
51,-0.037920070242535,-1.9796,0,0
52,-0.037920076728967,-1.9792,0,0
53,-0.037920083215398,-1.9788,0,0
