id,psi_e,x,y,z
0,0,-2,0,0
1,-0.037333114048723,-1.9996,0,0
2,-0.027307433195706,-1.9992,0,0
3,-0.029952880498957,-1.9988,0,0
4,-0.029251554346148,-1.9984,0,0
5,-0.029437240618175,-1.998,0,0
6,-0.029388051003424,-1.9976,0,0
7,-0.029401070174691,-1.9972,0,0
8,-0.029397613894288,-1.9968,0,0
9,-0.029398521066523,-1.9964,0,0
10,-0.02939827260223,-1.996,0,0
11,-0.029398330202304,-1.9956,0,0
12,-0.029398306742836,-1.9952,0,0
13,-0.029398304751564,-1.9948,0,0
14,-0.029398297074553,-1.9944,0,0
15,-0.029398290903381,-1.994,0,0
16,-0.029398284333394,-1.9936,0,0
17,-0.029398277869031,-1.9932,0,0
18,-0.029398271376695,-1.9928,0,0
19,-0.029398264891767,-1.9924,0,0
20,-0.029398258404878,-1.992,0,0
21,-0.029398251918507,-1.9916,0,0
22,-0.029398245431999,-1.9912,0,0
23,-0.029398238945528,-1.9908,0,0
24,-0.029398232459047,-1.9904,0,0
25,-0.029398225972568,-1.99,0,0
26,-0.029398219486089,-1.9896,0,0
27,-0.02939821299961,-1.9892,0,0
28,-0.029398206513131,-1.9888,0,0
29,-0.029398200026652,-1.9884,0,0
30,-0.029398193540173,-1.988,0,0
31,-0.029398187053694,-1.9876,0,0
32,-0.029398180567215,-1.9872,0,0
33,-0.029398174080736,-1.9868,0,0
34,-0.029398167594257,-1.9864,0,0
35,-0.029398161107777,-1.986,0,0
36,-0.029398154621298,-1.9856,0,0
37,-0.029398148134819,-1.9852,0,0
38,-0.02939814164834,-1.9848,0,0
39,-0.029398135161861,-1.9844,0,0
40,-0.029398128675382,-1.984,0,0
41,-0.029398122188903,-1.9836,0,0
42,-0.029398115702424,-1.9832,0,0
43,-0.029398109215945,-1.9828,0,0
44,-0.029398102729466,-1.9824,0,0
45,-0.029398096242987,-1.982,0,0
46,-0.029398089756508,-1.9816,0,0
47,-0.029398083270029,-1.9812,0,0
48,-0.02939807678355,-1.9808,0,0
49,-0.029398070297071,-1.9804,0,0
50,-0.029398063810592,-1.98,0,0
51,-0.029398057324113,-1.9796,0,0
52,-0.029398050837634,-1.9792,0,0
53,-0.029398044351155,-1.9788,0,0
54,-0.029398037864675,-1.9784,0,0
55,-0.029398031378196,-1.978,0,0
56,-0.029398024891717,-1.9776,0,0
57,-0.029398018405238,-1.9772,0,0
58,-0.029398011918759,-1.9768,0,0
59,-0.02939800543228,-1.9764,0,0
60,-0.029397998945801,-1.976,0,0
61,-0.029397992459322,-1.9756,0,0
62,-0.029397985972843,-1.9752,0,0
63,-0.029397979486364,-1.9748,0,0
64,-0.029397972999885,-1.9744,0,0
65,-0.029397966513406,-1.974,0,0
66,-0.029397960026927,-1.9736,0,0
67,-0.029397953540448,-1.9732,0,0
68,-0.029397947053969,-1.9728,0,0
69,-0.02939794056749,-1.9724,0,0
70,-0.029397934081011,-1.972,0,0
71,-0.029397927594532,-1.9716,0,0
72,-0.029397921108053,-1.9712,0,0
73,-0.029397914621574,-1.9708,0,0
74,-0.029397908135094,-1.9704,0,0
75,-0.029397901648615,-1.97,0,0
76,-0.029397895162136,-1.9696,0,0
77,-0.029397888675657,-1.9692,0,0
78,-0.029397882189178,-1.9688,0,0
79,-0.029397875702699,-1.9684,0,0
80,-0.02939786921622,-1.968,0,0
81,-0.029397862729741,-1.9676,0,0
82,-0.029397856243262,-1.9672,0,0
83,-0.029397849756783,-1.9668,0,0
84,-0.029397843270304,-1.9664,0,0
85,-0.029397836783825,-1.966,0,0
86,-0.029397830297346,-1.9656,0,0
87,-0.029397823810867,-1.9652,0,0
88,-0.029397817324388,-1.9648,0,0
89,-0.029397810837909,-1.9644,0,0
90,-0.02939780435143,-1.964,0,0
91,-0.029397797864951,-1.9636,0,0
92,-0.029397791378472,-1.9632,0,0
93,-0.029397784891993,-1.9628,0,0
94,-0.029397778405513,-1.9624,0,0
95,-0.029397771919034,-1.962,0,0
96,-0.029397765432555,-1.9616,0,0
97,-0.029397758946076,-1.9612,0,0
98,-0.029397752459597,-1.9608,0,0
99,-0.029397745973118,-1.9604,0,0
100,-0.029397739486639,-1.96,0,0
101,-0.02939773300016,-1.9596,0,0
102,-0.029397726513681,-1.9592,0,0
103,-0.029397720027202,-1.9588,0,0
104,-0.029397713540723,-1.9584,0,0
105,-0.029397707054244,-1.958,0,0
106,-0.029397700567765,-1.9576,0,0
107,-0.029397694081286,-1.9572,0,0
108,-0.029397687594807,-1.9568,0,0
109,-0.029397681108328,-1.9564,0,0
110,-0.029397674621849,-1.956,0,0
111,-0.02939766813537,-1.9556,0,0
112,-0.029397661648891,-1.9552,0,0
113,-0.029397655162412,-1.9548,0,0
114,-0.029397648675932,-1.9544,0,0
115,-0.029397642189453,-1.954,0,0
116,-0.029397635702974,-1.9536,0,0
117,-0.029397629216495,-1.9532,0,0
118,-0.029397622730016,-1.9528,0,0
119,-0.029397616243537,-1.9524,0,0
120,-0.029397609757058,-1.952,0,0
121,-0.029397603270579,-1.9516,0,0
122,-0.0293975967841,-1.9512,0,0
123,-0.029397590297621,-1.9508,0,0
124,-0.029397583811142,-1.9504,0,0
125,-0.029397577324663,-1.95,0,0
126,-0.029397570838184,-1.9496,0,0
127,-0.029397564351705,-1.9492,0,0
128,-0.029397557865226,-1.9488,0,0
129,-0.029397551378747,-1.9484,0,0
130,-0.029397544892268,-1.948,0,0
131,-0.029397538405789,-1.9476,0,0
132,-0.02939753191931,-1.9472,0,0
133,-0.02939752543283,-1.9468,0,0
134,-0.029397518946351,-1.9464,0,0
135,-0.029397512459872,-1.946,0,0
136,-0.029397505973393,-1.9456,0,0
137,-0.029397499486914,-1.9452,0,0
138,-0.029397493000435,-1.9448,0,0
139,-0.029397486513956,-1.9444,0,0
140,-0.029397480027477,-1.944,0,0
141,-0.029397473540998,-1.9436,0,0
142,-0.029397467054519,-1.9432,0,0
143,-0.02939746056804,-1.9428,0,0
144,-0.029397454081561,-1.9424,0,0
145,-0.029397447595082,-1.942,0,0
146,-0.029397441108603,-1.9416,0,0
147,-0.029397434622124,-1.9412,0,0
148,-0.029397428135645,-1.9408,0,0
149,-0.029397421649166,-1.9404,0,0
150,-0.029397415162687,-1.94,0,0
151,-0.029397408676208,-1.9396,0,0
152,-0.029397402189729,-1.9392,0,0
153,-0.029397395703249,-1.9388,0,0
154,-0.02939738921677,-1.9384,0,0
155,-0.029397382730291,-1.938,0,0
156,-0.029397376243812,-1.9376,0,0
157,-0.029397369757333,-1.9372,0,0
158,-0.029397363270854,-1.9368,0,0
159,-0.029397356784375,-1.9364,0,0
160,-0.029397350297896,-1.936,0,0
161,-0.029397343811417,-1.9356,0,0
