id,psi_e,x,y,z
0,0,-2,0,0
1,-0.047712876013983,-1.9996,0,0
2,-0.034849775616176,-1.9992,0,0
3,-0.038240393944297,-1.9988,0,0
4,-0.03734127910506,-1.9984,0,0
5,-0.03757932429343,-1.998,0,0
6,-0.037516272084356,-1.9976,0,0
7,-0.037532969099606,-1.9972,0,0
8,-0.037528545311363,-1.9968,0,0
9,-0.037529715282822,-1.9964,0,0
10,-0.037529403778057,-1.996,0,0
11,-0.037529484634646,-1.9956,0,0
12,-0.037529461576393,-1.9952,0,0
13,-0.037529466039441,-1.9948,0,0
14,-0.037529463213618,-1.9944,0,0
15,-0.037529462318214,-1.994,0,0
16,-0.037529460911548,-1.9936,0,0
17,-0.037529459640287,-1.9932,0,0
18,-0.037529458333166,-1.9928,0,0
19,-0.037529457035541,-1.9924,0,0
20,-0.037529455735402,-1.992,0,0
21,-0.037529454435928,-1.9916,0,0
22,-0.037529453136278,-1.9912,0,0
23,-0.037529451836675,-1.9908,0,0
24,-0.03752945053706,-1.9904,0,0
25,-0.037529449237447,-1.99,0,0
26,-0.037529447937834,-1.9896,0,0
27,-0.037529446638221,-1.9892,0,0
28,-0.037529445338608,-1.9888,0,0
29,-0.037529444038995,-1.9884,0,0
30,-0.037529442739382,-1.988,0,0
31,-0.037529441439769,-1.9876,0,0
32,-0.037529440140156,-1.9872,0,0
33,-0.037529438840543,-1.9868,0,0
34,-0.03752943754093,-1.9864,0,0
35,-0.037529436241317,-1.986,0,0
36,-0.037529434941705,-1.9856,0,0
37,-0.037529433642092,-1.9852,0,0
38,-0.037529432342479,-1.9848,0,0
39,-0.037529431042866,-1.9844,0,0
40,-0.037529429743253,-1.984,0,0
41,-0.03752942844364,-1.9836,0,0
42,-0.037529427144027,-1.9832,0,0
43,-0.037529425844414,-1.9828,0,0
44,-0.037529424544801,-1.9824,0,0
45,-0.037529423245188,-1.982,0,0
46,-0.037529421945575,-1.9816,0,0
47,-0.037529420645962,-1.9812,0,0
48,-0.037529419346349,-1.9808,0,0
49,-0.037529418046736,-1.9804,0,0
50,-0.037529416747123,-1.98,0,0
51,-0.03752941544751,-1.9796,0,0
52,-0.037529414147897,-1.9792,0,0
53,-0.037529412848284,-1.9788,0,0
54,-0.037529411548671,-1.9784,0,0
55,-0.037529410249058,-1.978,0,0
56,-0.037529408949445,-1.9776,0,0
57,-0.037529407649832,-1.9772,0,0
58,-0.037529406350219,-1.9768,0,0
59,-0.037529405050606,-1.9764,0,0
60,-0.037529403750993,-1.976,0,0
61,-0.03752940245138,-1.9756,0,0
62,-0.037529401151767,-1.9752,0,0
63,-0.037529399852155,-1.9748,0,0
64,-0.037529398552542,-1.9744,0,0
65,-0.037529397252929,-1.974,0,0
66,-0.037529395953316,-1.9736,0,0
67,-0.037529394653703,-1.9732,0,0
68,-0.03752939335409,-1.9728,0,0
69,-0.037529392054477,-1.9724,0,0
70,-0.037529390754864,-1.972,0,0
71,-0.037529389455251,-1.9716,0,0
72,-0.037529388155638,-1.9712,0,0
73,-0.037529386856025,-1.9708,0,0
74,-0.037529385556412,-1.9704,0,0
75,-0.037529384256799,-1.97,0,0
76,-0.037529382957186,-1.9696,0,0
77,-0.037529381657573,-1.9692,0,0
78,-0.03752938035796,-1.9688,0,0
79,-0.037529379058347,-1.9684,0,0
80,-0.037529377758734,-1.968,0,0
81,-0.037529376459121,-1.9676,0,0
82,-0.037529375159508,-1.9672,0,0
83,-0.037529373859895,-1.9668,0,0
84,-0.037529372560282,-1.9664,0,0
85,-0.037529371260669,-1.966,0,0
86,-0.037529369961056,-1.9656,0,0
87,-0.037529368661443,-1.9652,0,0
88,-0.03752936736183,-1.9648,0,0
89,-0.037529366062217,-1.9644,0,0
90,-0.037529364762604,-1.964,0,0
91,-0.037529363462992,-1.9636,0,0
92,-0.037529362163379,-1.9632,0,0
93,-0.037529360863766,-1.9628,0,0
94,-0.037529359564153,-1.9624,0,0
95,-0.03752935826454,-1.962,0,0
96,-0.037529356964927,-1.9616,0,0
97,-0.037529355665314,-1.9612,0,0
98,-0.037529354365701,-1.9608,0,0
99,-0.037529353066088,-1.9604,0,0
100,-0.037529351766475,-1.96,0,0
101,-0.037529350466862,-1.9596,0,0
102,-0.037529349167249,-1.9592,0,0
103,-0.037529347867636,-1.9588,0,0
104,-0.037529346568023,-1.9584,0,0
105,-0.03752934526841,-1.958,0,0
106,-0.037529343968797,-1.9576,0,0
107,-0.037529342669184,-1.9572,0,0
108,-0.037529341369571,-1.9568,0,0
109,-0.037529340069958,-1.9564,0,0
110,-0.037529338770345,-1.956,0,0
111,-0.037529337470732,-1.9556,0,0
112,-0.037529336171119,-1.9552,0,0
113,-0.037529334871506,-1.9548,0,0
114,-0.037529333571893,-1.9544,0,0
115,-0.03752933227228,-1.954,0,0
116,-0.037529330972667,-1.9536,0,0
117,-0.037529329673054,-1.9532,0,0
118,-0.037529328373442,-1.9528,0,0
119,-0.037529327073829,-1.9524,0,0
120,-0.037529325774216,-1.952,0,0
121,-0.037529324474603,-1.9516,0,0
122,-0.03752932317499,-1.9512,0,0
123,-0.037529321875377,-1.9508,0,0
124,-0.037529320575764,-1.9504,0,0
125,-0.037529319276151,-1.95,0,0
126,-0.037529317976538,-1.9496,0,0
127,-0.037529316676925,-1.9492,0,0
128,-0.037529315377312,-1.9488,0,0
129,-0.037529314077699,-1.9484,0,0
130,-0.037529312778086,-1.948,0,0
131,-0.037529311478473,-1.9476,0,0
132,-0.03752931017886,-1.9472,0,0
133,-0.037529308879247,-1.9468,0,0
134,-0.037529307579634,-1.9464,0,0
135,-0.037529306280021,-1.946,0,0
136,-0.037529304980408,-1.9456,0,0
137,-0.037529303680795,-1.9452,0,0
138,-0.037529302381182,-1.9448,0,0
139,-0.037529301081569,-1.9444,0,0
140,-0.037529299781956,-1.944,0,0
141,-0.037529298482343,-1.9436,0,0
142,-0.03752929718273,-1.9432,0,0
143,-0.037529295883117,-1.9428,0,0
144,-0.037529294583504,-1.9424,0,0
145,-0.037529293283891,-1.942,0,0
146,-0.037529291984279,-1.9416,0,0
147,-0.037529290684666,-1.9412,0,0
148,-0.037529289385053,-1.9408,0,0
149,-0.03752928808544,-1.9404,0,0
150,-0.037529286785827,-1.94,0,0
151,-0.037529285486214,-1.9396,0,0
152,-0.037529284186601,-1.9392,0,0
153,-0.037529282886988,-1.9388,0,0
154,-0.037529281587375,-1.9384,0,0
155,-0.037529280287762,-1.938,0,0
156,-0.037529278988149,-1.9376,0,0
157,-0.037529277688536,-1.9372,0,0
158,-0.037529276388923,-1.9368,0,0
159,-0.03752927508931,-1.9364,0,0
160,-0.037529273789697,-1.936,0,0
161,-0.037529272490084,-1.9356,0,0
162,-0.037529271190471,-1.9352,0,0
163,-0.037529269890858,-1.9348,0,0
164,-0.037529268591245,-1.9344,0,0
165,-0.037529267291632,-1.934,0,0
166,-0.037529265992019,-1.9336,0,0
167,-0.037529264692406,-1.9332,0,0
168,-0.037529263392793,-1.9328,0,0
169,-0.03752926209318,-1.9324,0,0
170,-0.037529260793567,-1.932,0,0
171,-0.037529259493954,-1.9316,0,0
172,-0.037529258194341,-1.9312,0,0
173,-0.037529256894729,-1.9308,0,0
174,-0.037529255595116,-1.9304,0,0
175,-0.037529254295503,-1.93,0,0
176,-0.03752925299589,-1.9296,0,0
