time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
139,0.32055721294623,0.23303411301914,0.15502824387929,0.57068869267426,0.15502824387929,0.57068869267426,0,0.46481196320512,1.8156182542142,1.6675816981496,1.5546581261074,1.4999999999925
140,0.32103029151725,0.23266335025287,0.15544281420945,0.57506615373793,0.15544281420945,0.57506615373793,0,0.46958091319285,1.8163784485912,1.6669285002664,1.5546627835399,1.4999999999925
141,0.32150399905945,0.23229297341231,0.15585640953669,0.57944386424803,0.15585640953669,0.57944386424803,0,0.47435010067975,1.8171394242284,1.6662755818185,1.5546693457384,1.4999999999925
142,0.32197833605965,0.23192298235145,0.15626953563069,0.58382233432947,0.15626953563069,0.58382233432947,0,0.47912003608287,1.8179011825987,1.6656229421764,1.5546770266044,1.4999999999925
143,0.32245330539834,0.23155337502319,0.15668525167707,0.5882046469593,0.15668525167707,0.5882046469593,0,0.48389380465974,1.8186637289775,1.6649705773985,1.5546810708439,1.4999999999925
144,0.32292890851713,0.23118415053077,0.15709897385286,0.59258623038456,0.15709897385286,0.59258623038456,0,0.48866683574077,1.8194270663554,1.6643184855433,1.5546886113348,1.4999999999925
145,0.32340514537383,0.23081530909019,0.15751216187289,0.59696854470081,0.15751216187289,0.59696854470081,0,0.49344058934057,1.8201911953791,1.6636666666105,1.5546973771378,1.4999999999925
146,0.32388201715039,0.23044685004309,0.15792627801482,0.60135306203956,0.15792627801482,0.60135306203956,0,0.49821653842841,1.8209561186401,1.6630151190708,1.5547050949882,1.4999999999925
147,0.32435952572459,0.23007877213602,0.15834107174545,0.60573954760509,0.15834107174545,0.60573954760509,0,0.50299444967081,1.8217218398394,1.6623638403586,1.554712157079,1.4999999999925
148,0.32483767372628,0.22971107355269,0.15875460242505,0.61012608240486,0.15875460242505,0.61012608240486,0,0.50777240613182,1.8224883638705,1.6617128269235,1.5547215860187,1.4999999999925
149,0.32531646147294,0.22934375430389,0.15917023767942,0.61451603699482,0.15917023767942,0.61451603699482,0,0.51255377850936,1.8232556919632,1.6610620784034,1.5547281431268,1.4999999999925
150,0.32579588994878,0.2289768138387,0.15958636309184,0.61890780551489,0.15958636309184,0.61890780551489,0,0.51733696167726,1.8240238264145,1.6604115934531,1.5547343412438,1.4999999999925
151,0.32627596002322,0.22861025170592,0.16000160618401,0.62330002305546,0.16000160618401,0.62330002305546,0,0.5221205913559,1.8247927693412,1.6597613709019,1.5547423167199,1.4999999999925
152,0.32675667639921,0.22824406457729,0.16041743582843,0.62769419638818,0.16041743582843,0.62769419638818,0,0.52690617798156,1.8255625289359,1.6591114045426,1.5547497906917,1.4999999999925
153,0.32723803690048,0.22787825429053,0.16083356942899,0.63209002638001,0.16083356942899,0.63209002638001,0,0.53169342064334,1.8263331024961,1.6584616972103,1.5547571998044,1.4999999999925
154,0.32772004452806,0.22751281883964,0.16124891189532,0.63648644221325,0.16124891189532,0.63648644221325,0,0.53648125080277,1.8271044955302,1.6578122450046,1.5547662517819,1.4999999999925
155,0.32820269954754,0.22714775823094,0.16166461799602,0.64088460146925,0.16166461799602,0.64088460146925,0,0.5412708261966,1.827876709216,1.6571630475534,1.5547751504215,1.4999999999925
156,0.32868600383179,0.22678307129616,0.16208267288327,0.64528650471193,0.16208267288327,0.64528650471193,0,0.54606414878799,1.828649747283,1.6565141024231,1.5547808096962,1.4999999999925
157,0.32916996082973,0.22641875562485,0.16249973044299,0.64968883398521,0.16249973044299,0.64968883398521,0,0.55085790334112,1.8294236159512,1.6558654049951,1.5547884400237,1.4999999999925
158,0.32965456754881,0.22605481377194,0.16291667857869,0.65409245374814,0.16291667857869,0.65409245374814,0,0.55565295177373,1.830198311262,1.6552169593727,1.5547966559699,1.4999999999925
159,0.33013983053957,0.22569124096999,0.16333548054467,0.65849938017649,0.16333548054467,0.65849938017649,0,0.56045131549186,1.8309738443505,1.6545687567855,1.5548024118912,1.4999999999925
160,0.33062574790683,0.22532803898012,0.16375435708827,0.66290781910053,0.16375435708827,0.66290781910053,0,0.56525119862532,1.8317502130023,1.6539207999475,1.5548084733224,1.4999999999925
161,0.33111232241572,0.22496520588686,0.1641733539098,0.66731783914899,0.1641733539098,0.66731783914899,0,0.57005267201436,1.8325274223753,1.6532730850961,1.5548147728477,1.4999999999925
162,0.33159955319588,0.22460274263257,0.1645924696325,0.67172943245341,0.1645924696325,0.67172943245341,0,0.57485572696214,1.8333054718892,1.6526256135021,1.5548213113996,1.4999999999925
163,0.33208744556803,0.22424064548396,0.16501133315611,0.67614227060276,0.16501133315611,0.67614227060276,0,0.5796600392131,1.8340843707459,1.6519783781953,1.5548286734722,1.4999999999925
164,0.3325759973359,0.22387891628374,0.16543074482325,0.68055713740768,0.16543074482325,0.68055713740768,0,0.58446639079027,1.834864116278,1.6513313820368,1.5548356108845,1.4999999999925
165,0.33306521189036,0.22351755281326,0.16584887889796,0.68497223426363,0.16584887889796,0.68497223426363,0,0.58927298563945,1.8356447146516,1.6506846207182,1.5548449686841,1.4999999999925
166,0.33355509118152,0.22315655388152,0.16626937165902,0.68939121340539,0.16626937165902,0.68939121340539,0,0.59408347745128,1.8364261697544,1.6500380917447,1.5548510919954,1.4999999999925
167,0.33404563492292,0.22279591989949,0.16668921312498,0.69381106349214,0.16668921312498,0.69381106349214,0,0.59889485462976,1.8372084819538,1.6493917954491,1.5548586634265,1.4999999999925
168,0.33453684476309,0.222435649952,0.16710839268239,0.69823178730034,0.16710839268239,0.69823178730034,0,0.60370712111728,1.8379916546782,1.6487457298193,1.5548677017212,1.4999999999925
169,0.33502872210871,0.22207574322155,0.1675283850848,0.70265487147162,0.1675283850848,0.70265487147162,0,0.60852176461945,1.8387756909767,1.6480998930146,1.5548759141934,1.4999999999925
170,0.33552126901656,0.22171619846009,0.16794837977932,0.70707952221336,0.16794837977932,0.70707952221336,0,0.6133379928728,1.8395605949267,1.6474542824299,1.5548845647009,1.4999999999925
171,0.33601448891488,0.22135701345563,0.16836869607177,0.7115060861555,0.16836869607177,0.7115060861555,0,0.61815615507738,1.8403463727704,1.6468088937492,1.5548931609529,1.4999999999925
172,0.33650837908205,0.22099819041984,0.1687891993504,0.71593440820508,0.1687891993504,0.71593440820508,0,0.62297609395404,1.8411330210656,1.6461637304974,1.5549019087165,1.4999999999925
173,0.33700294334208,0.2206397268053,0.16921116078078,0.72036579026756,0.16921116078078,0.72036579026756,0,0.62779911434699,1.8419205466945,1.6455187877555,1.5549088353153,1.4999999999925
174,0.33749818373872,0.22028162140793,0.1696332209793,0.72479888948441,0.1696332209793,0.72479888948441,0,0.63262387489373,1.842708953728,1.6448740629869,1.5549160584232,1.4999999999925
175,0.33799410045974,0.21992387436898,0.17005582513592,0.72923415313181,0.17005582513592,0.72923415313181,0,0.63745082291735,1.8434982433266,1.6442295560429,1.5549228856294,1.4999999999925
176,0.33849069532573,0.21956648462057,0.17047673191404,0.73366935486074,0.17047673191404,0.73366935486074,0,0.64227773342419,1.8442884192267,1.6435852646231,1.5549328067052,1.4999999999925
177,0.33898796998686,0.21920945125292,0.17089826291567,0.7381068297552,0.17089826291567,0.7381068297552,0,0.64710694268531,1.8450794848997,1.6429411867074,1.5549422115792,1.4999999999925
178,0.33948592607119,0.21885277330641,0.1713201411079,0.74254631443369,0.1713201411079,0.74254631443369,0,0.65193818856347,1.8458714437869,1.6422973201849,1.5549515334498,1.4999999999925
179,0.33998456515734,0.2184964499688,0.17174235696423,0.74698781210445,0.17174235696423,0.74698781210445,0,0.65677147535552,1.8466642992577,1.6416536632035,1.5549607891672,1.4999999999925
180,0.34048388649455,0.21814048201946,0.17216506363898,0.75143147096728,0.17216506363898,0.75143147096728,0,0.66160695062398,1.8474580510259,1.6410102167478,1.5549697394303,1.4999999999925
181,0.34098389593338,0.21778486556771,0.17258664696687,0.75587572290769,0.17258664696687,0.75587572290769,0,0.66644305069226,1.8482527091877,1.640366973471,1.5549809036126,1.4999999999925
182,0.34148459011935,0.21742960324858,0.17300896701273,0.76032240285212,0.17300896701273,0.76032240285212,0,0.67128160783478,1.8490482693717,1.6397239376698,1.5549913830124,1.4999999999925
183,0.34198597331351,0.21707469233659,0.17343350529063,0.76477302595425,0.17343350529063,0.76477302595425,0,0.67612414038689,1.8498447391902,1.6390811040669,1.5549988780085,1.4999999999925
184,0.34248804730532,0.2167201317703,0.17385669159728,0.76922403692529,0.17385669159728,0.76922403692529,0,0.68096709443335,1.8506421223662,1.6384384703574,1.5550089461424,1.4999999999925
185,0.34299081157462,0.21636592224621,0.17428157507549,0.77367848140592,0.17428157507549,0.77367848140592,0,0.68581351507477,1.8514404190066,1.6377960373758,1.5550168423196,1.4999999999925
186,0.34349426785605,0.21601206280411,0.17470492866756,0.77813314660359,0.17470492866756,0.77813314660359,0,0.69066019078774,1.852239632767,1.6371538029915,1.5550275901092,1.4999999999925
187,0.34399842033676,0.21565855075295,0.1751296952431,0.78259100857576,0.1751296952431,0.78259100857576,0,0.69551010079475,1.8530397711539,1.6365117619734,1.5550366158699,1.4999999999925
188,0.34450326829522,0.2153053869056,0.17555442844911,0.7870506160568,0.17555442844911,0.7870506160568,0,0.70036179316662,1.8538408339732,1.6358699153644,1.5550461692128,1.4999999999925
189,0.34500881443283,0.21495256961701,0.17597932627237,0.7915121888222,0.17597932627237,0.7915121888222,0,0.7052154897106,1.8546428264111,1.6352282597964,1.5550559456149,1.4999999999925
190,0.34551505838902,0.21460009943511,0.17640485588137,0.7959761920172,0.17640485588137,0.7959761920172,0,0.71007165519997,1.8554457488567,1.6345867958374,1.5550652176483,1.4999999999925
191,0.34602200195247,0.2142479753862,0.17683075142962,0.80044237444024,0.17683075142962,0.80044237444024,0,0.71493003973365,1.8562496050772,1.6339455213204,1.5550744013439,1.4999999999925
192,0.34652964907889,0.21389619500474,0.17725625339431,0.80491000776517,0.17725625339431,0.80491000776517,0,0.71978991792901,1.8570544022419,1.6333044313972,1.5550846837799,1.4999999999925
193,0.34703799822766,0.21354475962722,0.17768143574661,0.80937915506861,0.17768143574661,0.80937915506861,0,0.72465135162867,1.8578601389046,1.6326635280506,1.5550959478494,1.4999999999925
194,0.34754705314831,0.21319366696257,0.17810797592456,0.81385152331954,0.17810797592456,0.81385152331954,0,0.72951605056379,1.8586668219252,1.6320228067356,1.5551055882155,1.4999999999925
195,0.34805681452305,0.2128429168248,0.17853411350943,0.81832535818876,0.17853411350943,0.81832535818876,0,0.73438226085131,1.8594744533552,1.6313822666941,1.5551163451546,1.4999999999925
196,0.34856728282432,0.21249250914117,0.17896007210723,0.82280088796666,0.17896007210723,0.82280088796666,0,0.73925021110426,1.8602830349274,1.6307419073711,1.5551278713656,1.4999999999925
197,0.34907846105068,0.21214244216805,0.17938872470938,0.8272810093348,0.17938872470938,0.8272810093348,0,0.74412280017539,1.8610925723409,1.6301017251975,1.5551357000078,1.4999999999925
198,0.3495903510962,0.21179271487975,0.17981588019176,0.83176154660553,0.17981588019176,0.83176154660553,0,0.74899585375995,1.8619030695632,1.6294617178946,1.5551463555123,1.4999999999925
199,0.35010295203938,0.21144332821011,0.18024242810862,0.83624338316536,0.18024242810862,0.83624338316536,0,0.75387025445933,1.8627145261638,1.6288218867208,1.5551584524786,1.4999999999925
200,0.35061626777407,0.21109427976995,0.18066901580358,0.84072719710857,0.18066901580358,0.84072719710857,0,0.75874668326821,1.8635269492592,1.6281822269286,1.5551709886511,1.4999999999925
201,0.35113029857373,0.21074556968161,0.18109766066245,0.84521500875572,0.18109766066245,0.84521500875572,0,0.76362716062499,1.8643403403008,1.6275427383089,1.5551808249358,1.4999999999925
202,0.35164504661942,0.21039719673061,0.18152688272825,0.84970535584609,0.18152688272825,0.84970535584609,0,0.76851022587443,1.8651547037349,1.6269034182317,1.5551902672538,1.4999999999925
