id,psi_e,x,y,z
0,0,-2,0,0
1,-0.0483188364935,-1.9996,0,0
2,-0.035289405990691,-1.9992,0,0
3,-0.038723657789256,-1.9988,0,0
4,-0.037812957676603,-1.9984,0,0
5,-0.038054069114615,-1.998,0,0
6,-0.03799020468166,-1.9976,0,0
7,-0.038007116800077,-1.9972,0,0
8,-0.03800263604218,-1.9968,0,0
9,-0.038003821101704,-1.9964,0,0
10,-0.038003505600941,-1.996,0,0
11,-0.038003587515851,-1.9956,0,0
12,-0.038003564177307,-1.9952,0,0
13,-0.03800356871459,-1.9948,0,0
14,-0.038003565869106,-1.9944,0,0
15,-0.03800356497891,-1.994,0,0
16,-0.038003563570866,-1.9936,0,0
17,-0.038003562299971,-1.9932,0,0
18,-0.038003560992753,-1.9928,0,0
19,-0.038003559695155,-1.9924,0,0
20,-0.038003558395009,-1.992,0,0
21,-0.038003557095537,-1.9916,0,0
22,-0.038003555795888,-1.9912,0,0
23,-0.038003554496285,-1.9908,0,0
24,-0.03800355319667,-1.9904,0,0
25,-0.038003551897058,-1.99,0,0
26,-0.038003550597446,-1.9896,0,0
27,-0.038003549297833,-1.9892,0,0
28,-0.038003547998221,-1.9888,0,0
29,-0.038003546698608,-1.9884,0,0
30,-0.038003545398996,-1.988,0,0
31,-0.038003544099383,-1.9876,0,0
32,-0.038003542799771,-1.9872,0,0
33,-0.038003541500159,-1.9868,0,0
34,-0.038003540200546,-1.9864,0,0
35,-0.038003538900934,-1.986,0,0
36,-0.038003537601321,-1.9856,0,0
37,-0.038003536301709,-1.9852,0,0
38,-0.038003535002096,-1.9848,0,0
39,-0.038003533702484,-1.9844,0,0
40,-0.038003532402871,-1.984,0,0
41,-0.038003531103259,-1.9836,0,0
42,-0.038003529803647,-1.9832,0,0
43,-0.038003528504034,-1.9828,0,0
44,-0.038003527204422,-1.9824,0,0
45,-0.038003525904809,-1.982,0,0
46,-0.038003524605197,-1.9816,0,0
47,-0.038003523305584,-1.9812,0,0
48,-0.038003522005972,-1.9808,0,0
49,-0.038003520706359,-1.9804,0,0
50,-0.038003519406747,-1.98,0,0
51,-0.038003518107135,-1.9796,0,0
52,-0.038003516807522,-1.9792,0,0
53,-0.03800351550791,-1.9788,0,0
54,-0.038003514208297,-1.9784,0,0
55,-0.038003512908685,-1.978,0,0
56,-0.038003511609072,-1.9776,0,0
57,-0.03800351030946,-1.9772,0,0
58,-0.038003509009847,-1.9768,0,0
59,-0.038003507710235,-1.9764,0,0
60,-0.038003506410623,-1.976,0,0
61,-0.03800350511101,-1.9756,0,0
62,-0.038003503811398,-1.9752,0,0
63,-0.038003502511785,-1.9748,0,0
64,-0.038003501212173,-1.9744,0,0
65,-0.03800349991256,-1.974,0,0
66,-0.038003498612948,-1.9736,0,0
67,-0.038003497313335,-1.9732,0,0
68,-0.038003496013723,-1.9728,0,0
69,-0.038003494714111,-1.9724,0,0
70,-0.038003493414498,-1.972,0,0
71,-0.038003492114886,-1.9716,0,0
72,-0.038003490815273,-1.9712,0,0
73,-0.038003489515661,-1.9708,0,0
74,-0.038003488216048,-1.9704,0,0
75,-0.038003486916436,-1.97,0,0
76,-0.038003485616823,-1.9696,0,0
77,-0.038003484317211,-1.9692,0,0
78,-0.038003483017599,-1.9688,0,0
79,-0.038003481717986,-1.9684,0,0
80,-0.038003480418374,-1.968,0,0
81,-0.038003479118761,-1.9676,0,0
82,-0.038003477819149,-1.9672,0,0
83,-0.038003476519536,-1.9668,0,0
84,-0.038003475219924,-1.9664,0,0
85,-0.038003473920311,-1.966,0,0
86,-0.038003472620699,-1.9656,0,0
87,-0.038003471321087,-1.9652,0,0
88,-0.038003470021474,-1.9648,0,0
89,-0.038003468721862,-1.9644,0,0
90,-0.038003467422249,-1.964,0,0
91,-0.038003466122637,-1.9636,0,0
92,-0.038003464823024,-1.9632,0,0
93,-0.038003463523412,-1.9628,0,0
94,-0.038003462223799,-1.9624,0,0
95,-0.038003460924187,-1.962,0,0
96,-0.038003459624575,-1.9616,0,0
97,-0.038003458324962,-1.9612,0,0
98,-0.03800345702535,-1.9608,0,0
99,-0.038003455725737,-1.9604,0,0
100,-0.038003454426125,-1.96,0,0
101,-0.038003453126512,-1.9596,0,0
102,-0.0380034518269,-1.9592,0,0
103,-0.038003450527287,-1.9588,0,0
104,-0.038003449227675,-1.9584,0,0
105,-0.038003447928063,-1.958,0,0
106,-0.03800344662845,-1.9576,0,0
107,-0.038003445328838,-1.9572,0,0
108,-0.038003444029225,-1.9568,0,0
109,-0.038003442729613,-1.9564,0,0
110,-0.03800344143,-1.956,0,0
111,-0.038003440130388,-1.9556,0,0
112,-0.038003438830775,-1.9552,0,0
113,-0.038003437531163,-1.9548,0,0
114,-0.038003436231551,-1.9544,0,0
115,-0.038003434931938,-1.954,0,0
116,-0.038003433632326,-1.9536,0,0
117,-0.038003432332713,-1.9532,0,0
118,-0.038003431033101,-1.9528,0,0
119,-0.038003429733488,-1.9524,0,0
120,-0.038003428433876,-1.952,0,0
121,-0.038003427134263,-1.9516,0,0
122,-0.038003425834651,-1.9512,0,0
123,-0.038003424535039,-1.9508,0,0
124,-0.038003423235426,-1.9504,0,0
125,-0.038003421935814,-1.95,0,0
126,-0.038003420636201,-1.9496,0,0
127,-0.038003419336589,-1.9492,0,0
128,-0.038003418036976,-1.9488,0,0
129,-0.038003416737364,-1.9484,0,0
130,-0.038003415437751,-1.948,0,0
131,-0.038003414138139,-1.9476,0,0
132,-0.038003412838527,-1.9472,0,0
133,-0.038003411538914,-1.9468,0,0
134,-0.038003410239302,-1.9464,0,0
135,-0.038003408939689,-1.946,0,0
136,-0.038003407640077,-1.9456,0,0
137,-0.038003406340464,-1.9452,0,0
138,-0.038003405040852,-1.9448,0,0
139,-0.038003403741239,-1.9444,0,0
140,-0.038003402441627,-1.944,0,0
141,-0.038003401142015,-1.9436,0,0
142,-0.038003399842402,-1.9432,0,0
143,-0.03800339854279,-1.9428,0,0
144,-0.038003397243177,-1.9424,0,0
145,-0.038003395943565,-1.942,0,0
146,-0.038003394643952,-1.9416,0,0
147,-0.03800339334434,-1.9412,0,0
148,-0.038003392044727,-1.9408,0,0
149,-0.038003390745115,-1.9404,0,0
150,-0.038003389445503,-1.94,0,0
151,-0.03800338814589,-1.9396,0,0
152,-0.038003386846278,-1.9392,0,0
153,-0.038003385546665,-1.9388,0,0
154,-0.038003384247053,-1.9384,0,0
155,-0.03800338294744,-1.938,0,0
156,-0.038003381647828,-1.9376,0,0
157,-0.038003380348215,-1.9372,0,0
158,-0.038003379048603,-1.9368,0,0
159,-0.038003377748991,-1.9364,0,0
160,-0.038003376449378,-1.936,0,0
161,-0.038003375149766,-1.9356,0,0
162,-0.038003373850153,-1.9352,0,0
163,-0.038003372550541,-1.9348,0,0
164,-0.038003371250928,-1.9344,0,0
165,-0.038003369951316,-1.934,0,0
166,-0.038003368651703,-1.9336,0,0
167,-0.038003367352091,-1.9332,0,0
168,-0.038003366052479,-1.9328,0,0
169,-0.038003364752866,-1.9324,0,0
170,-0.038003363453254,-1.932,0,0
171,-0.038003362153641,-1.9316,0,0
172,-0.038003360854029,-1.9312,0,0
173,-0.038003359554416,-1.9308,0,0
174,-0.038003358254804,-1.9304,0,0
175,-0.038003356955191,-1.93,0,0
176,-0.038003355655579,-1.9296,0,0
177,-0.038003354355966,-1.9292,0,0
178,-0.038003353056354,-1.9288,0,0
179,-0.038003351756742,-1.9284,0,0
180,-0.038003350457129,-1.928,0,0
181,-0.038003349157517,-1.9276,0,0
182,-0.038003347857904,-1.9272,0,0
183,-0.038003346558292,-1.9268,0,0
184,-0.038003345258679,-1.9264,0,0
185,-0.038003343959067,-1.926,0,0
186,-0.038003342659454,-1.9256,0,0
187,-0.038003341359842,-1.9252,0,0
188,-0.03800334006023,-1.9248,0,0
189,-0.038003338760617,-1.9244,0,0
190,-0.038003337461005,-1.924,0,0
191,-0.038003336161392,-1.9236,0,0
192,-0.03800333486178,-1.9232,0,0
