id,psi_e,x,y,z
0,0,-2,0,0
1,-0.045362486372733,-1.9996,0,0
2,-0.03314383178105,-1.9992,0,0
3,-0.036365345168404,-1.9988,0,0
4,-0.035511129724036,-1.9984,0,0
5,-0.035737294524542,-1.998,0,0
6,-0.035677392601135,-1.9976,0,0
7,-0.035693258605106,-1.9972,0,0
8,-0.035689058196067,-1.9968,0,0
9,-0.035690172294457,-1.9964,0,0
10,-0.035689878874952,-1.996,0,0
11,-0.035689958229315,-1.9956,0,0
12,-0.035689938856475,-1.9952,0,0
13,-0.03568994563102,-1.9948,0,0
14,-0.035689945480566,-1.9944,0,0
15,-0.035689947164162,-1.994,0,0
16,-0.035689948362019,-1.9936,0,0
17,-0.035689949688523,-1.9932,0,0
18,-0.035689950980954,-1.9928,0,0
19,-0.035689952282409,-1.9924,0,0
20,-0.035689953581475,-1.992,0,0
21,-0.035689954881173,-1.9916,0,0
22,-0.035689956180704,-1.9912,0,0
23,-0.035689957480279,-1.9908,0,0
24,-0.035689958779843,-1.9904,0,0
25,-0.035689960079409,-1.99,0,0
26,-0.035689961378975,-1.9896,0,0
27,-0.035689962678541,-1.9892,0,0
28,-0.035689963978107,-1.9888,0,0
29,-0.035689965277673,-1.9884,0,0
30,-0.035689966577239,-1.988,0,0
31,-0.035689967876805,-1.9876,0,0
32,-0.035689969176371,-1.9872,0,0
33,-0.035689970475937,-1.9868,0,0
34,-0.035689971775503,-1.9864,0,0
35,-0.035689973075069,-1.986,0,0
36,-0.035689974374635,-1.9856,0,0
37,-0.035689975674201,-1.9852,0,0
38,-0.035689976973767,-1.9848,0,0
39,-0.035689978273332,-1.9844,0,0
40,-0.035689979572898,-1.984,0,0
41,-0.035689980872464,-1.9836,0,0
42,-0.03568998217203,-1.9832,0,0
43,-0.035689983471596,-1.9828,0,0
44,-0.035689984771162,-1.9824,0,0
45,-0.035689986070728,-1.982,0,0
46,-0.035689987370294,-1.9816,0,0
47,-0.03568998866986,-1.9812,0,0
48,-0.035689989969426,-1.9808,0,0
49,-0.035689991268992,-1.9804,0,0
50,-0.035689992568558,-1.98,0,0
51,-0.035689993868124,-1.9796,0,0
52,-0.03568999516769,-1.9792,0,0
53,-0.035689996467256,-1.9788,0,0
54,-0.035689997766821,-1.9784,0,0
55,-0.035689999066387,-1.978,0,0
56,-0.035690000365953,-1.9776,0,0
57,-0.035690001665519,-1.9772,0,0
58,-0.035690002965085,-1.9768,0,0
59,-0.035690004264651,-1.9764,0,0
60,-0.035690005564217,-1.976,0,0
61,-0.035690006863783,-1.9756,0,0
62,-0.035690008163349,-1.9752,0,0
63,-0.035690009462915,-1.9748,0,0
64,-0.035690010762481,-1.9744,0,0
65,-0.035690012062047,-1.974,0,0
66,-0.035690013361612,-1.9736,0,0
67,-0.035690014661178,-1.9732,0,0
68,-0.035690015960744,-1.9728,0,0
69,-0.03569001726031,-1.9724,0,0
70,-0.035690018559876,-1.972,0,0
71,-0.035690019859442,-1.9716,0,0
72,-0.035690021159008,-1.9712,0,0
73,-0.035690022458574,-1.9708,0,0
74,-0.03569002375814,-1.9704,0,0
75,-0.035690025057706,-1.97,0,0
76,-0.035690026357272,-1.9696,0,0
77,-0.035690027656838,-1.9692,0,0
78,-0.035690028956404,-1.9688,0,0
79,-0.03569003025597,-1.9684,0,0
80,-0.035690031555536,-1.968,0,0
81,-0.035690032855101,-1.9676,0,0
82,-0.035690034154667,-1.9672,0,0
83,-0.035690035454233,-1.9668,0,0
84,-0.035690036753799,-1.9664,0,0
85,-0.035690038053365,-1.966,0,0
86,-0.035690039352931,-1.9656,0,0
87,-0.035690040652497,-1.9652,0,0
88,-0.035690041952063,-1.9648,0,0
89,-0.035690043251629,-1.9644,0,0
90,-0.035690044551195,-1.964,0,0
91,-0.035690045850761,-1.9636,0,0
92,-0.035690047150327,-1.9632,0,0
93,-0.035690048449893,-1.9628,0,0
94,-0.035690049749459,-1.9624,0,0
95,-0.035690051049024,-1.962,0,0
96,-0.03569005234859,-1.9616,0,0
97,-0.035690053648156,-1.9612,0,0
98,-0.035690054947722,-1.9608,0,0
99,-0.035690056247288,-1.9604,0,0
100,-0.035690057546854,-1.96,0,0
101,-0.03569005884642,-1.9596,0,0
102,-0.035690060145986,-1.9592,0,0
103,-0.035690061445552,-1.9588,0,0
104,-0.035690062745118,-1.9584,0,0
105,-0.035690064044684,-1.958,0,0
106,-0.03569006534425,-1.9576,0,0
107,-0.035690066643816,-1.9572,0,0
108,-0.035690067943382,-1.9568,0,0
109,-0.035690069242947,-1.9564,0,0
110,-0.035690070542513,-1.956,0,0
111,-0.035690071842079,-1.9556,0,0
112,-0.035690073141645,-1.9552,0,0
113,-0.035690074441211,-1.9548,0,0
114,-0.035690075740777,-1.9544,0,0
115,-0.035690077040343,-1.954,0,0
116,-0.035690078339909,-1.9536,0,0
117,-0.035690079639475,-1.9532,0,0
118,-0.035690080939041,-1.9528,0,0
119,-0.035690082238607,-1.9524,0,0
120,-0.035690083538173,-1.952,0,0
121,-0.035690084837738,-1.9516,0,0
122,-0.035690086137304,-1.9512,0,0
123,-0.03569008743687,-1.9508,0,0
124,-0.035690088736436,-1.9504,0,0
125,-0.035690090036002,-1.95,0,0
126,-0.035690091335568,-1.9496,0,0
127,-0.035690092635134,-1.9492,0,0
128,-0.0356900939347,-1.9488,0,0
129,-0.035690095234266,-1.9484,0,0
