id,psi_e,x,y,z
0,0,-2,0,0
1,-0.042808597235517,-1.9996,0,0
2,-0.031288893753562,-1.9992,0,0
3,-0.034326905646825,-1.9988,0,0
4,-0.033521402135976,-1.9984,0,0
5,-0.033734673738471,-1.998,0,0
6,-0.033678187065262,-1.9976,0,0
7,-0.033693148596948,-1.9972,0,0
8,-0.033689187735386,-1.9968,0,0
9,-0.033690238391066,-1.9964,0,0
10,-0.033689961774042,-1.996,0,0
11,-0.033690036678352,-1.9956,0,0
12,-0.033690018484082,-1.9952,0,0
13,-0.033690024946485,-1.9948,0,0
14,-0.033690024878697,-1.9944,0,0
15,-0.033690026540396,-1.994,0,0
16,-0.033690027744049,-1.9936,0,0
17,-0.033690029069014,-1.9932,0,0
18,-0.033690030361849,-1.9928,0,0
19,-0.033690031663195,-1.9924,0,0
20,-0.033690032962285,-1.992,0,0
21,-0.033690034261973,-1.9916,0,0
22,-0.033690035561503,-1.9912,0,0
23,-0.033690036861075,-1.9908,0,0
24,-0.033690038160636,-1.9904,0,0
25,-0.0336900394602,-1.99,0,0
26,-0.033690040759763,-1.9896,0,0
27,-0.033690042059326,-1.9892,0,0
28,-0.033690043358889,-1.9888,0,0
29,-0.033690044658452,-1.9884,0,0
30,-0.033690045958015,-1.988,0,0
31,-0.033690047257578,-1.9876,0,0
32,-0.033690048557141,-1.9872,0,0
33,-0.033690049856705,-1.9868,0,0
34,-0.033690051156268,-1.9864,0,0
35,-0.033690052455831,-1.986,0,0
36,-0.033690053755394,-1.9856,0,0
37,-0.033690055054957,-1.9852,0,0
38,-0.03369005635452,-1.9848,0,0
39,-0.033690057654083,-1.9844,0,0
40,-0.033690058953646,-1.984,0,0
41,-0.033690060253209,-1.9836,0,0
42,-0.033690061552772,-1.9832,0,0
43,-0.033690062852335,-1.9828,0,0
44,-0.033690064151898,-1.9824,0,0
45,-0.033690065451461,-1.982,0,0
46,-0.033690066751025,-1.9816,0,0
47,-0.033690068050588,-1.9812,0,0
48,-0.033690069350151,-1.9808,0,0
49,-0.033690070649714,-1.9804,0,0
50,-0.033690071949277,-1.98,0,0
51,-0.03369007324884,-1.9796,0,0
52,-0.033690074548403,-1.9792,0,0
53,-0.033690075847966,-1.9788,0,0
54,-0.033690077147529,-1.9784,0,0
55,-0.033690078447092,-1.978,0,0
56,-0.033690079746655,-1.9776,0,0
57,-0.033690081046218,-1.9772,0,0
58,-0.033690082345781,-1.9768,0,0
59,-0.033690083645344,-1.9764,0,0
60,-0.033690084944907,-1.976,0,0
61,-0.033690086244471,-1.9756,0,0
62,-0.033690087544034,-1.9752,0,0
63,-0.033690088843597,-1.9748,0,0
64,-0.03369009014316,-1.9744,0,0
65,-0.033690091442723,-1.974,0,0
66,-0.033690092742286,-1.9736,0,0
67,-0.033690094041849,-1.9732,0,0
68,-0.033690095341412,-1.9728,0,0
69,-0.033690096640975,-1.9724,0,0
70,-0.033690097940539,-1.972,0,0
71,-0.033690099240102,-1.9716,0,0
72,-0.033690100539665,-1.9712,0,0
73,-0.033690101839228,-1.9708,0,0
74,-0.033690103138791,-1.9704,0,0
75,-0.033690104438354,-1.97,0,0
76,-0.033690105737917,-1.9696,0,0
77,-0.03369010703748,-1.9692,0,0
78,-0.033690108337043,-1.9688,0,0
79,-0.033690109636606,-1.9684,0,0
80,-0.033690110936169,-1.968,0,0
81,-0.033690112235732,-1.9676,0,0
82,-0.033690113535296,-1.9672,0,0
83,-0.033690114834859,-1.9668,0,0
84,-0.033690116134422,-1.9664,0,0
85,-0.033690117433985,-1.966,0,0
86,-0.033690118733548,-1.9656,0,0
87,-0.033690120033111,-1.9652,0,0
88,-0.033690121332674,-1.9648,0,0
89,-0.033690122632237,-1.9644,0,0
90,-0.0336901239318,-1.964,0,0
91,-0.033690125231363,-1.9636,0,0
92,-0.033690126530926,-1.9632,0,0
93,-0.033690127830489,-1.9628,0,0
94,-0.033690129130053,-1.9624,0,0
95,-0.033690130429616,-1.962,0,0
96,-0.033690131729179,-1.9616,0,0
97,-0.033690133028742,-1.9612,0,0
98,-0.033690134328305,-1.9608,0,0
99,-0.033690135627868,-1.9604,0,0
100,-0.033690136927431,-1.96,0,0
101,-0.033690138226994,-1.9596,0,0
102,-0.033690139526557,-1.9592,0,0
103,-0.03369014082612,-1.9588,0,0
104,-0.033690142125683,-1.9584,0,0
105,-0.033690143425246,-1.958,0,0
106,-0.033690144724809,-1.9576,0,0
107,-0.033690146024373,-1.9572,0,0
108,-0.033690147323936,-1.9568,0,0
109,-0.033690148623499,-1.9564,0,0
110,-0.033690149923062,-1.956,0,0
111,-0.033690151222625,-1.9556,0,0
112,-0.033690152522188,-1.9552,0,0
113,-0.033690153821751,-1.9548,0,0
114,-0.033690155121314,-1.9544,0,0
115,-0.033690156420877,-1.954,0,0
116,-0.03369015772044,-1.9536,0,0
117,-0.033690159020003,-1.9532,0,0
118,-0.033690160319567,-1.9528,0,0
119,-0.03369016161913,-1.9524,0,0
120,-0.033690162918693,-1.952,0,0
121,-0.033690164218256,-1.9516,0,0
122,-0.033690165517819,-1.9512,0,0
123,-0.033690166817382,-1.9508,0,0
124,-0.033690168116945,-1.9504,0,0
125,-0.033690169416508,-1.95,0,0
126,-0.033690170716071,-1.9496,0,0
127,-0.033690172015634,-1.9492,0,0
128,-0.033690173315197,-1.9488,0,0
129,-0.03369017461476,-1.9484,0,0
130,-0.033690175914323,-1.948,0,0
131,-0.033690177213886,-1.9476,0,0
132,-0.03369017851345,-1.9472,0,0
133,-0.033690179813013,-1.9468,0,0
134,-0.033690181112576,-1.9464,0,0
135,-0.033690182412139,-1.946,0,0
136,-0.033690183711702,-1.9456,0,0
137,-0.033690185011265,-1.9452,0,0
138,-0.033690186310828,-1.9448,0,0
139,-0.033690187610391,-1.9444,0,0
140,-0.033690188909954,-1.944,0,0
141,-0.033690190209517,-1.9436,0,0
142,-0.03369019150908,-1.9432,0,0
143,-0.033690192808644,-1.9428,0,0
144,-0.033690194108207,-1.9424,0,0
145,-0.03369019540777,-1.942,0,0
146,-0.033690196707333,-1.9416,0,0
147,-0.033690198006896,-1.9412,0,0
148,-0.033690199306459,-1.9408,0,0
149,-0.033690200606022,-1.9404,0,0
150,-0.033690201905585,-1.94,0,0
151,-0.033690203205148,-1.9396,0,0
152,-0.033690204504711,-1.9392,0,0
153,-0.033690205804274,-1.9388,0,0
154,-0.033690207103838,-1.9384,0,0
155,-0.033690208403401,-1.938,0,0
156,-0.033690209702964,-1.9376,0,0
157,-0.033690211002527,-1.9372,0,0
158,-0.03369021230209,-1.9368,0,0
159,-0.033690213601653,-1.9364,0,0
160,-0.033690214901216,-1.936,0,0
161,-0.033690216200779,-1.9356,0,0
162,-0.033690217500342,-1.9352,0,0
163,-0.033690218799905,-1.9348,0,0
164,-0.033690220099468,-1.9344,0,0
165,-0.033690221399031,-1.934,0,0
166,-0.033690222698594,-1.9336,0,0
167,-0.033690223998158,-1.9332,0,0
168,-0.033690225297721,-1.9328,0,0
169,-0.033690226597284,-1.9324,0,0
170,-0.033690227896847,-1.932,0,0
171,-0.03369022919641,-1.9316,0,0
172,-0.033690230495973,-1.9312,0,0
173,-0.033690231795536,-1.9308,0,0
174,-0.033690233095099,-1.9304,0,0
175,-0.033690234394662,-1.93,0,0
176,-0.033690235694225,-1.9296,0,0
177,-0.033690236993788,-1.9292,0,0
178,-0.033690238293352,-1.9288,0,0
179,-0.033690239592915,-1.9284,0,0
180,-0.033690240892478,-1.928,0,0
181,-0.033690242192041,-1.9276,0,0
182,-0.033690243491604,-1.9272,0,0
183,-0.033690244791167,-1.9268,0,0
184,-0.03369024609073,-1.9264,0,0
185,-0.033690247390293,-1.926,0,0
186,-0.033690248689856,-1.9256,0,0
187,-0.033690249989419,-1.9252,0,0
188,-0.033690251288983,-1.9248,0,0
189,-0.033690252588546,-1.9244,0,0
190,-0.033690253888109,-1.924,0,0
191,-0.033690255187672,-1.9236,0,0
192,-0.033690256487235,-1.9232,0,0
193,-0.033690257786798,-1.9228,0,0
194,-0.033690259086361,-1.9224,0,0
