time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
472,0.52242370459929,0.12656948241743,0.31226383118645,2.1969545319404,0.31226383118645,2.1969545319404,0,2.2277909398908,2.1348800379222,1.4544598176498,1.5607062141632,1.4999999999925
473,0.57909698804834,0.11015910306838,0.35488771790253,2.584438301015,0.35488771790252,2.584438301015,0,2.6430419587965,2.2275463241416,1.4146054768331,1.5598035752888,1.5000000000075
474,0.57780772400235,0.1106652821975,0.35392141034254,2.5738980641094,0.35392141034253,2.5738980641093,0,2.631564010898,2.2253588980411,1.4159328748342,1.55979578105,1.5000000000075
475,0.57683961471141,0.11101949098533,0.35320592444597,2.56636801596,0.35320592444597,2.56636801596,0,2.6233930037092,2.2237373061659,1.4168409102879,1.559787640323,1.5000000000075
476,0.57594053101997,0.11132045649591,0.352561279294,2.5596454525779,0.352561279294,2.5596454525779,0,2.6161281256752,2.2222339063359,1.4176096494676,1.5597501364169,1.5000000000075
477,0.57506357261571,0.11159898327839,0.35192297236945,2.5532093528614,0.35192297236945,2.5532093528614,0,2.6091912448058,2.2207685238782,1.4183198820506,1.559728411916,1.5000000000075
478,0.57419368677019,0.111868066388,0.35130237748439,2.546902136744,0.35130237748439,2.546902136744,0,2.6024011722766,2.2193158488234,1.4190050274555,1.559687164939,1.5000000000075
479,0.57332731907439,0.11213301215468,0.35068391554625,2.5406497285884,0.35068391554625,2.5406497285884,0,2.5956742268695,2.2178699051523,1.4196786886628,1.5596465726006,1.5000000000075
480,0.5724629762609,0.11239626868866,0.35006515195866,2.5344234143688,0.35006515195866,2.5344234143688,0,2.588977276204,2.2164281847139,1.420347125911,1.5596086969338,1.5000000000075
481,0.57160023855408,0.11265889458959,0.34944802398634,2.5282146597252,0.34944802398634,2.5282146597252,0,2.5822998772204,2.2149899755611,1.421013044382,1.5595700232366,1.5000000000075
482,0.57073907819108,0.1129213283178,0.34882969145702,2.522016840657,0.34882969145702,2.522016840657,0,2.5756346141783,2.2135552205306,1.421677566088,1.559534948705,1.5000000000075
483,0.56987933518566,0.11318380516068,0.34821989305912,2.5158371088542,0.34821989305912,2.5158371088542,0,2.5689882151601,2.2121236450823,1.4223412914344,1.5594880864997,1.5000000000075
484,0.56902117343023,0.11344636832219,0.34760796188635,2.5096650374088,0.34760796188635,2.5096650374088,0,2.5623501716244,2.2106955121833,1.4230043352296,1.5594462722592,1.5000000000075
485,0.56816441404347,0.11370910261035,0.34699755233062,2.5035028755714,0.34699755233061,2.5035028755714,0,2.5557225803452,2.2092705175044,1.4236669133721,1.5594035939378,1.5000000000075
486,0.56730899901384,0.11397203954232,0.34639731562865,2.497358773649,0.34639731562865,2.497358773649,0,2.5491135338788,2.207848557683,1.4243291072186,1.5593464823477,1.5000000000075
487,0.5664553717243,0.11423506928894,0.34578874737528,2.4912167916039,0.34578874737528,2.4912167916039,0,2.5425072809502,2.2064303581487,1.4249906469402,1.5593043260357,1.5000000000075
488,0.56560304626109,0.11449832305275,0.34518098711469,2.4850831213431,0.34518098711469,2.4850831213431,0,2.5359097822923,2.205015108024,1.4256518609935,1.5592622986181,1.5000000000075
489,0.56475217777665,0.1147617603064,0.34457343509951,2.4789580670202,0.34457343509951,2.4789580670202,0,2.5293214106588,2.2036030568374,1.4263126508025,1.5592215141579,1.5000000000075
490,0.56390282137763,0.11502536641803,0.34396342732393,2.4728392723668,0.34396342732393,2.4728392723668,0,2.5227398328963,2.2021942883275,1.4269729825275,1.5591861918798,1.5000000000075
491,0.56305475271215,0.11528920086985,0.34336064850871,2.466735065515,0.34336064850871,2.466735065515,0,2.5161732721544,2.2007884254577,1.4276330051725,1.559140959354,1.5000000000075
492,0.56220822318087,0.11555319586778,0.34275988251098,2.4606417194024,0.34275988251098,2.4606417194024,0,2.5096181166875,2.1993858760859,1.4282925533177,1.5590942457468,1.5000000000075
493,0.56136306880585,0.11581739490347,0.34216383563803,2.4545609438714,0.34216383563803,2.4545609438714,0,2.5030759991499,2.1979863629688,1.4289517363622,1.5590416379136,1.5000000000075
494,0.5605193762971,0.11608177405247,0.34156899606659,2.4484897327438,0.34156899606659,2.4484897327438,0,2.4965439526984,2.1965900222933,1.4296104973006,1.5589887147387,1.5000000000075
495,0.55967729847811,0.11634629150323,0.34097146998893,2.4424250905624,0.34097146998893,2.4424250905624,0,2.4900190515055,2.1951970986066,1.4302687356885,1.5589417267832,1.5000000000075
496,0.55883665682331,0.11661099506727,0.3403712754729,2.4363659507879,0.3403712754729,2.4363659507879,0,2.4835001447231,2.1938072911638,1.4309265712056,1.5589004376446,1.5000000000075
497,0.5579973199182,0.1168759196181,0.33977200631077,2.4303151106497,0.33977200631077,2.4303151106497,0,2.4769899681389,2.1924203774836,1.4315840910116,1.5588590873844,1.5000000000075
498,0.55715952521477,0.11714099969609,0.33916889129315,2.4242692101636,0.33916889129315,2.4242692101636,0,2.470485271896,2.1910367413478,1.4322411366654,1.5588253928197,1.5000000000075
499,0.55632299443028,0.11740631090963,0.33856859742482,2.4182332342515,0.33856859742482,2.4182332342515,0,2.4639909099247,2.1896559190314,1.4328978949828,1.5587886299868,1.5000000000075
500,0.55548785968732,0.11767181622173,0.3379762285939,2.4122130703469,0.3379762285939,2.4122130703469,0,2.4575128312614,2.1882781213369,1.4335542769912,1.5587409894727,1.5000000000075
501,0.55465441584691,0.1179374342016,0.33737821979802,2.4061969045002,0.33737821979802,2.4061969045002,0,2.4510393582646,2.1869038252562,1.434210086401,1.558703972115,1.5000000000075
502,0.55382221641653,0.11820328741144,0.33677963405169,2.4001871065293,0.33677963405169,2.4001871065293,0,2.4445726505168,2.1855322917815,1.4348656238723,1.5586691616228,1.5000000000075
503,0.55299133421717,0.11846935487449,0.33619021850156,2.3941938540661,0.33619021850156,2.3941938540661,0,2.4381229199137,2.1841636344539,1.4355208395875,1.5586214377501,1.5000000000075
504,0.55216213318213,0.1187355351093,0.33559492108151,2.3882042650726,0.33559492108151,2.3882042650726,0,2.4316774540962,2.1827984428921,1.4361754891357,1.5585846993627,1.5000000000075
505,0.55133409061738,0.11900197302886,0.33500480380752,2.3822262482794,0.33500480380752,2.3822262482794,0,2.4252439150181,2.1814358546393,1.436829926111,1.5585410856645,1.5000000000075
506,0.55050758295282,0.11926856277867,0.33441224879512,2.3762544396318,0.33441224879512,2.3762544396318,0,2.4188171157043,2.1800764798666,1.4374838953933,1.5585029136619,1.5000000000075
507,0.54968242836176,0.11953535478951,0.33381939235744,2.3702898675783,0.33381939235744,2.3702898675783,0,2.4123979976948,2.1787200145846,1.4381375210955,1.5584666393691,1.5000000000075
508,0.54885857830187,0.11980236209854,0.33323393130854,2.3643399269937,0.33323393130854,2.3643399269937,0,2.4059939324467,2.1773663734465,1.4387908361969,1.5584202016724,1.5000000000075
509,0.54803632525352,0.12006950163211,0.33264575970331,2.3583962592455,0.33264575970331,2.3583962592455,0,2.3995966988295,2.1760160280512,1.4394436420775,1.5583796998595,1.5000000000075
510,0.54721530837951,0.12033687494289,0.33205799939792,2.3524598000926,0.33205799939792,2.3524598000926,0,2.3932070606204,2.17466838266,1.4400961854942,1.5583398457432,1.5000000000075
511,0.54639572383071,0.12060442568041,0.33147358803405,2.3465346598803,0.33147358803405,2.3465346598803,0,2.3868292209353,2.1733237516251,1.4407483321691,1.5582962845996,1.5000000000075
512,0.54557754615109,0.12087216051859,0.33089245597932,2.3406206024948,0.33089245597932,2.3406206024948,0,2.3804629306618,2.1719820870991,1.4414001000551,1.5582490947907,1.5000000000075
513,0.54476088127472,0.12114004870326,0.33030472375025,2.3347083735441,0.33030472375025,2.3347083735441,0,2.37409898475,2.1706435555349,1.4420514172312,1.5582138040719,1.5000000000075
514,0.543945426644,0.12140817614465,0.32971980510786,2.3288055518815,0.32971980510786,2.3288055518815,0,2.3677448174919,2.1693076576891,1.4427024914213,1.5581753806817,1.5000000000075
515,0.54313135660427,0.12167649206495,0.32913891043165,2.3229143915825,0.32913891043165,2.3229143915825,0,2.3614027659292,2.1679746718922,1.4433532022896,1.5581321387696,1.5000000000075
516,0.54231867611749,0.12194499462402,0.3285602644737,2.3170331337928,0.3285602644737,2.3170331337928,0,2.3550710725052,2.1666446000878,1.4440035472265,1.5580868514816,1.5000000000075
517,0.54150741237286,0.12221367536053,0.32798026580801,2.311158329402,0.32798026580801,2.311158329402,0,2.3487463003665,2.1653174804306,1.4446535077853,1.5580451648201,1.5000000000075
518,0.54069751033994,0.12248254965362,0.32739887517298,2.3052895949548,0.32739887517298,2.3052895949548,0,2.3424280389443,2.1639932173579,1.4453031223945,1.558007074868,1.5000000000075
519,0.53988896457927,0.12275161843948,0.32681613626737,2.2994269308881,0.32681613626737,2.2994269308881,0,2.3361162855398,2.1626717961174,1.4459523948795,1.5579725059594,1.5000000000075
520,0.53908179229708,0.12302087615053,0.32623512079747,2.2935735015551,0.32623512079747,2.2935735015551,0,2.3298142120511,2.1613532387461,1.4466013136221,1.5579366878061,1.5000000000075
521,0.53827594524531,0.12329033624901,0.32565614799832,2.287729323931,0.32565614799832,2.287729323931,0,2.3235218117401,2.16003746099,1.4472499122264,1.5578990657997,1.5000000000075
522,0.53747148696281,0.12355997957162,0.32508013342304,2.2818956867555,0.32508013342304,2.2818956867555,0,2.317240403206,2.1587245601614,1.4478981467839,1.5578582855238,1.5000000000075
523,0.53666829381992,0.1238298418782,0.32450828682515,2.2760730409957,0.32450828682515,2.2760730409957,0,2.3109703773023,2.1574143298241,1.4485461036492,1.557812316789,1.5000000000075
524,0.53586656378803,0.12409986423838,0.32393462939893,2.2702565954725,0.32393462939893,2.2702565954725,0,2.304707037644,2.1561070853009,1.4491936448244,1.5577707092333,1.5000000000075
525,0.53506613726589,0.12437009331504,0.32335928287785,2.2644454928281,0.32335928287785,2.2644454928281,0,2.2984494489607,2.154802561858,1.4498408824822,1.5577330864267,1.5000000000075
526,0.53426705383282,0.12464051670995,0.32278978168773,2.2586474981095,0.32278978168773,2.2586474981095,0,2.2922053950602,2.1535008179923,1.4504877887629,1.5576877482662,1.5000000000075
527,0.53346933809352,0.12491112657333,0.32221707256965,2.252853695806,0.32221707256965,2.252853695806,0,2.2859659716069,2.1522018877697,1.4511343467669,1.5576488349443,1.5000000000075
528,0.53267291322635,0.12518194525731,0.3216484013832,2.2470708553193,0.3216484013832,2.2470708553193,0,2.2797379101738,2.1509056411121,1.4517806107141,1.5576049613761,1.5000000000075
529,0.5318778994639,0.12545293618921,0.32107482913517,2.2412907566556,0.32107482913517,2.2412907566556,0,2.273513048531,2.1496122668985,1.4524264960707,1.5575701997788,1.5000000000075
530,0.53108416962515,0.12572413698676,0.32050337798211,2.235519638697,0.32050337798211,2.235519638697,0,2.2672975630611,2.148321553654,1.4530720929171,1.5575334555936,1.5000000000075
531,0.53029176597058,0.12599553433268,0.31993096447599,2.2297546652454,0.31993096447599,2.2297546652453,0,2.2610886376913,2.147033564191,1.4537173713744,1.5574995830258,1.5000000000075
532,0.52950067318171,0.12626713230621,0.3193635622218,2.224001706265,0.3193635622218,2.224001706265,0,2.2548921343146,2.1457482681472,1.4543623425219,1.5574592527615,1.5000000000075
533,0.52871094471418,0.12653891411113,0.31879371688779,2.2182536220301,0.31879371688779,2.2182536220301,0,2.2487009387392,2.1444657462582,1.4550069685614,1.5574241443129,1.5000000000075
534,0.52792252515736,0.12681089608644,0.31822699033604,2.2125156261672,0.31822699033604,2.2125156261672,0,2.2425202367721,2.1431859034377,1.4556512892973,1.5573855237055,1.5000000000075
535,0.52713539813684,0.12708308260611,0.31766160892473,2.2067858360851,0.31766160892473,2.2067858360851,0,2.236348137397,2.141908707797,1.4562953163599,1.5573461353726,1.5000000000075
536,0.52634960983532,0.12735545905326,0.31709830627448,2.2010652559292,0.31709830627448,2.2010652559292,0,2.2301856667323,2.1406342283396,1.4569390171113,1.5573048888191,1.5000000000075
537,0.52556510895848,0.12762804055308,0.31653560954857,2.1953520904396,0.31653560954857,2.1953520904396,0,2.224031003843,2.1393623768508,1.4575824283111,1.5572640187996,1.5000000000075
538,0.52478194131303,0.12790081248594,0.31597467458241,2.1896477644596,0.31597467458241,2.1896477644596,0,2.2178855955002,2.1380932217311,1.4582255173658,1.5572217764332,1.5000000000075
539,0.52400008365362,0.12817378140634,0.31541179827254,2.1839484231149,0.31541179827254,2.1839484231149,0,2.2117455748848,2.1368267200427,1.4588683010438,1.5571839043042,1.5000000000075
540,0.52321954335712,0.12844694457079,0.31484898160036,2.1782561016947,0.31484898160036,2.1782561016947,0,2.205612980211,2.1355628782572,1.4595107744405,1.5571472916912,1.5000000000075
