time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
12,0.41386629050736,0.25207087282009,-0.11356399540217,0.2588815378117,-0.11356399540217,0.25888153781155,0,0.255578204651,1.5095748810313,1.5050120124161,1.6916871562108,1.4999999999699
13,0.42449245117832,0.24509069442742,-0.11449505951448,0.28707417351113,-0.11449505951448,0.28707417351098,0,0.28394639227748,1.5097978028538,1.5047478264574,1.6935272041489,1.4999999999699
14,0.43539218647403,0.2382358053179,-0.11554377191625,0.3145442312064,-0.11554377191625,0.31454423120626,0,0.31159380997174,1.5100192453409,1.5044809667952,1.6955688739394,1.4999999999699
15,0.4465758600266,0.23150116779649,-0.11671126383879,0.34121495333365,-0.11671126383879,0.34121495333353,0,0.33844377992001,1.5102392069467,1.504211314903,1.6978149254999,1.4999999999699
16,0.45805416576298,0.22488192203718,-0.11799876856683,0.36700487415977,-0.11799876856683,0.36700487415966,0,0.36441492092418,1.5104576810207,1.5039387451591,1.7002683855687,1.4999999999699
17,0.46983811991003,0.21837337493923,-0.11940761736253,0.39182723422405,-0.11940761736253,0.39182723422394,0,0.38942056316867,1.5106746555395,1.5036631243663,1.7029325459485,1.4999999999699
18,0.48193904752195,0.21197098960806,-0.1209392239118,0.41558936150811,-0.1209392239118,0.415589361508,0,0.41336812974487,1.5108901127915,1.5033843112283,1.7058109424515,1.4999999999699
19,0.49436856217231,0.20567037540596,-0.12259506792677,0.438192004592,-0.12259506792677,0.43819200459191,0,0.43615847019432,1.5111040290095,1.5031021557787,1.7089073326,1.4999999999699
20,0.5071385371588,0.19946727852287,-0.12437670311652,0.45952858899263,-0.12437670311652,0.45952858899254,0,0.45768511727003,1.511316373945,1.5028164987565,1.7122257155745,1.4999999999699
21,0.52026106618921,0.19335757302193,-0.12628570643656,0.47948447705465,-0.12628570643656,0.47948447705457,0,0.47783354728997,1.511527110377,1.5025271709239,1.7157702510981,1.4999999999699
22,0.53374841106403,0.18733725231809,-0.12832368924954,0.49793610943383,-0.12832368924954,0.49793610943376,0,0.49648032212699,1.5117361935454,1.5022339923184,1.7195452850389,1.4999999999699
23,0.5476129333243,0.18140242105197,-0.13049226243135,0.51475013693915,-0.13049226243135,0.51475013693909,0,0.51349222160621,1.5119435705,1.5019367714343,1.7235552954593,1.4999999999699
24,0.56186700616002,0.17554928732365,-0.13279298918167,0.52978251292457,-0.13279298918167,0.52978251292452,0,0.52872533650641,1.512149179355,1.5016353043234,1.7278048165524,1.4999999999699
25,0.57652290208327,0.1697741552543,-0.13522738372425,0.54287749655685,-0.13522738372425,0.54287749655681,0,0.5420240724979,1.5123529484349,1.5013293736071,1.7322984417363,1.4999999999699
26,0.59159265092237,0.16407341784559,-0.13779682785153,0.55386670999631,-0.13779682785153,0.55386670999628,0,0.55322020806068,1.5125547953016,1.5010187473896,1.7370406823876,1.4999999999699
27,0.60708786164888,0.15844355010945,-0.14050254540644,0.56256813336267,-0.14050254540644,0.56256813336265,0,0.56213189026326,1.5127546256479,1.5007031780599,1.7420359258226,1.4999999999699
28,0.62301950031726,0.1528811024422,-0.14334551959346,0.56878518893961,-0.14334551959346,0.5687851889396,0,0.56856271986453,1.5129523320479,1.5003824009696,1.7472882908023,1.4999999999699
29,0.63939761520626,0.14738269421956,-0.14632644036704,0.57230588019659,-0.14632644036704,0.57230588019659,0,0.57230089132797,1.5131477925556,1.5000561329716,1.7528015326852,1.4999999999699
30,0.65623099912984,0.14194500759016,-0.14944558519547,0.57290215676555,-0.14944558519547,0.57290215676556,0,0.57311855889737,1.5133408691522,1.499724070802,1.7585788266542,1.4999999999699
31,0.67352677819017,0.13656478144712,-0.15270271148074,0.57032952883494,-0.15270271148074,0.57032952883496,0,0.57077145221042,1.5135314060549,1.4993858892847,1.7646225653475,1.4999999999699
32,0.69128991654069,0.13123880555867,-0.15609695467935,0.56432707143351,-0.15609695467935,0.56432707143353,0,0.56499888193814,1.5137192279241,1.4990412393368,1.7709341598919,1.4999999999699
33,0.70952262894793,0.12596391484021,-0.15962662611709,0.55461809529614,-0.15962662611709,0.55461809529618,0,0.55552441216068,1.5139041380435,1.4986897457477,1.7775136524179,1.4999999999699
34,0.72822369855643,0.12073698375166,-0.16328909005412,0.54091150939765,-0.16328909005412,0.54091150939771,0,0.5420572245863,1.5140859166081,1.4983310047007,1.7843594591921,1.4999999999699
35,0.74738770884791,0.11555492080561,-0.16708053436866,0.52290428412426,-0.16708053436866,0.52290428412432,0,0.52429458360777,1.5142643193453,1.4979645810026,1.7914679094416,1.4999999999699
