id,psi_e,x,y,z
0,0,-2,0,0
1,-0.14919627149981,-1.9995,0,0
2,-0.10721116706145,-1.999,0,0
3,-0.1182074912595,-1.9985,0,0
4,-0.11527103287895,-1.998,0,0
5,-0.11605115465338,-1.9975,0,0
6,-0.1158436049918,-1.997,0,0
7,-0.11589879005021,-1.9965,0,0
8,-0.11588410256744,-1.996,0,0
9,-0.1158879985387,-1.9955,0,0
10,-0.11588695210715,-1.995,0,0
11,-0.11588722014966,-1.9945,0,0
12,-0.11588713859708,-1.994,0,0
13,-0.11588715002219,-1.9935,0,0
14,-0.11588713671912,-1.993,0,0
15,-0.11588712999272,-1.9925,0,0
16,-0.11588712151719,-1.992,0,0
17,-0.11588711350686,-1.9915,0,0
18,-0.11588710537281,-1.991,0,0
19,-0.11588709727167,-1.9905,0,0
20,-0.11588708916177,-1.99,0,0
21,-0.1158870810542,-1.9895,0,0
22,-0.11588707294601,-1.989,0,0
23,-0.11588706483798,-1.9885,0,0
24,-0.11588705672991,-1.988,0,0
25,-0.11588704862186,-1.9875,0,0
26,-0.1158870405138,-1.987,0,0
27,-0.11588703240574,-1.9865,0,0
28,-0.11588702429768,-1.986,0,0
29,-0.11588701618962,-1.9855,0,0
30,-0.11588700808156,-1.985,0,0
31,-0.1158869999735,-1.9845,0,0
32,-0.11588699186544,-1.984,0,0
33,-0.11588698375738,-1.9835,0,0
34,-0.11588697564932,-1.983,0,0
35,-0.11588696754126,-1.9825,0,0
36,-0.1158869594332,-1.982,0,0
37,-0.11588695132514,-1.9815,0,0
38,-0.11588694321708,-1.981,0,0
39,-0.11588693510902,-1.9805,0,0
40,-0.11588692700096,-1.98,0,0
41,-0.1158869188929,-1.9795,0,0
42,-0.11588691078484,-1.979,0,0
43,-0.11588690267678,-1.9785,0,0
44,-0.11588689456872,-1.978,0,0
45,-0.11588688646066,-1.9775,0,0
46,-0.1158868783526,-1.977,0,0
47,-0.11588687024454,-1.9765,0,0
48,-0.11588686213648,-1.976,0,0
49,-0.11588685402842,-1.9755,0,0
50,-0.11588684592036,-1.975,0,0
51,-0.1158868378123,-1.9745,0,0
52,-0.11588682970424,-1.974,0,0
53,-0.11588682159619,-1.9735,0,0
54,-0.11588681348813,-1.973,0,0
55,-0.11588680538007,-1.9725,0,0
56,-0.11588679727201,-1.972,0,0
57,-0.11588678916395,-1.9715,0,0
58,-0.11588678105589,-1.971,0,0
59,-0.11588677294783,-1.9705,0,0
60,-0.11588676483977,-1.97,0,0
61,-0.11588675673171,-1.9695,0,0
62,-0.11588674862365,-1.969,0,0
63,-0.11588674051559,-1.9685,0,0
64,-0.11588673240753,-1.968,0,0
