ci_ODE,id,x,y,z
2.8308446855422e-07,0,-1.99975,0,0
8.4925295617578e-07,1,-1.99925,0,0
1.4154214443601e-06,2,-1.99875,0,0
1.9815903831569e-06,3,-1.99825,0,0
2.5477588735924e-06,4,-1.99775,0,0
3.1139282650651e-06,5,-1.99725,0,0
3.6800963095779e-06,6,-1.99675,0,0
4.2462652558784e-06,7,-1.99625,0,0
4.8124346546673e-06,8,-1.99575,0,0
5.3786045063198e-06,9,-1.99525,0,0
5.944773911862e-06,10,-1.99475,0,0
6.5109424219947e-06,11,-1.99425,0,0
7.0771131848145e-06,12,-1.99375,0,0
7.6432821536262e-06,13,-1.99325,0,0
8.2094529262009e-06,14,-1.99275,0,0
8.7756232545413e-06,15,-1.99225,0,0
9.3417935886971e-06,16,-1.99175,0,0
9.9079639290435e-06,17,-1.99125,0,0
1.0474135175305e-05,18,-1.99075,0,0
1.1040305978832e-05,19,-1.99025,0,0
1.1606478588374e-05,20,-1.98975,0,0
1.2172649856584e-05,21,-1.98925,0,0
1.2738822032209e-05,22,-1.98875,0,0
1.33049955653e-05,23,-1.98825,0,0
1.3871167308509e-05,24,-1.98775,0,0
1.4437341309283e-05,25,-1.98725,0,0
1.5003514420276e-05,26,-1.98675,0,0
1.5569689339909e-05,27,-1.98625,0,0
1.6135862920836e-05,28,-1.98575,0,0
1.670203786148e-05,29,-1.98525,0,0
1.7268213262866e-05,30,-1.98475,0,0
1.783438912537e-05,31,-1.98425,0,0
1.8400565449368e-05,32,-1.98375,0,0
1.8966742684908e-05,33,-1.98325,0,0
1.9532919483343e-05,34,-1.98275,0,0
2.0099096744396e-05,35,-1.98225,0,0
2.0665275817467e-05,36,-1.98175,0,0
2.1231454004883e-05,37,-1.98125,0,0
2.1797633555393e-05,38,-1.98075,0,0
2.2363813120348e-05,39,-1.98025,0,0
2.2929994049147e-05,40,-1.97975,0,0
2.3496175442816e-05,41,-1.97925,0,0
2.4062356852055e-05,42,-1.97875,0,0
2.4628539626264e-05,43,-1.97825,0,0
2.519472196712e-05,44,-1.97775,0,0
2.576090612337e-05,45,-1.97725,0,0
2.6327090746367e-05,46,-1.97675,0,0
2.689327538681e-05,47,-1.97625,0,0
2.745946049475e-05,48,-1.97575,0,0
2.802564786926e-05,49,-1.97525,0,0
2.8591834812668e-05,50,-1.97475,0,0
2.9158022674373e-05,51,-1.97425,0,0
2.9724212354099e-05,52,-1.97375,0,0
3.0290401154175e-05,53,-1.97325,0,0
3.0856591323347e-05,54,-1.97275,0,0
3.1422782861993e-05,55,-1.97225,0,0
3.1988973971787e-05,56,-1.97175,0,0
3.2555167800828e-05,57,-1.97125,0,0
3.3121360752095e-05,58,-1.97075,0,0
3.3687555074335e-05,59,-1.97025,0,0
3.4253751217599e-05,60,-1.96975,0,0
3.4819946933888e-05,61,-1.96925,0,0
3.5386144471952e-05,62,-1.96875,0,0
3.595234248314e-05,63,-1.96825,0,0
3.6518541867179e-05,64,-1.96775,0,0
3.7084741725094e-05,65,-1.96725,0,0
3.7650942506934e-05,66,-1.96675,0,0
3.8217144662751e-05,67,-1.96625,0,0
3.8783348192918e-05,68,-1.96575,0,0
3.9349551748788e-05,69,-1.96525,0,0
3.991575667976e-05,70,-1.96475,0,0
4.0481962986209e-05,71,-1.96425,0,0
4.1048170218835e-05,72,-1.96375,0,0
4.1614378827689e-05,73,-1.96325,0,0
4.2180588363471e-05,74,-1.96275,0,0
4.2746798376882e-05,75,-1.96225,0,0
4.3313009767647e-05,76,-1.96175,0,0
4.3879222536141e-05,77,-1.96125,0,0
4.4445436233064e-05,78,-1.96075,0,0
4.5011651758141e-05,79,-1.96025,0,0
4.5577868212399e-05,80,-1.95975,0,0
4.6144084696862e-05,81,-1.95925,0,0
4.6710303909956e-05,82,-1.95875,0,0
4.7276524053355e-05,83,-1.95825,0,0
4.7842744677761e-05,84,-1.95775,0,0
4.8408967582249e-05,85,-1.95725,0,0
4.8975190518819e-05,86,-1.95675,0,0
