id,rho_ODE,x,y,z
2225,-2.4268798981097e-05,-0.88725,0,0
2226,-2.4268798938465e-05,-0.88675,0,0
2227,-2.4268798938465e-05,-0.88625,0,0
2228,-2.4268798938465e-05,-0.88575,0,0
2229,-2.4268798895832e-05,-0.88525,0,0
2230,-2.4268798938465e-05,-0.88475,0,0
2231,-2.4268798981097e-05,-0.88425,0,0
2232,-2.4268798938465e-05,-0.88375,0,0
2233,-2.4268798895832e-05,-0.88325,0,0
2234,-2.4268798938465e-05,-0.88275,0,0
2235,-2.4268798938465e-05,-0.88225,0,0
2236,-2.4268798938465e-05,-0.88175,0,0
2237,-2.4268798938465e-05,-0.88125,0,0
2238,-2.4268798938465e-05,-0.88075,0,0
2239,-2.4268798938465e-05,-0.88025,0,0
2240,-2.4268798938465e-05,-0.87975,0,0
2241,-2.4268798938465e-05,-0.87925,0,0
2242,-2.4268798938465e-05,-0.87875,0,0
2243,-2.4268798938465e-05,-0.87825,0,0
2244,-2.4268798938465e-05,-0.87775,0,0
2245,-2.4268798938465e-05,-0.87725,0,0
2246,-2.4268798895832e-05,-0.87675,0,0
2247,-2.4268798938465e-05,-0.87625,0,0
2248,-2.426879902373e-05,-0.87575,0,0
2249,-2.4268798938465e-05,-0.87525,0,0
2250,-2.4268798895832e-05,-0.87475,0,0
2251,-2.4268798938465e-05,-0.87425,0,0
2252,-2.4268798938465e-05,-0.87375,0,0
2253,-2.4268798938465e-05,-0.87325,0,0
2254,-2.4268798981097e-05,-0.87275,0,0
2255,-2.4268798895832e-05,-0.87225,0,0
2256,-2.4268798938465e-05,-0.87175,0,0
2257,-2.4268798938465e-05,-0.87125,0,0
2258,-2.4268798938465e-05,-0.87075,0,0
2259,-2.4268798895832e-05,-0.87025,0,0
2260,-2.4268798981097e-05,-0.86975,0,0
2261,-2.4268798938465e-05,-0.86925,0,0
2262,-2.4268798938465e-05,-0.86875,0,0
2263,-2.4268798895832e-05,-0.86825,0,0
2264,-2.4268798938465e-05,-0.86775,0,0
2265,-2.4268798981097e-05,-0.86725,0,0
2266,-2.4268798938465e-05,-0.86675,0,0
2267,-2.4268798938465e-05,-0.86625,0,0
2268,-2.4268798938465e-05,-0.86575,0,0
2269,-2.4268798981097e-05,-0.86525,0,0
2270,-2.4268798938465e-05,-0.86475,0,0
2271,-2.4268798981097e-05,-0.86425,0,0
2272,-2.4268798981097e-05,-0.86375,0,0
2273,-2.4268798981097e-05,-0.86325,0,0
2274,-2.4268798938465e-05,-0.86275,0,0
2275,-2.4268798938465e-05,-0.86225,0,0
2276,-2.426879902373e-05,-0.86175,0,0
2277,-2.4268798981097e-05,-0.86125,0,0
2278,-2.4268798938465e-05,-0.86075,0,0
2279,-2.4268798938465e-05,-0.86025,0,0
2280,-2.4268798981097e-05,-0.85975,0,0
2281,-2.4268798981097e-05,-0.85925,0,0
2282,-2.4268798981097e-05,-0.85875,0,0
2283,-2.4268798938465e-05,-0.85825,0,0
2284,-2.4268798981097e-05,-0.85775,0,0
2285,-2.4268798981097e-05,-0.85725,0,0
2286,-2.4268798938465e-05,-0.85675,0,0
2287,-2.4268798981097e-05,-0.85625,0,0
2288,-2.4268798981097e-05,-0.85575,0,0
2289,-2.4268798938465e-05,-0.85525,0,0
2290,-2.4268798981097e-05,-0.85475,0,0
2291,-2.4268798938465e-05,-0.85425,0,0
2292,-2.4268798981097e-05,-0.85375,0,0
2293,-2.4268798938465e-05,-0.85325,0,0
2294,-2.4268798981097e-05,-0.85275,0,0
2295,-2.4268798938465e-05,-0.85225,0,0
2296,-2.4268798895832e-05,-0.85175,0,0
2297,-2.4268798938465e-05,-0.85125,0,0
2298,-2.4268798981097e-05,-0.85075,0,0
2299,-2.4268798938465e-05,-0.85025,0,0
2300,-2.4268798895832e-05,-0.84975,0,0
2301,-2.4268798895832e-05,-0.84925,0,0
2302,-2.4268798981097e-05,-0.84875,0,0
2303,-2.4268798981097e-05,-0.84825,0,0
2304,-2.4268798895832e-05,-0.84775,0,0
2305,-2.4268798895832e-05,-0.84725,0,0
2306,-2.4268798938465e-05,-0.84675,0,0
2307,-2.4268798981097e-05,-0.84625,0,0
2308,-2.4268798938465e-05,-0.84575,0,0
2309,-2.4268798895832e-05,-0.84525,0,0
2310,-2.4268798938465e-05,-0.84475,0,0
2311,-2.4268798981097e-05,-0.84425,0,0
2312,-2.4268798895832e-05,-0.84375,0,0
2313,-2.4268798938465e-05,-0.84325,0,0
2314,-2.4268798938465e-05,-0.84275,0,0
2315,-2.4268798981097e-05,-0.84225,0,0
2316,-2.4268798938465e-05,-0.84175,0,0
2317,-2.4268798938465e-05,-0.84125,0,0
2318,-2.4268798895832e-05,-0.84075,0,0
2319,-2.426879902373e-05,-0.84025,0,0
2320,-2.4268798938465e-05,-0.83975,0,0
2321,-2.4268798938465e-05,-0.83925,0,0
2322,-2.4268798895832e-05,-0.83875,0,0
2323,-2.4268798938465e-05,-0.83825,0,0
2324,-2.4268798938465e-05,-0.83775,0,0
2325,-2.4268798981097e-05,-0.83725,0,0
2326,-2.4268798895832e-05,-0.83675,0,0
2327,-2.4268798938465e-05,-0.83625,0,0
2328,-2.4268798938465e-05,-0.83575,0,0
2329,-2.4268798938465e-05,-0.83525,0,0
2330,-2.4268798938465e-05,-0.83475,0,0
2331,-2.4268798938465e-05,-0.83425,0,0
2332,-2.4268798938465e-05,-0.83375,0,0
2333,-2.4268798938465e-05,-0.83325,0,0
2334,-2.4268798938465e-05,-0.83275,0,0
2335,-2.4268798895832e-05,-0.83225,0,0
2336,-2.4268798981097e-05,-0.83175,0,0
2337,-2.4268798938465e-05,-0.83125,0,0
2338,-2.4268798938465e-05,-0.83075,0,0
2339,-2.4268798895832e-05,-0.83025,0,0
2340,-2.4268798938465e-05,-0.82975,0,0
2341,-2.4268798938465e-05,-0.82925,0,0
2342,-2.4268798981097e-05,-0.82875,0,0
2343,-2.4268798938465e-05,-0.82825,0,0
2344,-2.4268798938465e-05,-0.82775,0,0
2345,-2.4268798981097e-05,-0.82725,0,0
2346,-2.4268798938465e-05,-0.82675,0,0
2347,-2.4268798938465e-05,-0.82625,0,0
2348,-2.426879902373e-05,-0.82575,0,0
2349,-2.4268798981097e-05,-0.82525,0,0
2350,-2.4268798938465e-05,-0.82475,0,0
2351,-2.4268798938465e-05,-0.82425,0,0
2352,-2.4268798981097e-05,-0.82375,0,0
2353,-2.426879902373e-05,-0.82325,0,0
2354,-2.4268798938465e-05,-0.82275,0,0
2355,-2.4268798938465e-05,-0.82225,0,0
2356,-2.4268798981097e-05,-0.82175,0,0
2357,-2.4268798981097e-05,-0.82125,0,0
2358,-2.4268798981097e-05,-0.82075,0,0
2359,-2.4268798938465e-05,-0.82025,0,0
2360,-2.4268798981097e-05,-0.81975,0,0
2361,-2.4268798938465e-05,-0.81925,0,0
2362,-2.4268798981097e-05,-0.81875,0,0
2363,-2.4268798938465e-05,-0.81825,0,0
2364,-2.426879902373e-05,-0.81775,0,0
2365,-2.4268798938465e-05,-0.81725,0,0
2366,-2.4268798981097e-05,-0.81675,0,0
2367,-2.4268798938465e-05,-0.81625,0,0
2368,-2.4268798938465e-05,-0.81575,0,0
2369,-2.4268798938465e-05,-0.81525,0,0
2370,-2.4268798981097e-05,-0.81475,0,0
2371,-2.4268798938465e-05,-0.81425,0,0
2372,-2.4268798895832e-05,-0.81375,0,0
2373,-2.4268798895832e-05,-0.81325,0,0
2374,-2.4268798981097e-05,-0.81275,0,0
2375,-2.4268798981097e-05,-0.81225,0,0
2376,-2.4268798938465e-05,-0.81175,0,0
2377,-2.4268798981097e-05,-0.81125,0,0
2378,-2.4268798981097e-05,-0.81075,0,0
2379,-2.4268798938465e-05,-0.81025,0,0
2380,-2.4268798981097e-05,-0.80975,0,0
2381,-2.4268798981097e-05,-0.80925,0,0
2382,-2.4268798938465e-05,-0.80875,0,0
2383,-2.4268798981097e-05,-0.80825,0,0
2384,-2.4268798938465e-05,-0.80775,0,0
2385,-2.4268798981097e-05,-0.80725,0,0
2386,-2.4268798938465e-05,-0.80675,0,0
2387,-2.4268798981097e-05,-0.80625,0,0
2388,-2.4268798938465e-05,-0.80575,0,0
2389,-2.4268798938465e-05,-0.80525,0,0
2390,-2.4268798895832e-05,-0.80475,0,0
2391,-2.426879902373e-05,-0.80425,0,0
2392,-2.4268798938465e-05,-0.80375,0,0
2393,-2.4268798895832e-05,-0.80325,0,0
2394,-2.4268798895832e-05,-0.80275,0,0
2395,-2.4268798981097e-05,-0.80225,0,0
2396,-2.4268798938465e-05,-0.80175,0,0
2397,-2.4268798938465e-05,-0.80125,0,0
2398,-2.4268798895832e-05,-0.80075,0,0
2399,-2.4268798981097e-05,-0.80025,0,0
2400,-2.4268798938465e-05,-0.79975,0,0
2401,-2.4268798895832e-05,-0.79925,0,0
2402,-2.4268798938465e-05,-0.79875,0,0
2403,-2.4268798938465e-05,-0.79825,0,0
2404,-2.4268798981097e-05,-0.79775,0,0
2405,-2.4268798895832e-05,-0.79725,0,0
2406,-2.4268798938465e-05,-0.79675,0,0
2407,-2.4268798895832e-05,-0.79625,0,0
2408,-2.426879902373e-05,-0.79575,0,0
2409,-2.4268798895832e-05,-0.79525,0,0
2410,-2.4268798938465e-05,-0.79475,0,0
2411,-2.4268798895832e-05,-0.79425,0,0
2412,-2.4268798981097e-05,-0.79375,0,0
2413,-2.4268798981097e-05,-0.79325,0,0
2414,-2.4268798938465e-05,-0.79275,0,0
2415,-2.4268798895832e-05,-0.79225,0,0
2416,-2.4268798981097e-05,-0.79175,0,0
2417,-2.4268798938465e-05,-0.79125,0,0
2418,-2.4268798938465e-05,-0.79075,0,0
2419,-2.4268798938465e-05,-0.79025,0,0
2420,-2.4268798981097e-05,-0.78975,0,0
2421,-2.4268798938465e-05,-0.78925,0,0
2422,-2.4268798938465e-05,-0.78875,0,0
2423,-2.4268798938465e-05,-0.78825,0,0
2424,-2.4268798938465e-05,-0.78775,0,0
2425,-2.4268798981097e-05,-0.78725,0,0
2426,-2.4268798938465e-05,-0.78675,0,0
2427,-2.4268798938465e-05,-0.78625,0,0
2428,-2.4268798895832e-05,-0.78575,0,0
2429,-2.4268798938465e-05,-0.78525,0,0
2430,-2.4268798981097e-05,-0.78475,0,0
2431,-2.4268798938465e-05,-0.78425,0,0
2432,-2.4268798895832e-05,-0.78375,0,0
2433,-2.4268798938465e-05,-0.78325,0,0
2434,-2.4268798938465e-05,-0.78275,0,0
2435,-2.4268798938465e-05,-0.78225,0,0
2436,-2.4268798938465e-05,-0.78175,0,0
2437,-2.4268798938465e-05,-0.78125,0,0
2438,-2.4268798938465e-05,-0.78075,0,0
2439,-2.4268798938465e-05,-0.78025,0,0
2440,-2.4268798938465e-05,-0.77975,0,0
2441,-2.4268798938465e-05,-0.77925,0,0
2442,-2.4268798981097e-05,-0.77875,0,0
2443,-2.4268798938465e-05,-0.77825,0,0
2444,-2.4268798938465e-05,-0.77775,0,0
2445,-2.4268798938465e-05,-0.77725,0,0
2446,-2.4268798938465e-05,-0.77675,0,0
2447,-2.4268798981097e-05,-0.77625,0,0
2448,-2.4268798938465e-05,-0.77575,0,0
2449,-2.4268798938465e-05,-0.77525,0,0
2450,-2.4268798981097e-05,-0.77475,0,0
2451,-2.4268798938465e-05,-0.77425,0,0
2452,-2.4268798938465e-05,-0.77375,0,0
2453,-2.426879902373e-05,-0.77325,0,0
2454,-2.4268798981097e-05,-0.77275,0,0
2455,-2.4268798938465e-05,-0.77225,0,0
2456,-2.4268798938465e-05,-0.77175,0,0
2457,-2.4268798981097e-05,-0.77125,0,0
2458,-2.4268798981097e-05,-0.77075,0,0
2459,-2.4268798938465e-05,-0.77025,0,0
2460,-2.4268798938465e-05,-0.76975,0,0
2461,-2.4268798981097e-05,-0.76925,0,0
2462,-2.4268798895832e-05,-0.76875,0,0
2463,-2.426879902373e-05,-0.76825,0,0
2464,-2.4268798938465e-05,-0.76775,0,0
2465,-2.4268798938465e-05,-0.76725,0,0
2466,-2.4268798895832e-05,-0.76675,0,0
2467,-2.4268798981097e-05,-0.76625,0,0
2468,-2.4268798938465e-05,-0.76575,0,0
2469,-2.4268798938465e-05,-0.76525,0,0
2470,-2.4268798895832e-05,-0.76475,0,0
2471,-2.4268798981097e-05,-0.76425,0,0
2472,-2.4268798938465e-05,-0.76375,0,0
2473,-2.4268798895832e-05,-0.76325,0,0
2474,-2.4268798938465e-05,-0.76275,0,0
2475,-2.4268798981097e-05,-0.76225,0,0
2476,-2.4268798938465e-05,-0.76175,0,0
2477,-2.4268798895832e-05,-0.76125,0,0
2478,-2.4268798938465e-05,-0.76075,0,0
2479,-2.4268798938465e-05,-0.76025,0,0
2480,-2.4268798981097e-05,-0.75975,0,0
2481,-2.4268798895832e-05,-0.75925,0,0
2482,-2.4268798938465e-05,-0.75875,0,0
2483,-2.4268798895832e-05,-0.75825,0,0
2484,-2.4268798981097e-05,-0.75775,0,0
2485,-2.4268798981097e-05,-0.75725,0,0
2486,-2.4268798938465e-05,-0.75675,0,0
2487,-2.4268798895832e-05,-0.75625,0,0
2488,-2.4268798981097e-05,-0.75575,0,0
2489,-2.4268798938465e-05,-0.75525,0,0
2490,-2.4268798938465e-05,-0.75475,0,0
2491,-2.4268798938465e-05,-0.75425,0,0
2492,-2.4268798981097e-05,-0.75375,0,0
2493,-2.4268798938465e-05,-0.75325,0,0
2494,-2.4268798938465e-05,-0.75275,0,0
2495,-2.4268798938465e-05,-0.75225,0,0
2496,-2.4268798981097e-05,-0.75175,0,0
2497,-2.4268798938465e-05,-0.75125,0,0
2498,-2.4268798938465e-05,-0.75075,0,0
2499,-2.4268798938465e-05,-0.75025,0,0
2500,-2.4268798938465e-05,-0.74975,0,0
2501,-2.4268798938465e-05,-0.74925,0,0
2502,-2.4268798981097e-05,-0.74875,0,0
2503,-2.4268798938465e-05,-0.74825,0,0
2504,-2.4268798895832e-05,-0.74775,0,0
2505,-2.4268798981097e-05,-0.74725,0,0
2506,-2.4268798938465e-05,-0.74675,0,0
2507,-2.4268798938465e-05,-0.74625,0,0
2508,-2.4268798938465e-05,-0.74575,0,0
2509,-2.4268798981097e-05,-0.74525,0,0
2510,-2.4268798938465e-05,-0.74475,0,0
2511,-2.4268798938465e-05,-0.74425,0,0
2512,-2.4268798938465e-05,-0.74375,0,0
2513,-2.4268798981097e-05,-0.74325,0,0
2514,-2.4268798938465e-05,-0.74275,0,0
2515,-2.4268798938465e-05,-0.74225,0,0
2516,-2.4268798938465e-05,-0.74175,0,0
2517,-2.4268798938465e-05,-0.74125,0,0
2518,-2.4268798938465e-05,-0.74075,0,0
2519,-2.4268798981097e-05,-0.74025,0,0
2520,-2.4268798938465e-05,-0.73975,0,0
2521,-2.4268798895832e-05,-0.73925,0,0
2522,-2.4268798938465e-05,-0.73875,0,0
2523,-2.4268798938465e-05,-0.73825,0,0
2524,-2.4268798981097e-05,-0.73775,0,0
2525,-2.4268798895832e-05,-0.73725,0,0
2526,-2.4268798938465e-05,-0.73675,0,0
2527,-2.4268798938465e-05,-0.73625,0,0
2528,-2.4268798938465e-05,-0.73575,0,0
2529,-2.4268798938465e-05,-0.73525,0,0
2530,-2.4268798981097e-05,-0.73475,0,0
2531,-2.4268798938465e-05,-0.73425,0,0
2532,-2.4268798938465e-05,-0.73375,0,0
2533,-2.4268798938465e-05,-0.73325,0,0
2534,-2.4268798938465e-05,-0.73275,0,0
2535,-2.4268798938465e-05,-0.73225,0,0
2536,-2.4268798981097e-05,-0.73175,0,0
2537,-2.4268798938465e-05,-0.73125,0,0
2538,-2.4268798938465e-05,-0.73075,0,0
2539,-2.4268798938465e-05,-0.73025,0,0
2540,-2.4268798938465e-05,-0.72975,0,0
2541,-2.4268798981097e-05,-0.72925,0,0
2542,-2.4268798938465e-05,-0.72875,0,0
2543,-2.4268798938465e-05,-0.72825,0,0
2544,-2.4268798938465e-05,-0.72775,0,0
2545,-2.4268798938465e-05,-0.72725,0,0
2546,-2.4268798938465e-05,-0.72675,0,0
2547,-2.4268798981097e-05,-0.72625,0,0
2548,-2.4268798938465e-05,-0.72575,0,0
2549,-2.4268798938465e-05,-0.72525,0,0
2550,-2.4268798938465e-05,-0.72475,0,0
2551,-2.4268798938465e-05,-0.72425,0,0
2552,-2.4268798981097e-05,-0.72375,0,0
2553,-2.4268798938465e-05,-0.72325,0,0
2554,-2.4268798938465e-05,-0.72275,0,0
2555,-2.4268798938465e-05,-0.72225,0,0
2556,-2.4268798938465e-05,-0.72175,0,0
2557,-2.4268798938465e-05,-0.72125,0,0
2558,-2.4268798981097e-05,-0.72075,0,0
2559,-2.4268798938465e-05,-0.72025,0,0
2560,-2.4268798938465e-05,-0.71975,0,0
2561,-2.4268798938465e-05,-0.71925,0,0
2562,-2.4268798938465e-05,-0.71875,0,0
2563,-2.4268798938465e-05,-0.71825,0,0
2564,-2.4268798981097e-05,-0.71775,0,0
2565,-2.4268798938465e-05,-0.71725,0,0
2566,-2.4268798895832e-05,-0.71675,0,0
2567,-2.4268798938465e-05,-0.71625,0,0
2568,-2.4268798981097e-05,-0.71575,0,0
2569,-2.4268798938465e-05,-0.71525,0,0
2570,-2.4268798895832e-05,-0.71475,0,0
2571,-2.4268798938465e-05,-0.71425,0,0
2572,-2.4268798938465e-05,-0.71375,0,0
2573,-2.4268798938465e-05,-0.71325,0,0
2574,-2.4268798938465e-05,-0.71275,0,0
2575,-2.4268798938465e-05,-0.71225,0,0
2576,-2.4268798938465e-05,-0.71175,0,0
2577,-2.4268798938465e-05,-0.71125,0,0
2578,-2.4268798938465e-05,-0.71075,0,0
2579,-2.4268798981097e-05,-0.71025,0,0
2580,-2.4268798895832e-05,-0.70975,0,0
2581,-2.4268798981097e-05,-0.70925,0,0
2582,-2.4268798938465e-05,-0.70875,0,0
2583,-2.4268798938465e-05,-0.70825,0,0
2584,-2.4268798938465e-05,-0.70775,0,0
2585,-2.4268798981097e-05,-0.70725,0,0
2586,-2.4268798938465e-05,-0.70675,0,0
2587,-2.4268798938465e-05,-0.70625,0,0
2588,-2.4268798938465e-05,-0.70575,0,0
2589,-2.4268798938465e-05,-0.70525,0,0
2590,-2.4268798981097e-05,-0.70475,0,0
2591,-2.4268798938465e-05,-0.70425,0,0
2592,-2.4268798938465e-05,-0.70375,0,0
2593,-2.4268798938465e-05,-0.70325,0,0
2594,-2.4268798938465e-05,-0.70275,0,0
2595,-2.4268798938465e-05,-0.70225,0,0
2596,-2.4268798981097e-05,-0.70175,0,0
2597,-2.4268798895832e-05,-0.70125,0,0
2598,-2.4268798938465e-05,-0.70075,0,0
2599,-2.4268798938465e-05,-0.70025,0,0
2600,-2.4268798938465e-05,-0.69975,0,0
2601,-2.4268798938465e-05,-0.69925,0,0
2602,-2.4268798981097e-05,-0.69875,0,0
2603,-2.4268798938465e-05,-0.69825,0,0
2604,-2.4268798938465e-05,-0.69775,0,0
2605,-2.4268798938465e-05,-0.69725,0,0
2606,-2.4268798938465e-05,-0.69675,0,0
2607,-2.4268798981097e-05,-0.69625,0,0
2608,-2.4268798938465e-05,-0.69575,0,0
2609,-2.4268798938465e-05,-0.69525,0,0
2610,-2.4268798938465e-05,-0.69475,0,0
2611,-2.4268798938465e-05,-0.69425,0,0
2612,-2.4268798938465e-05,-0.69375,0,0
2613,-2.4268798981097e-05,-0.69325,0,0
2614,-2.4268798938465e-05,-0.69275,0,0
2615,-2.4268798895832e-05,-0.69225,0,0
2616,-2.4268798938465e-05,-0.69175,0,0
2617,-2.4268798938465e-05,-0.69125,0,0
2618,-2.4268798938465e-05,-0.69075,0,0
2619,-2.4268798981097e-05,-0.69025,0,0
2620,-2.4268798938465e-05,-0.68975,0,0
2621,-2.4268798938465e-05,-0.68925,0,0
2622,-2.4268798895832e-05,-0.68875,0,0
2623,-2.4268798938465e-05,-0.68825,0,0
2624,-2.4268798981097e-05,-0.68775,0,0
2625,-2.4268798938465e-05,-0.68725,0,0
2626,-2.4268798938465e-05,-0.68675,0,0
2627,-2.4268798938465e-05,-0.68625,0,0
2628,-2.4268798938465e-05,-0.68575,0,0
2629,-2.4268798938465e-05,-0.68525,0,0
2630,-2.4268798981097e-05,-0.68475,0,0
2631,-2.4268798938465e-05,-0.68425,0,0
2632,-2.4268798895832e-05,-0.68375,0,0
2633,-2.4268798938465e-05,-0.68325,0,0
2634,-2.4268798938465e-05,-0.68275,0,0
2635,-2.4268798981097e-05,-0.68225,0,0
2636,-2.4268798938465e-05,-0.68175,0,0
2637,-2.4268798938465e-05,-0.68125,0,0
2638,-2.4268798938465e-05,-0.68075,0,0
2639,-2.4268798895832e-05,-0.68025,0,0
2640,-2.4268798938465e-05,-0.67975,0,0
2641,-2.4268798981097e-05,-0.67925,0,0
2642,-2.4268798938465e-05,-0.67875,0,0
2643,-2.4268798938465e-05,-0.67825,0,0
2644,-2.4268798938465e-05,-0.67775,0,0
2645,-2.4268798938465e-05,-0.67725,0,0
2646,-2.4268798981097e-05,-0.67675,0,0
2647,-2.4268798938465e-05,-0.67625,0,0
2648,-2.4268798938465e-05,-0.67575,0,0
2649,-2.4268798938465e-05,-0.67525,0,0
2650,-2.4268798938465e-05,-0.67475,0,0
2651,-2.4268798981097e-05,-0.67425,0,0
2652,-2.4268798938465e-05,-0.67375,0,0
2653,-2.4268798938465e-05,-0.67325,0,0
2654,-2.4268798938465e-05,-0.67275,0,0
2655,-2.4268798938465e-05,-0.67225,0,0
2656,-2.4268798938465e-05,-0.67175,0,0
2657,-2.4268798981097e-05,-0.67125,0,0
2658,-2.4268798938465e-05,-0.67075,0,0
2659,-2.4268798938465e-05,-0.67025,0,0
2660,-2.4268798938465e-05,-0.66975,0,0
2661,-2.4268798938465e-05,-0.66925,0,0
2662,-2.4268798981097e-05,-0.66875,0,0
2663,-2.4268798895832e-05,-0.66825,0,0
2664,-2.4268798938465e-05,-0.66775,0,0
2665,-2.4268798938465e-05,-0.66725,0,0
2666,-2.4268798938465e-05,-0.66675,0,0
2667,-2.4268798938465e-05,-0.66625,0,0
2668,-2.4268798981097e-05,-0.66575,0,0
2669,-2.4268798938465e-05,-0.66525,0,0
2670,-2.4268798938465e-05,-0.66475,0,0
2671,-2.4268798938465e-05,-0.66425,0,0
2672,-2.4268798938465e-05,-0.66375,0,0
2673,-2.4268798981097e-05,-0.66325,0,0
2674,-2.4268798938465e-05,-0.66275,0,0
2675,-2.4268798938465e-05,-0.66225,0,0
2676,-2.4268798938465e-05,-0.66175,0,0
2677,-2.4268798938465e-05,-0.66125,0,0
2678,-2.4268798938465e-05,-0.66075,0,0
2679,-2.4268798981097e-05,-0.66025,0,0
2680,-2.4268798938465e-05,-0.65975,0,0
2681,-2.4268798938465e-05,-0.65925,0,0
2682,-2.4268798938465e-05,-0.65875,0,0
2683,-2.4268798938465e-05,-0.65825,0,0
2684,-2.4268798981097e-05,-0.65775,0,0
2685,-2.4268798938465e-05,-0.65725,0,0
2686,-2.4268798938465e-05,-0.65675,0,0
2687,-2.4268798938465e-05,-0.65625,0,0
2688,-2.4268798938465e-05,-0.65575,0,0
2689,-2.4268798938465e-05,-0.65525,0,0
2690,-2.4268798938465e-05,-0.65475,0,0
2691,-2.4268798938465e-05,-0.65425,0,0
2692,-2.4268798938465e-05,-0.65375,0,0
2693,-2.4268798938465e-05,-0.65325,0,0
2694,-2.4268798938465e-05,-0.65275,0,0
2695,-2.4268798938465e-05,-0.65225,0,0
2696,-2.4268798981097e-05,-0.65175,0,0
2697,-2.4268798938465e-05,-0.65125,0,0
2698,-2.4268798938465e-05,-0.65075,0,0
2699,-2.4268798938465e-05,-0.65025,0,0
2700,-2.4268798938465e-05,-0.64975,0,0
2701,-2.4268798981097e-05,-0.64925,0,0
2702,-2.4268798938465e-05,-0.64875,0,0
2703,-2.4268798938465e-05,-0.64825,0,0
2704,-2.4268798895832e-05,-0.64775,0,0
2705,-2.4268798938465e-05,-0.64725,0,0
2706,-2.4268798938465e-05,-0.64675,0,0
2707,-2.4268798981097e-05,-0.64625,0,0
2708,-2.4268798895832e-05,-0.64575,0,0
2709,-2.4268798938465e-05,-0.64525,0,0
2710,-2.4268798938465e-05,-0.64475,0,0
2711,-2.4268798895832e-05,-0.64425,0,0
2712,-2.4268798938465e-05,-0.64375,0,0
2713,-2.4268798981097e-05,-0.64325,0,0
2714,-2.4268798938465e-05,-0.64275,0,0
2715,-2.4268798895832e-05,-0.64225,0,0
2716,-2.4268798938465e-05,-0.64175,0,0
2717,-2.4268798938465e-05,-0.64125,0,0
2718,-2.4268798981097e-05,-0.64075,0,0
2719,-2.4268798895832e-05,-0.64025,0,0
2720,-2.4268798981097e-05,-0.63975,0,0
2721,-2.4268798895832e-05,-0.63925,0,0
2722,-2.4268798938465e-05,-0.63875,0,0
2723,-2.4268798981097e-05,-0.63825,0,0
2724,-2.4268798981097e-05,-0.63775,0,0
2725,-2.4268798895832e-05,-0.63725,0,0
2726,-2.4268798938465e-05,-0.63675,0,0
2727,-2.4268798938465e-05,-0.63625,0,0
2728,-2.4268798938465e-05,-0.63575,0,0
2729,-2.4268798981097e-05,-0.63525,0,0
2730,-2.4268798938465e-05,-0.63475,0,0
2731,-2.4268798938465e-05,-0.63425,0,0
2732,-2.4268798938465e-05,-0.63375,0,0
2733,-2.4268798938465e-05,-0.63325,0,0
2734,-2.4268798981097e-05,-0.63275,0,0
2735,-2.4268798938465e-05,-0.63225,0,0
2736,-2.4268798938465e-05,-0.63175,0,0
2737,-2.4268798938465e-05,-0.63125,0,0
2738,-2.4268798938465e-05,-0.63075,0,0
2739,-2.4268798981097e-05,-0.63025,0,0
2740,-2.4268798981097e-05,-0.62975,0,0
2741,-2.4268798938465e-05,-0.62925,0,0
2742,-2.4268798938465e-05,-0.62875,0,0
2743,-2.4268798938465e-05,-0.62825,0,0
2744,-2.4268798938465e-05,-0.62775,0,0
2745,-2.4268798981097e-05,-0.62725,0,0
2746,-2.4268798938465e-05,-0.62675,0,0
2747,-2.4268798938465e-05,-0.62625,0,0
2748,-2.4268798938465e-05,-0.62575,0,0
2749,-2.4268798938465e-05,-0.62525,0,0
2750,-2.4268798938465e-05,-0.62475,0,0
2751,-2.4268798981097e-05,-0.62425,0,0
2752,-2.4268798938465e-05,-0.62375,0,0
2753,-2.4268798938465e-05,-0.62325,0,0
2754,-2.4268798938465e-05,-0.62275,0,0
2755,-2.4268798938465e-05,-0.62225,0,0
2756,-2.4268798981097e-05,-0.62175,0,0
2757,-2.4268798938465e-05,-0.62125,0,0
2758,-2.4268798938465e-05,-0.62075,0,0
2759,-2.4268798938465e-05,-0.62025,0,0
2760,-2.4268798938465e-05,-0.61975,0,0
2761,-2.4268798981097e-05,-0.61925,0,0
2762,-2.4268798938465e-05,-0.61875,0,0
2763,-2.4268798938465e-05,-0.61825,0,0
2764,-2.4268798938465e-05,-0.61775,0,0
2765,-2.4268798938465e-05,-0.61725,0,0
2766,-2.4268798938465e-05,-0.61675,0,0
2767,-2.4268798981097e-05,-0.61625,0,0
2768,-2.4268798938465e-05,-0.61575,0,0
2769,-2.4268798938465e-05,-0.61525,0,0
2770,-2.4268798938465e-05,-0.61475,0,0
2771,-2.4268798938465e-05,-0.61425,0,0
2772,-2.4268798981097e-05,-0.61375,0,0
2773,-2.4268798938465e-05,-0.61325,0,0
2774,-2.4268798938465e-05,-0.61275,0,0
2775,-2.4268798938465e-05,-0.61225,0,0
2776,-2.4268798938465e-05,-0.61175,0,0
2777,-2.4268798938465e-05,-0.61125,0,0
2778,-2.4268798981097e-05,-0.61075,0,0
2779,-2.4268798938465e-05,-0.61025,0,0
2780,-2.4268798938465e-05,-0.60975,0,0
2781,-2.4268798938465e-05,-0.60925,0,0
2782,-2.4268798938465e-05,-0.60875,0,0
2783,-2.4268798981097e-05,-0.60825,0,0
