id,psi_e,x,y,z
0,0,-2,0,0
1,-0.14971586389402,-1.9995,0,0
2,-0.10757601834924,-1.999,0,0
3,-0.11861225173149,-1.9985,0,0
4,-0.11566509257206,-1.998,0,0
5,-0.11644805415323,-1.9975,0,0
6,-0.11623974878699,-1.997,0,0
7,-0.11629513480052,-1.9965,0,0
8,-0.11628039386994,-1.996,0,0
9,-0.11628430405595,-1.9955,0,0
10,-0.11628325384389,-1.995,0,0
11,-0.11628352289187,-1.9945,0,0
12,-0.1162834410719,-1.994,0,0
13,-0.11628345256815,-1.9935,0,0
14,-0.11628343924619,-1.993,0,0
15,-0.11628343252484,-1.9925,0,0
16,-0.11628342404799,-1.992,0,0
17,-0.11628341603804,-1.9915,0,0
18,-0.11628340790391,-1.991,0,0
19,-0.11628339980281,-1.9905,0,0
20,-0.11628339169292,-1.99,0,0
21,-0.11628338358537,-1.9895,0,0
22,-0.1162833754772,-1.989,0,0
23,-0.1162833673692,-1.9885,0,0
24,-0.11628335926115,-1.988,0,0
25,-0.11628335115311,-1.9875,0,0
26,-0.11628334304507,-1.987,0,0
27,-0.11628333493703,-1.9865,0,0
28,-0.11628332682899,-1.986,0,0
29,-0.11628331872095,-1.9855,0,0
30,-0.11628331061291,-1.985,0,0
31,-0.11628330250487,-1.9845,0,0
32,-0.11628329439683,-1.984,0,0
33,-0.11628328628878,-1.9835,0,0
34,-0.11628327818074,-1.983,0,0
35,-0.1162832700727,-1.9825,0,0
36,-0.11628326196466,-1.982,0,0
37,-0.11628325385662,-1.9815,0,0
38,-0.11628324574858,-1.981,0,0
39,-0.11628323764054,-1.9805,0,0
40,-0.1162832295325,-1.98,0,0
41,-0.11628322142446,-1.9795,0,0
42,-0.11628321331642,-1.979,0,0
43,-0.11628320520838,-1.9785,0,0
44,-0.11628319710034,-1.978,0,0
45,-0.1162831889923,-1.9775,0,0
46,-0.11628318088426,-1.977,0,0
47,-0.11628317277622,-1.9765,0,0
48,-0.11628316466818,-1.976,0,0
49,-0.11628315656014,-1.9755,0,0
50,-0.1162831484521,-1.975,0,0
51,-0.11628314034405,-1.9745,0,0
52,-0.11628313223601,-1.974,0,0
53,-0.11628312412797,-1.9735,0,0
54,-0.11628311601993,-1.973,0,0
55,-0.11628310791189,-1.9725,0,0
56,-0.11628309980385,-1.972,0,0
57,-0.11628309169581,-1.9715,0,0
58,-0.11628308358777,-1.971,0,0
59,-0.11628307547973,-1.9705,0,0
60,-0.11628306737169,-1.97,0,0
61,-0.11628305926365,-1.9695,0,0
62,-0.11628305115561,-1.969,0,0
63,-0.11628304304757,-1.9685,0,0
64,-0.11628303493953,-1.968,0,0
65,-0.11628302683149,-1.9675,0,0
66,-0.11628301872345,-1.967,0,0
67,-0.11628301061541,-1.9665,0,0
