cm_ODE,id,x,y,z
-5188273.5056672,4000,0.000125,0,0
1843592.2355583,4001,0.000375,0,0
-307170.23534451,4002,0.000625,0,0
62029.54142388,4003,0.000875,0,0
-12236.807116972,4004,0.001125,0,0
2288.7122455031,4005,0.001375,0,0
-568.28694524466,4006,0.001625,0,0
-6.9662767476884,4007,0.001875,0,0
-117.27398321046,4008,0.002125,0,0
-95.597829333075,4009,0.002375,0,0
-99.857364634222,4010,0.002625,0,0
-99.020333704503,4011,0.002875,0,0
-99.184816669445,4012,0.003125,0,0
-99.152494514563,4013,0.003375,0,0
-99.158846065061,4014,0.003625,0,0
-99.157597940252,4015,0.003875,0,0
-99.157843200578,4016,0.004125,0,0
-99.15779500864,4017,0.004375,0,0
-99.157804477937,4018,0.004625,0,0
-99.157802617151,4019,0.004875,0,0
-99.157802980052,4020,0.005125,0,0
-99.157802910632,4021,0.005375,0,0
-99.157802926435,4022,0.005625,0,0
-99.15780292192,4023,0.005875,0,0
-99.157802921356,4024,0.006125,0,0
-99.157802922485,4025,0.006375,0,0
-99.15780292192,4026,0.006625,0,0
-99.157802922485,4027,0.006875,0,0
-99.15780292192,4028,0.007125,0,0
-99.157802922485,4029,0.007375,0,0
-99.15780292192,4030,0.007625,0,0
-99.157802922485,4031,0.007875,0,0
-99.157802922485,4032,0.008125,0,0
-99.15780292192,4033,0.008375,0,0
-99.157802922485,4034,0.008625,0,0
-99.15780292192,4035,0.008875,0,0
-99.157802922485,4036,0.009125,0,0
-99.15780292192,4037,0.009375,0,0
-99.157802922485,4038,0.009625,0,0
-99.15780292192,4039,0.009875,0,0
-99.157802922485,4040,0.010125,0,0
-99.157802922485,4041,0.010375,0,0
-99.157802922485,4042,0.010625,0,0
-99.157802922485,4043,0.010875,0,0
-99.15780292192,4044,0.011125,0,0
-99.157802922485,4045,0.011375,0,0
-99.15780292192,4046,0.011625,0,0
-99.157802922485,4047,0.011875,0,0
-99.15780292192,4048,0.012125,0,0
-99.157802922485,4049,0.012375,0,0
-99.15780292192,4050,0.012625,0,0
-99.15780292192,4051,0.012875,0,0
-99.157802922485,4052,0.013125,0,0
-99.157802921356,4053,0.013375,0,0
-99.157802923049,4054,0.013625,0,0
-99.15780292192,4055,0.013875,0,0
-99.157802922485,4056,0.014125,0,0
-99.15780292192,4057,0.014375,0,0
-99.157802922485,4058,0.014625,0,0
-99.157802922485,4059,0.014875,0,0
-99.15780292192,4060,0.015125,0,0
-99.157802922485,4061,0.015375,0,0
-99.15780292192,4062,0.015625,0,0
-99.157802922485,4063,0.015875,0,0
-99.15780292192,4064,0.016125,0,0
-99.157802922485,4065,0.016375,0,0
-99.15780292192,4066,0.016625,0,0
-99.157802922485,4067,0.016875,0,0
-99.157802922485,4068,0.017125,0,0
-99.15780292192,4069,0.017375,0,0
-99.157802922485,4070,0.017625,0,0
-99.15780292192,4071,0.017875,0,0
-99.157802922485,4072,0.018125,0,0
-99.15780292192,4073,0.018375,0,0
-99.157802922485,4074,0.018625,0,0
-99.157802921356,4075,0.018875,0,0
-99.157802923049,4076,0.019125,0,0
-99.157802922485,4077,0.019375,0,0
-99.15780292192,4078,0.019625,0,0
-99.157802922485,4079,0.019875,0,0
-99.15780292192,4080,0.020125,0,0
-99.157802922485,4081,0.020375,0,0
-99.15780292192,4082,0.020625,0,0
-99.157802922485,4083,0.020875,0,0
-99.15780292192,4084,0.021125,0,0
-99.157802921356,4085,0.021375,0,0
-99.157802923049,4086,0.021625,0,0
-99.15780292192,4087,0.021875,0,0
-99.157802922485,4088,0.022125,0,0
-99.15780292192,4089,0.022375,0,0
-99.157802922485,4090,0.022625,0,0
-99.157802921356,4091,0.022875,0,0
-99.157802923049,4092,0.023125,0,0
-99.15780292192,4093,0.023375,0,0
-99.15780292192,4094,0.023625,0,0
-99.157802922485,4095,0.023875,0,0
-99.157802922485,4096,0.024125,0,0
-99.157802922485,4097,0.024375,0,0
-99.15780292192,4098,0.024625,0,0
-99.157802922485,4099,0.024875,0,0
-99.15780292192,4100,0.025125,0,0
-99.157802921356,4101,0.025375,0,0
-99.157802922485,4102,0.025625,0,0
-99.157802922485,4103,0.025875,0,0
-99.15780292192,4104,0.026125,0,0
-99.157802922485,4105,0.026375,0,0
-99.157802922485,4106,0.026625,0,0
-99.157802921356,4107,0.026875,0,0
-99.157802923049,4108,0.027125,0,0
-99.15780292192,4109,0.027375,0,0
-99.15780292192,4110,0.027625,0,0
-99.157802922485,4111,0.027875,0,0
-99.157802922485,4112,0.028125,0,0
-99.15780292192,4113,0.028375,0,0
-99.157802922485,4114,0.028625,0,0
-99.157802922485,4115,0.028875,0,0
-99.15780292192,4116,0.029125,0,0
-99.15780292192,4117,0.029375,0,0
-99.15780292192,4118,0.029625,0,0
-99.157802922485,4119,0.029875,0,0
-99.157802921356,4120,0.030125,0,0
-99.157802923049,4121,0.030375,0,0
-99.15780292192,4122,0.030625,0,0
-99.15780292192,4123,0.030875,0,0
-99.157802923049,4124,0.031125,0,0
-99.15780292192,4125,0.031375,0,0
-99.15780292192,4126,0.031625,0,0
-99.157802922485,4127,0.031875,0,0
-99.157802922485,4128,0.032125,0,0
-99.157802921356,4129,0.032375,0,0
-99.157802923049,4130,0.032625,0,0
-99.15780292192,4131,0.032875,0,0
-99.15780292192,4132,0.033125,0,0
-99.157802923049,4133,0.033375,0,0
