id,psi_e,x,y,z
0,0,-2,0,0
1,-0.17066159479583,-1.9995,0,0
2,-0.12223132124672,-1.999,0,0
3,-0.13488615320979,-1.9985,0,0
4,-0.13150475648354,-1.998,0,0
5,-0.13240295907833,-1.9975,0,0
6,-0.13216400597318,-1.997,0,0
7,-0.13222756219097,-1.9965,0,0
8,-0.13221066876092,-1.996,0,0
9,-0.13221517194365,-1.9955,0,0
10,-0.13221398454725,-1.995,0,0
11,-0.132214310609,-1.9945,0,0
12,-0.13221423415424,-1.994,0,0
13,-0.13221426475207,-1.9935,0,0
14,-0.13221426687838,-1.993,0,0
15,-0.13221427657692,-1.9925,0,0
16,-0.13221428426157,-1.992,0,0
17,-0.13221429248183,-1.9915,0,0
18,-0.13221430055964,-1.991,0,0
19,-0.13221430867533,-1.9905,0,0
20,-0.13221431678095,-1.99,0,0
21,-0.13221432488925,-1.9895,0,0
22,-0.13221433299683,-1.989,0,0
23,-0.13221434110461,-1.9885,0,0
24,-0.13221434921233,-1.988,0,0
25,-0.13221435732007,-1.9875,0,0
26,-0.13221436542781,-1.987,0,0
27,-0.13221437353554,-1.9865,0,0
28,-0.13221438164328,-1.986,0,0
29,-0.13221438975101,-1.9855,0,0
30,-0.13221439785875,-1.985,0,0
31,-0.13221440596649,-1.9845,0,0
32,-0.13221441407422,-1.984,0,0
33,-0.13221442218196,-1.9835,0,0
34,-0.13221443028969,-1.983,0,0
35,-0.13221443839743,-1.9825,0,0
36,-0.13221444650516,-1.982,0,0
37,-0.1322144546129,-1.9815,0,0
38,-0.13221446272063,-1.981,0,0
39,-0.13221447082837,-1.9805,0,0
40,-0.1322144789361,-1.98,0,0
41,-0.13221448704384,-1.9795,0,0
42,-0.13221449515158,-1.979,0,0
43,-0.13221450325931,-1.9785,0,0
44,-0.13221451136705,-1.978,0,0
45,-0.13221451947478,-1.9775,0,0
46,-0.13221452758252,-1.977,0,0
47,-0.13221453569025,-1.9765,0,0
48,-0.13221454379799,-1.976,0,0
49,-0.13221455190572,-1.9755,0,0
50,-0.13221456001346,-1.975,0,0
51,-0.1322145681212,-1.9745,0,0
52,-0.13221457622893,-1.974,0,0
53,-0.13221458433667,-1.9735,0,0
54,-0.1322145924444,-1.973,0,0
55,-0.13221460055214,-1.9725,0,0
56,-0.13221460865987,-1.972,0,0
57,-0.13221461676761,-1.9715,0,0
58,-0.13221462487534,-1.971,0,0
59,-0.13221463298308,-1.9705,0,0
60,-0.13221464109081,-1.97,0,0
61,-0.13221464919855,-1.9695,0,0
62,-0.13221465730629,-1.969,0,0
63,-0.13221466541402,-1.9685,0,0
64,-0.13221467352176,-1.968,0,0
65,-0.13221468162949,-1.9675,0,0
66,-0.13221468973723,-1.967,0,0
67,-0.13221469784496,-1.9665,0,0
68,-0.1322147059527,-1.966,0,0
69,-0.13221471406043,-1.9655,0,0
70,-0.13221472216817,-1.965,0,0
71,-0.1322147302759,-1.9645,0,0
72,-0.13221473838364,-1.964,0,0
73,-0.13221474649138,-1.9635,0,0
74,-0.13221475459911,-1.963,0,0
75,-0.13221476270685,-1.9625,0,0
76,-0.13221477081458,-1.962,0,0
77,-0.13221477892232,-1.9615,0,0
