ci_ODE,id,x,y,z
2.8307131995797e-07,0,-1.99975,0,0
8.4921440973578e-07,1,-1.99925,0,0
1.4153579497506e-06,2,-1.99875,0,0
1.9814996920061e-06,3,-1.99825,0,0
2.5476436839462e-06,4,-1.99775,0,0
3.1137867782258e-06,5,-1.99725,0,0
3.6799294248945e-06,6,-1.99675,0,0
4.246072523676e-06,7,-1.99625,0,0
4.812216974294e-06,8,-1.99575,0,0
5.3783591797293e-06,9,-1.99525,0,0
5.9445040867744e-06,10,-1.99475,0,0
6.5106471990613e-06,11,-1.99425,0,0
7.0767912150112e-06,12,-1.99375,0,0
7.642936134999e-06,13,-1.99325,0,0
8.2090792613542e-06,14,-1.99275,0,0
8.7752241918464e-06,15,-1.99225,0,0
9.341370027502e-06,16,-1.99175,0,0
9.9075136209762e-06,17,-1.99125,0,0
1.0473659469387e-05,18,-1.99075,0,0
1.1039805324738e-05,19,-1.99025,0,0
1.1605950737731e-05,20,-1.98975,0,0
1.2172097957111e-05,21,-1.98925,0,0
1.2738243835535e-05,22,-1.98875,0,0
1.3304390621747e-05,23,-1.98825,0,0
1.3870537866451e-05,24,-1.98775,0,0
1.4436685120346e-05,25,-1.98725,0,0
1.5002834182504e-05,26,-1.98675,0,0
1.5568981455907e-05,27,-1.98625,0,0
1.6135130987998e-05,28,-1.98575,0,0
1.6701279181759e-05,29,-1.98525,0,0
1.7267429634958e-05,30,-1.98475,0,0
1.7833579649925e-05,31,-1.98425,0,0
1.8399730126384e-05,32,-1.98375,0,0
1.896588106471e-05,33,-1.98325,0,0
1.953203156593e-05,34,-1.98275,0,0
2.0098184778138e-05,35,-1.98225,0,0
2.0664336204968e-05,36,-1.98175,0,0
2.1230490793211e-05,37,-1.98125,0,0
2.1796643147151e-05,38,-1.98075,0,0
2.2362797763907e-05,39,-1.98025,0,0
2.2928952845156e-05,40,-1.97975,0,0
2.3495108391273e-05,41,-1.97925,0,0
2.4061264852309e-05,42,-1.97875,0,0
2.462742042994e-05,43,-1.97825,0,0
2.5193578721937e-05,44,-1.97775,0,0
2.5759735681606e-05,45,-1.97725,0,0
2.6325894906717e-05,46,-1.97675,0,0
2.6892054149273e-05,47,-1.97625,0,0
2.7458213859324e-05,48,-1.97575,0,0
2.8024375386268e-05,49,-1.97525,0,0
2.8590536032434e-05,50,-1.97475,0,0
2.9156698945918e-05,51,-1.97425,0,0
2.9722861878724e-05,52,-1.97375,0,0
3.0289026180249e-05,53,-1.97325,0,0
