id,psi_e,x,y,z
0,0,-2,0,0
1,-0.16393294341361,-1.9995,0,0
2,-0.11753465099259,-1.999,0,0
3,-0.12966742329559,-1.9985,0,0
4,-0.12642612756406,-1.998,0,0
5,-0.12728713929569,-1.9975,0,0
6,-0.12705806328344,-1.997,0,0
7,-0.12711897253213,-1.9965,0,0
8,-0.12710276258909,-1.996,0,0
9,-0.12710706346686,-1.9955,0,0
10,-0.12710590934704,-1.995,0,0
11,-0.12710620603038,-1.9945,0,0
12,-0.12710611686081,-1.994,0,0
13,-0.127106130312,-1.9935,0,0
14,-0.12710611647036,-1.993,0,0
15,-0.12710610988747,-1.9925,0,0
16,-0.12710610137406,-1.992,0,0
17,-0.12710609337408,-1.9915,0,0
18,-0.12710608523755,-1.991,0,0
19,-0.12710607713734,-1.9905,0,0
20,-0.12710606902747,-1.99,0,0
21,-0.12710606092017,-1.9895,0,0
22,-0.12710605281218,-1.989,0,0
23,-0.12710604470438,-1.9885,0,0
24,-0.12710603659653,-1.988,0,0
25,-0.12710602848869,-1.9875,0,0
26,-0.12710602038085,-1.987,0,0
27,-0.12710601227301,-1.9865,0,0
28,-0.12710600416517,-1.986,0,0
29,-0.12710599605732,-1.9855,0,0
30,-0.12710598794948,-1.985,0,0
31,-0.12710597984164,-1.9845,0,0
32,-0.1271059717338,-1.984,0,0
33,-0.12710596362596,-1.9835,0,0
34,-0.12710595551812,-1.983,0,0
35,-0.12710594741028,-1.9825,0,0
36,-0.12710593930244,-1.982,0,0
37,-0.12710593119459,-1.9815,0,0
38,-0.12710592308675,-1.981,0,0
39,-0.12710591497891,-1.9805,0,0
40,-0.12710590687107,-1.98,0,0
41,-0.12710589876323,-1.9795,0,0
42,-0.12710589065539,-1.979,0,0
43,-0.12710588254755,-1.9785,0,0
44,-0.12710587443971,-1.978,0,0
45,-0.12710586633186,-1.9775,0,0
46,-0.12710585822402,-1.977,0,0
47,-0.12710585011618,-1.9765,0,0
48,-0.12710584200834,-1.976,0,0
49,-0.1271058339005,-1.9755,0,0
50,-0.12710582579266,-1.975,0,0
51,-0.12710581768482,-1.9745,0,0
52,-0.12710580957698,-1.974,0,0
53,-0.12710580146913,-1.9735,0,0
54,-0.12710579336129,-1.973,0,0
55,-0.12710578525345,-1.9725,0,0
56,-0.12710577714561,-1.972,0,0
57,-0.12710576903777,-1.9715,0,0
58,-0.12710576092993,-1.971,0,0
59,-0.12710575282209,-1.9705,0,0
60,-0.12710574471425,-1.97,0,0
61,-0.12710573660641,-1.9695,0,0
62,-0.12710572849856,-1.969,0,0
63,-0.12710572039072,-1.9685,0,0
64,-0.12710571228288,-1.968,0,0
65,-0.12710570417504,-1.9675,0,0
66,-0.1271056960672,-1.967,0,0
67,-0.12710568795936,-1.9665,0,0
68,-0.12710567985152,-1.966,0,0
69,-0.12710567174368,-1.9655,0,0
70,-0.12710566363583,-1.965,0,0
71,-0.12710565552799,-1.9645,0,0
72,-0.12710564742015,-1.964,0,0
73,-0.12710563931231,-1.9635,0,0
74,-0.12710563120447,-1.963,0,0
75,-0.12710562309663,-1.9625,0,0
76,-0.12710561498879,-1.962,0,0
77,-0.12710560688095,-1.9615,0,0
78,-0.1271055987731,-1.961,0,0
79,-0.12710559066526,-1.9605,0,0
80,-0.12710558255742,-1.96,0,0
81,-0.12710557444958,-1.9595,0,0
82,-0.12710556634174,-1.959,0,0
83,-0.1271055582339,-1.9585,0,0
84,-0.12710555012606,-1.958,0,0
85,-0.12710554201822,-1.9575,0,0
86,-0.12710553391037,-1.957,0,0
87,-0.12710552580253,-1.9565,0,0
88,-0.12710551769469,-1.956,0,0
89,-0.12710550958685,-1.9555,0,0
90,-0.12710550147901,-1.955,0,0
91,-0.12710549337117,-1.9545,0,0
92,-0.12710548526333,-1.954,0,0
93,-0.12710547715549,-1.9535,0,0
94,-0.12710546904764,-1.953,0,0
95,-0.1271054609398,-1.9525,0,0
96,-0.12710545283196,-1.952,0,0
97,-0.12710544472412,-1.9515,0,0
98,-0.12710543661628,-1.951,0,0
99,-0.12710542850844,-1.9505,0,0
100,-0.1271054204006,-1.95,0,0
101,-0.12710541229276,-1.9495,0,0
102,-0.12710540418491,-1.949,0,0
103,-0.12710539607707,-1.9485,0,0
104,-0.12710538796923,-1.948,0,0
105,-0.12710537986139,-1.9475,0,0
