time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
26,0.43747140115539,0.23862626524948,-0.11395874851839,0.66831139140486,-0.11395874851839,0.66831139140468,0,0.66436515530616,1.5153900544752,1.5058822239441,1.6988205778332,1.5000000000301
27,0.42633202770642,0.24533380304832,-0.11295022852976,0.5922460508604,-0.11295022852976,0.59224605086021,0,0.58805394013397,1.5149004563269,1.50625253071,1.6965413855127,1.5000000000301
28,0.41548739049171,0.25216296395608,-0.11205804314941,0.51674353904229,-0.11205804314941,0.51674353904209,0,0.51230501713172,1.5144220066789,1.5066237373116,1.6944767297255,1.5000000000301
29,0.40492463665702,0.25911852413386,-0.11128074561546,0.44173349749205,-0.11128074561546,0.44173349749184,0,0.43704783792069,1.5139538877342,1.5069961306064,1.6926223493784,1.5000000000301
30,0.39463162915566,0.26620541963894,-0.11061703432842,0.36714726314156,-0.11061703432842,0.36714726314134,0,0.36221354581133,1.5134953303119,1.5073700033183,1.690974392886,1.5000000000301
31,0.384596888485,0.27342875430536,-0.11006579852678,0.29291788078584,-0.11006579852678,0.2929178807856,0,0.28773498750756,1.5130456114201,1.5077456552054,1.6895294859952,1.5000000000301
32,0.37480954107785,0.28079380783338,-0.10962608118683,0.21898009880854,-0.10962608118683,0.21898009880829,0,0.21354670804229,1.5126040515782,1.5081233942639,1.688284659031,1.5000000000301
33,0.36525927330796,0.2883060440782,-0.10929708899533,0.14527024562572,-0.10929708899533,0.14527024562547,0,0.13958482640669,1.5121700120138,1.5085035379702,1.6872373552535,1.5000000000301
34,0.3559362902619,0.29597111952394,-0.1090781605873,0.071726096244341,-0.1090781605873,0.071726096244073,0,0.065786901267252,1.5117428918235,1.5088864145678,1.6863853690283,1.5000000000301
35,0.34683127859788,0.30379489192301,-0.10896879330374,-0.0017133556974699,-0.10896879330374,-0.0017133556977497,0,-0.0079082978638709,1.5113221251579,1.5092723643985,1.6857268843306,1.5000000000301
