ci,id,x,y,z
0.74071067491618,0,-2,0,0
0.74071067485405,1,-1.9995,0,0
0.74071067466765,2,-1.999,0,0
0.74071067435699,3,-1.9985,0,0
0.74071067392207,4,-1.998,0,0
0.74071067336288,5,-1.9975,0,0
0.74071067267943,6,-1.997,0,0
0.74071067187171,7,-1.9965,0,0
0.74071067093973,8,-1.996,0,0
0.74071066988348,9,-1.9955,0,0
0.74071066870297,10,-1.995,0,0
0.7407106673982,11,-1.9945,0,0
0.74071066596916,12,-1.994,0,0
0.74071066441586,13,-1.9935,0,0
0.74071066273829,14,-1.993,0,0
0.74071066093646,15,-1.9925,0,0
0.74071065901037,16,-1.992,0,0
0.74071065696001,17,-1.9915,0,0
0.74071065478539,18,-1.991,0,0
0.7407106524865,19,-1.9905,0,0
0.74071065006335,20,-1.99,0,0
0.74071064751594,21,-1.9895,0,0
0.74071064484426,22,-1.989,0,0
0.74071064204832,23,-1.9885,0,0
0.74071063912811,24,-1.988,0,0
0.74071063608364,25,-1.9875,0,0
0.7407106329149,26,-1.987,0,0
0.7407106296219,27,-1.9865,0,0
0.74071062620464,28,-1.986,0,0
0.74071062266311,29,-1.9855,0,0
0.74071061899732,30,-1.985,0,0
0.74071061520726,31,-1.9845,0,0
0.74071061129294,32,-1.984,0,0
0.74071060725435,33,-1.9835,0,0
0.7407106030915,34,-1.983,0,0
0.74071059880439,35,-1.9825,0,0
0.74071059439301,36,-1.982,0,0
0.74071058985737,37,-1.9815,0,0
0.74071058519747,38,-1.981,0,0
0.7407105804133,39,-1.9805,0,0
0.74071057550486,40,-1.98,0,0
0.74071057047216,41,-1.9795,0,0
0.7407105653152,42,-1.979,0,0
0.74071056003397,43,-1.9785,0,0
0.74071055462848,44,-1.978,0,0
0.74071054909873,45,-1.9775,0,0
0.74071054344471,46,-1.977,0,0
0.74071053766642,47,-1.9765,0,0
0.74071053176388,48,-1.976,0,0
0.74071052573706,49,-1.9755,0,0
0.74071051958599,50,-1.975,0,0
0.74071051331065,51,-1.9745,0,0
0.74071050691104,52,-1.974,0,0
0.74071050038717,53,-1.9735,0,0
0.74071049373904,54,-1.973,0,0
0.74071048696664,55,-1.9725,0,0
0.74071048006998,56,-1.972,0,0
0.74071047304905,57,-1.9715,0,0
0.74071046590386,58,-1.971,0,0
0.74071045863441,59,-1.9705,0,0
0.74071045124069,60,-1.97,0,0
0.7407104437227,61,-1.9695,0,0
0.74071043608046,62,-1.969,0,0
0.74071042831394,63,-1.9685,0,0
0.74071042042317,64,-1.968,0,0
0.74071041240813,65,-1.9675,0,0
0.74071040426882,66,-1.967,0,0
0.74071039600525,67,-1.9665,0,0
0.74071038761742,68,-1.966,0,0
0.74071037910532,69,-1.9655,0,0
0.74071037046896,70,-1.965,0,0
0.74071036170833,71,-1.9645,0,0
0.74071035282344,72,-1.964,0,0
