id,psi_e,x,y,z
0,0,-2,0,0
1,-0.17415298905098,-1.9995,0,0
2,-0.12466410612417,-1.999,0,0
3,-0.13759060305982,-1.9985,0,0
4,-0.13413626966202,-1.998,0,0
5,-0.13505382164782,-1.9975,0,0
6,-0.13480971897189,-1.997,0,0
7,-0.13487464451685,-1.9965,0,0
8,-0.13485738688573,-1.996,0,0
9,-0.13486198692948,-1.9955,0,0
10,-0.13486077377198,-1.995,0,0
11,-0.13486110668507,-1.9945,0,0
12,-0.13486102840811,-1.994,0,0
13,-0.13486105949053,-1.9935,0,0
14,-0.13486106148793,-1.993,0,0
15,-0.13486107122073,-1.9925,0,0
16,-0.13486107889624,-1.992,0,0
17,-0.1348610871189,-1.9915,0,0
18,-0.13486109519604,-1.991,0,0
19,-0.13486110331188,-1.9905,0,0
20,-0.13486111141743,-1.99,0,0
21,-0.13486111952572,-1.9895,0,0
22,-0.13486112763327,-1.989,0,0
23,-0.13486113574103,-1.9885,0,0
24,-0.13486114384873,-1.988,0,0
25,-0.13486115195644,-1.9875,0,0
26,-0.13486116006415,-1.987,0,0
27,-0.13486116817186,-1.9865,0,0
28,-0.13486117627958,-1.986,0,0
29,-0.13486118438729,-1.9855,0,0
30,-0.134861192495,-1.985,0,0
31,-0.13486120060271,-1.9845,0,0
32,-0.13486120871042,-1.984,0,0
33,-0.13486121681813,-1.9835,0,0
34,-0.13486122492585,-1.983,0,0
35,-0.13486123303356,-1.9825,0,0
36,-0.13486124114127,-1.982,0,0
37,-0.13486124924898,-1.9815,0,0
38,-0.13486125735669,-1.981,0,0
39,-0.1348612654644,-1.9805,0,0
40,-0.13486127357212,-1.98,0,0
41,-0.13486128167983,-1.9795,0,0
42,-0.13486128978754,-1.979,0,0
43,-0.13486129789525,-1.9785,0,0
44,-0.13486130600296,-1.978,0,0
45,-0.13486131411067,-1.9775,0,0
46,-0.13486132221839,-1.977,0,0
47,-0.1348613303261,-1.9765,0,0
48,-0.13486133843381,-1.976,0,0
49,-0.13486134654152,-1.9755,0,0
50,-0.13486135464923,-1.975,0,0
51,-0.13486136275694,-1.9745,0,0
52,-0.13486137086466,-1.974,0,0
53,-0.13486137897237,-1.9735,0,0
54,-0.13486138708008,-1.973,0,0
55,-0.13486139518779,-1.9725,0,0
56,-0.1348614032955,-1.972,0,0
57,-0.13486141140321,-1.9715,0,0
58,-0.13486141951093,-1.971,0,0
59,-0.13486142761864,-1.9705,0,0
60,-0.13486143572635,-1.97,0,0
61,-0.13486144383406,-1.9695,0,0
62,-0.13486145194177,-1.969,0,0
63,-0.13486146004948,-1.9685,0,0
64,-0.1348614681572,-1.968,0,0
65,-0.13486147626491,-1.9675,0,0
66,-0.13486148437262,-1.967,0,0
67,-0.13486149248033,-1.9665,0,0
68,-0.13486150058804,-1.966,0,0
69,-0.13486150869575,-1.9655,0,0
70,-0.13486151680347,-1.965,0,0
71,-0.13486152491118,-1.9645,0,0
