id,psi,x,y,z
4000,-0.10938383889466,0,0,0
4001,1.6394983181287,0.00025,0,0
4002,1.1217254590911,0.0005,0,0
4003,1.2019713793449,0.00075,0,0
4004,1.1870760895829,0.001,0,0
4005,1.1897898556577,0.00125,0,0
4006,1.1893206955422,0.0015,0,0
4007,1.1894293990872,0.00175,0,0
4008,1.1894332741096,0.002,0,0
4009,1.1894561685025,0.00225,0,0
4010,1.1894756122411,0.0025,0,0
4011,1.1894956820294,0.00275,0,0
4012,1.1895156382341,0.003,0,0
4013,1.1895356150462,0.00325,0,0
4014,1.1895555881194,0.0035,0,0
4015,1.189575561871,0.00375,0,0
4016,1.1895955354995,0.004,0,0
4017,1.1896155091504,0.00425,0,0
4018,1.1896354827972,0.0045,0,0
4019,1.1896554564447,0.00475,0,0
4020,1.1896754300922,0.005,0,0
4021,1.1896954037396,0.00525,0,0
4022,1.189715377387,0.0055,0,0
4023,1.1897353510344,0.00575,0,0
4024,1.1897553246819,0.006,0,0
4025,1.1897752983293,0.00625,0,0
4026,1.1897952719767,0.0065,0,0
4027,1.1898152456242,0.00675,0,0
4028,1.1898352192716,0.007,0,0
4029,1.189855192919,0.00725,0,0
4030,1.1898751665664,0.0075,0,0
4031,1.1898951402139,0.00775,0,0
4032,1.1899151138613,0.008,0,0
4033,1.1899350875087,0.00825,0,0
4034,1.1899550611561,0.0085,0,0
4035,1.1899750348036,0.00875,0,0
4036,1.189995008451,0.009,0,0
4037,1.1900149820984,0.00925,0,0
4038,1.1900349557459,0.0095,0,0
4039,1.1900549293933,0.00975,0,0
4040,1.1900749030407,0.01,0,0
4041,1.1900948766881,0.01025,0,0
4042,1.1901148503356,0.0105,0,0
4043,1.190134823983,0.01075,0,0
4044,1.1901547976304,0.011,0,0
4045,1.1901747712778,0.01125,0,0
4046,1.1901947449253,0.0115,0,0
4047,1.1902147185727,0.01175,0,0
4048,1.1902346922201,0.012,0,0
4049,1.1902546658676,0.01225,0,0
4050,1.190274639515,0.0125,0,0
4051,1.1902946131624,0.01275,0,0
4052,1.1903145868098,0.013,0,0
4053,1.1903345604573,0.01325,0,0
4054,1.1903545341047,0.0135,0,0
4055,1.1903745077521,0.01375,0,0
4056,1.1903944813996,0.014,0,0
4057,1.190414455047,0.01425,0,0
4058,1.1904344286944,0.0145,0,0
4059,1.1904544023418,0.01475,0,0
4060,1.1904743759893,0.015,0,0
4061,1.1904943496367,0.01525,0,0
4062,1.1905143232841,0.0155,0,0
4063,1.1905342969315,0.01575,0,0
4064,1.190554270579,0.016,0,0
4065,1.1905742442264,0.01625,0,0
4066,1.1905942178738,0.0165,0,0
4067,1.1906141915213,0.01675,0,0
4068,1.1906341651687,0.017,0,0
4069,1.1906541388161,0.01725,0,0
4070,1.1906741124635,0.0175,0,0
4071,1.190694086111,0.01775,0,0
4072,1.1907140597584,0.018,0,0
4073,1.1907340334058,0.01825,0,0
4074,1.1907540070532,0.0185,0,0
4075,1.1907739807007,0.01875,0,0
4076,1.1907939543481,0.019,0,0
4077,1.1908139279955,0.01925,0,0
4078,1.190833901643,0.0195,0,0
4079,1.1908538752904,0.01975,0,0
4080,1.1908738489378,0.02,0,0
4081,1.1908938225852,0.02025,0,0
4082,1.1909137962327,0.0205,0,0
4083,1.1909337698801,0.02075,0,0
4084,1.1909537435275,0.021,0,0
4085,1.1909737171749,0.02125,0,0
4086,1.1909936908224,0.0215,0,0
4087,1.1910136644698,0.02175,0,0
4088,1.1910336381172,0.022,0,0
4089,1.1910536117647,0.02225,0,0
4090,1.1910735854121,0.0225,0,0
4091,1.1910935590595,0.02275,0,0
4092,1.1911135327069,0.023,0,0
4093,1.1911335063544,0.02325,0,0
4094,1.1911534800018,0.0235,0,0
4095,1.1911734536492,0.02375,0,0
4096,1.1911934272967,0.024,0,0
4097,1.1912134009441,0.02425,0,0
4098,1.1912333745915,0.0245,0,0
4099,1.1912533482389,0.02475,0,0
4100,1.1912733218864,0.025,0,0
4101,1.1912932955338,0.02525,0,0
4102,1.1913132691812,0.0255,0,0
4103,1.1913332428286,0.02575,0,0
4104,1.1913532164761,0.026,0,0
4105,1.1913731901235,0.02625,0,0
4106,1.1913931637709,0.0265,0,0
4107,1.1914131374184,0.02675,0,0
4108,1.1914331110658,0.027,0,0
4109,1.1914530847132,0.02725,0,0
4110,1.1914730583606,0.0275,0,0
4111,1.1914930320081,0.02775,0,0
4112,1.1915130056555,0.028,0,0
4113,1.1915329793029,0.02825,0,0
4114,1.1915529529503,0.0285,0,0
4115,1.1915729265978,0.02875,0,0
4116,1.1915929002452,0.029,0,0
4117,1.1916128738926,0.02925,0,0
4118,1.1916328475401,0.0295,0,0
4119,1.1916528211875,0.02975,0,0
4120,1.1916727948349,0.03,0,0
4121,1.1916927684823,0.03025,0,0
4122,1.1917127421298,0.0305,0,0
4123,1.1917327157772,0.03075,0,0
4124,1.1917526894246,0.031,0,0
4125,1.1917726630721,0.03125,0,0
4126,1.1917926367195,0.0315,0,0
4127,1.1918126103669,0.03175,0,0
