id,psi,x,y,z
4000,-0.11919236215857,0,0,0
4001,2.2416940888011,0.00025,0,0
4002,1.449348325086,0.0005,0,0
4003,1.5622774780633,0.00075,0,0
4004,1.5410485411303,0.001,0,0
4005,1.5448516854167,0.00125,0,0
4006,1.5441372816437,0.0015,0,0
4007,1.5442432708372,0.00175,0,0
4008,1.5442004432831,0.002,0,0
4009,1.544184616151,0.00225,0,0
4010,1.5441638904055,0.0025,0,0
4011,1.5441440534081,0.00275,0,0
4012,1.5441240551667,0.003,0,0
4013,1.5441040861795,0.00325,0,0
4014,1.5440841118847,0.0035,0,0
4015,1.5440641385529,0.00375,0,0
4016,1.5440441650464,0.004,0,0
4017,1.5440241915716,0.00425,0,0
4018,1.544004218091,0.0045,0,0
4019,1.5439842446115,0.00475,0,0
4020,1.5439642711318,0.005,0,0
4021,1.5439442976521,0.00525,0,0
4022,1.5439243241724,0.0055,0,0
4023,1.5439043506927,0.00575,0,0
4024,1.543884377213,0.006,0,0
4025,1.5438644037334,0.00625,0,0
4026,1.5438444302537,0.0065,0,0
4027,1.543824456774,0.00675,0,0
4028,1.5438044832943,0.007,0,0
4029,1.5437845098146,0.00725,0,0
4030,1.5437645363349,0.0075,0,0
4031,1.5437445628553,0.00775,0,0
4032,1.5437245893756,0.008,0,0
4033,1.5437046158959,0.00825,0,0
4034,1.5436846424162,0.0085,0,0
4035,1.5436646689365,0.00875,0,0
4036,1.5436446954568,0.009,0,0
4037,1.5436247219772,0.00925,0,0
4038,1.5436047484975,0.0095,0,0
4039,1.5435847750178,0.00975,0,0
4040,1.5435648015381,0.01,0,0
4041,1.5435448280584,0.01025,0,0
4042,1.5435248545787,0.0105,0,0
4043,1.5435048810991,0.01075,0,0
4044,1.5434849076194,0.011,0,0
4045,1.5434649341397,0.01125,0,0
4046,1.54344496066,0.0115,0,0
4047,1.5434249871803,0.01175,0,0
4048,1.5434050137006,0.012,0,0
4049,1.543385040221,0.01225,0,0
4050,1.5433650667413,0.0125,0,0
4051,1.5433450932616,0.01275,0,0
4052,1.5433251197819,0.013,0,0
4053,1.5433051463022,0.01325,0,0
4054,1.5432851728225,0.0135,0,0
4055,1.5432651993428,0.01375,0,0
4056,1.5432452258632,0.014,0,0
4057,1.5432252523835,0.01425,0,0
4058,1.5432052789038,0.0145,0,0
4059,1.5431853054241,0.01475,0,0
4060,1.5431653319444,0.015,0,0
4061,1.5431453584647,0.01525,0,0
4062,1.5431253849851,0.0155,0,0
4063,1.5431054115054,0.01575,0,0
4064,1.5430854380257,0.016,0,0
4065,1.543065464546,0.01625,0,0
4066,1.5430454910663,0.0165,0,0
4067,1.5430255175866,0.01675,0,0
4068,1.543005544107,0.017,0,0
4069,1.5429855706273,0.01725,0,0
4070,1.5429655971476,0.0175,0,0
4071,1.5429456236679,0.01775,0,0
4072,1.5429256501882,0.018,0,0
4073,1.5429056767085,0.01825,0,0
4074,1.5428857032289,0.0185,0,0
4075,1.5428657297492,0.01875,0,0
4076,1.5428457562695,0.019,0,0
4077,1.5428257827898,0.01925,0,0
4078,1.5428058093101,0.0195,0,0
4079,1.5427858358304,0.01975,0,0
4080,1.5427658623508,0.02,0,0
4081,1.5427458888711,0.02025,0,0
4082,1.5427259153914,0.0205,0,0
4083,1.5427059419117,0.02075,0,0
4084,1.542685968432,0.021,0,0
4085,1.5426659949523,0.02125,0,0
4086,1.5426460214727,0.0215,0,0
4087,1.542626047993,0.02175,0,0
4088,1.5426060745133,0.022,0,0
4089,1.5425861010336,0.02225,0,0
4090,1.5425661275539,0.0225,0,0
4091,1.5425461540742,0.02275,0,0
4092,1.5425261805945,0.023,0,0
4093,1.5425062071149,0.02325,0,0
4094,1.5424862336352,0.0235,0,0
4095,1.5424662601555,0.02375,0,0
4096,1.5424462866758,0.024,0,0
4097,1.5424263131961,0.02425,0,0
4098,1.5424063397164,0.0245,0,0
4099,1.5423863662368,0.02475,0,0
4100,1.5423663927571,0.025,0,0
4101,1.5423464192774,0.02525,0,0
4102,1.5423264457977,0.0255,0,0
4103,1.542306472318,0.02575,0,0
4104,1.5422864988383,0.026,0,0
4105,1.5422665253587,0.02625,0,0
4106,1.542246551879,0.0265,0,0
4107,1.5422265783993,0.02675,0,0
4108,1.5422066049196,0.027,0,0
4109,1.5421866314399,0.02725,0,0
4110,1.5421666579602,0.0275,0,0
4111,1.5421466844806,0.02775,0,0
4112,1.5421267110009,0.028,0,0
4113,1.5421067375212,0.02825,0,0
4114,1.5420867640415,0.0285,0,0
4115,1.5420667905618,0.02875,0,0
4116,1.5420468170821,0.029,0,0
4117,1.5420268436025,0.02925,0,0
4118,1.5420068701228,0.0295,0,0
4119,1.5419868966431,0.02975,0,0
4120,1.5419669231634,0.03,0,0
4121,1.5419469496837,0.03025,0,0
4122,1.541926976204,0.0305,0,0
4123,1.5419070027243,0.03075,0,0
4124,1.5418870292447,0.031,0,0
4125,1.541867055765,0.03125,0,0
4126,1.5418470822853,0.0315,0,0
4127,1.5418271088056,0.03175,0,0
4128,1.5418071353259,0.032,0,0
4129,1.5417871618462,0.03225,0,0
4130,1.5417671883666,0.0325,0,0
4131,1.5417472148869,0.03275,0,0
4132,1.5417272414072,0.033,0,0
4133,1.5417072679275,0.03325,0,0
4134,1.5416872944478,0.0335,0,0
4135,1.5416673209681,0.03375,0,0
4136,1.5416473474885,0.034,0,0
4137,1.5416273740088,0.03425,0,0
4138,1.5416074005291,0.0345,0,0
4139,1.5415874270494,0.03475,0,0
4140,1.5415674535697,0.035,0,0
4141,1.54154748009,0.03525,0,0
4142,1.5415275066104,0.0355,0,0
4143,1.5415075331307,0.03575,0,0
4144,1.541487559651,0.036,0,0
4145,1.5414675861713,0.03625,0,0
4146,1.5414476126916,0.0365,0,0
4147,1.5414276392119,0.03675,0,0
4148,1.5414076657323,0.037,0,0
4149,1.5413876922526,0.03725,0,0
4150,1.5413677187729,0.0375,0,0
4151,1.5413477452932,0.03775,0,0
4152,1.5413277718135,0.038,0,0
4153,1.5413077983338,0.03825,0,0
4154,1.5412878248542,0.0385,0,0
4155,1.5412678513745,0.03875,0,0
4156,1.5412478778948,0.039,0,0
4157,1.5412279044151,0.03925,0,0
4158,1.5412079309354,0.0395,0,0
4159,1.5411879574557,0.03975,0,0
4160,1.541167983976,0.04,0,0
4161,1.5411480104964,0.04025,0,0
4162,1.5411280370167,0.0405,0,0
4163,1.541108063537,0.04075,0,0
4164,1.5410880900573,0.041,0,0
4165,1.5410681165776,0.04125,0,0
4166,1.5410481430979,0.0415,0,0
4167,1.5410281696183,0.04175,0,0
4168,1.5410081961386,0.042,0,0
4169,1.5409882226589,0.04225,0,0
4170,1.5409682491792,0.0425,0,0
4171,1.5409482756995,0.04275,0,0
4172,1.5409283022198,0.043,0,0
4173,1.5409083287402,0.04325,0,0
4174,1.5408883552605,0.0435,0,0
4175,1.5408683817808,0.04375,0,0
4176,1.5408484083011,0.044,0,0
4177,1.5408284348214,0.04425,0,0
4178,1.5408084613417,0.0445,0,0
4179,1.5407884878621,0.04475,0,0
4180,1.5407685143824,0.045,0,0
4181,1.5407485409027,0.04525,0,0
4182,1.540728567423,0.0455,0,0
4183,1.5407085939433,0.04575,0,0
4184,1.5406886204636,0.046,0,0
4185,1.540668646984,0.04625,0,0
4186,1.5406486735043,0.0465,0,0
4187,1.5406287000246,0.04675,0,0
4188,1.5406087265449,0.047,0,0
4189,1.5405887530652,0.04725,0,0
4190,1.5405687795855,0.0475,0,0
4191,1.5405488061058,0.04775,0,0
4192,1.5405288326262,0.048,0,0
4193,1.5405088591465,0.04825,0,0
4194,1.5404888856668,0.0485,0,0
4195,1.5404689121871,0.04875,0,0
4196,1.5404489387074,0.049,0,0
4197,1.5404289652277,0.04925,0,0
4198,1.5404089917481,0.0495,0,0
4199,1.5403890182684,0.04975,0,0
4200,1.5403690447887,0.05,0,0
4201,1.540349071309,0.05025,0,0
4202,1.5403290978293,0.0505,0,0
4203,1.5403091243496,0.05075,0,0
4204,1.54028915087,0.051,0,0
4205,1.5402691773903,0.05125,0,0
4206,1.5402492039106,0.0515,0,0
4207,1.5402292304309,0.05175,0,0
4208,1.5402092569512,0.052,0,0
4209,1.5401892834715,0.05225,0,0
4210,1.5401693099919,0.0525,0,0
4211,1.5401493365122,0.05275,0,0
4212,1.5401293630325,0.053,0,0
4213,1.5401093895528,0.05325,0,0
4214,1.5400894160731,0.0535,0,0
4215,1.5400694425934,0.05375,0,0
4216,1.5400494691138,0.054,0,0
4217,1.5400294956341,0.05425,0,0
4218,1.5400095221544,0.0545,0,0
4219,1.5399895486747,0.05475,0,0
4220,1.539969575195,0.055,0,0
4221,1.5399496017153,0.05525,0,0
4222,1.5399296282357,0.0555,0,0
4223,1.539909654756,0.05575,0,0
4224,1.5398896812763,0.056,0,0
4225,1.5398697077966,0.05625,0,0
4226,1.5398497343169,0.0565,0,0
4227,1.5398297608372,0.05675,0,0
4228,1.5398097873575,0.057,0,0
4229,1.5397898138779,0.05725,0,0
4230,1.5397698403982,0.0575,0,0
4231,1.5397498669185,0.05775,0,0
4232,1.5397298934388,0.058,0,0
4233,1.5397099199591,0.05825,0,0
4234,1.5396899464794,0.0585,0,0
4235,1.5396699729998,0.05875,0,0
4236,1.5396499995201,0.059,0,0
4237,1.5396300260404,0.05925,0,0
4238,1.5396100525607,0.0595,0,0
4239,1.539590079081,0.05975,0,0
4240,1.5395701056013,0.06,0,0
4241,1.5395501321217,0.06025,0,0
4242,1.539530158642,0.0605,0,0
4243,1.5395101851623,0.06075,0,0
4244,1.5394902116826,0.061,0,0
4245,1.5394702382029,0.06125,0,0
4246,1.5394502647232,0.0615,0,0
4247,1.5394302912436,0.06175,0,0
4248,1.5394103177639,0.062,0,0
4249,1.5393903442842,0.06225,0,0
4250,1.5393703708045,0.0625,0,0
4251,1.5393503973248,0.06275,0,0
4252,1.5393304238451,0.063,0,0
4253,1.5393104503655,0.06325,0,0
4254,1.5392904768858,0.0635,0,0
4255,1.5392705034061,0.06375,0,0
4256,1.5392505299264,0.064,0,0
4257,1.5392305564467,0.06425,0,0
4258,1.539210582967,0.0645,0,0
4259,1.5391906094873,0.06475,0,0
4260,1.5391706360077,0.065,0,0
4261,1.539150662528,0.06525,0,0
4262,1.5391306890483,0.0655,0,0
4263,1.5391107155686,0.06575,0,0
4264,1.5390907420889,0.066,0,0
4265,1.5390707686092,0.06625,0,0
4266,1.5390507951296,0.0665,0,0
4267,1.5390308216499,0.06675,0,0
4268,1.5390108481702,0.067,0,0
4269,1.5389908746905,0.06725,0,0
4270,1.5389709012108,0.0675,0,0
