id,psi_e,x,y,z
0,0,-2,0,0
1,-0.14960453937816,-1.9995,0,0
2,-0.10749785295779,-1.999,0,0
3,-0.11852553469082,-1.9985,0,0
4,-0.11558066852004,-1.998,0,0
5,-0.11636302160594,-1.9975,0,0
6,-0.11615487819078,-1.997,0,0
7,-0.11621022116217,-1.9965,0,0
8,-0.11619549170294,-1.996,0,0
9,-0.11619939886156,-1.9955,0,0
10,-0.11619834947813,-1.995,0,0
11,-0.11619861832921,-1.9945,0,0
12,-0.11619853658508,-1.994,0,0
13,-0.11619854808464,-1.9935,0,0
14,-0.11619853478527,-1.993,0,0
15,-0.11619852808138,-1.9925,0,0
16,-0.11619851962337,-1.992,0,0
17,-0.11619851163188,-1.9915,0,0
18,-0.11619850351631,-1.991,0,0
19,-0.11619849543375,-1.9905,0,0
20,-0.11619848734241,-1.99,0,0
21,-0.1161984792534,-1.9895,0,0
22,-0.11619847116377,-1.989,0,0
23,-0.11619846307431,-1.9885,0,0
24,-0.1161984549848,-1.988,0,0
25,-0.11619844689531,-1.9875,0,0
26,-0.11619843880581,-1.987,0,0
27,-0.11619843071631,-1.9865,0,0
28,-0.11619842262681,-1.986,0,0
29,-0.11619841453731,-1.9855,0,0
30,-0.11619840644782,-1.985,0,0
31,-0.11619839835832,-1.9845,0,0
32,-0.11619839026882,-1.984,0,0
33,-0.11619838217932,-1.9835,0,0
34,-0.11619837408982,-1.983,0,0
35,-0.11619836600033,-1.9825,0,0
36,-0.11619835791083,-1.982,0,0
37,-0.11619834982133,-1.9815,0,0
38,-0.11619834173183,-1.981,0,0
39,-0.11619833364234,-1.9805,0,0
40,-0.11619832555284,-1.98,0,0
41,-0.11619831746334,-1.9795,0,0
42,-0.11619830937384,-1.979,0,0
43,-0.11619830128434,-1.9785,0,0
44,-0.11619829319485,-1.978,0,0
45,-0.11619828510535,-1.9775,0,0
46,-0.11619827701585,-1.977,0,0
47,-0.11619826892635,-1.9765,0,0
48,-0.11619826083686,-1.976,0,0
49,-0.11619825274736,-1.9755,0,0
50,-0.11619824465786,-1.975,0,0
51,-0.11619823656836,-1.9745,0,0
52,-0.11619822847886,-1.974,0,0
53,-0.11619822038937,-1.9735,0,0
54,-0.11619821229987,-1.973,0,0
55,-0.11619820421037,-1.9725,0,0
56,-0.11619819612087,-1.972,0,0
57,-0.11619818803138,-1.9715,0,0
58,-0.11619817994188,-1.971,0,0
59,-0.11619817185238,-1.9705,0,0
60,-0.11619816376288,-1.97,0,0
61,-0.11619815567338,-1.9695,0,0
62,-0.11619814758389,-1.969,0,0
63,-0.11619813949439,-1.9685,0,0
64,-0.11619813140489,-1.968,0,0
65,-0.11619812331539,-1.9675,0,0
66,-0.1161981152259,-1.967,0,0
67,-0.1161981071364,-1.9665,0,0
68,-0.1161980990469,-1.966,0,0
69,-0.1161980909574,-1.9655,0,0
70,-0.1161980828679,-1.965,0,0
71,-0.11619807477841,-1.9645,0,0
72,-0.11619806668891,-1.964,0,0
73,-0.11619805859941,-1.9635,0,0
