cn_ODE,id,x,y,z
-1.1836615021465e-08,4000,0.000125,0,0
7.7493220174141e-10,4001,0.000375,0,0
2.3199184543896e-09,4002,0.000625,0,0
2.2315722606934e-09,4003,0.000875,0,0
2.2636943430329e-09,4004,0.001125,0,0
2.2531254639696e-09,4005,0.001375,0,0
2.2522704673509e-09,4006,0.001625,0,0
2.248647105324e-09,4007,0.001875,0,0
2.2458347603491e-09,4008,0.002125,0,0
2.2427657193425e-09,4009,0.002375,0,0
2.2398459632715e-09,4010,0.002625,0,0
2.2370178752473e-09,4011,0.002875,0,0
2.2338919282092e-09,4012,0.003125,0,0
2.2309431930404e-09,4013,0.003375,0,0
2.2279635846184e-09,4014,0.003625,0,0
2.2253018079491e-09,4015,0.003875,0,0
2.2221974643169e-09,4016,0.004125,0,0
2.2194670976029e-09,4017,0.004375,0,0
2.2164018670791e-09,4018,0.004625,0,0
2.2134597696128e-09,4019,0.004875,0,0
2.210403145784e-09,4020,0.005125,0,0
2.2077231414265e-09,4021,0.005375,0,0
2.2044601999415e-09,4022,0.005625,0,0
2.2016609399858e-09,4023,0.005875,0,0
2.1986023241794e-09,4024,0.006125,0,0
2.19576503445e-09,4025,0.006375,0,0
2.1928401780752e-09,4026,0.006625,0,0
2.1897121814884e-09,4027,0.006875,0,0
2.1868815726941e-09,4028,0.007125,0,0
2.1842211638814e-09,4029,0.007375,0,0
2.1809951911156e-09,4030,0.007625,0,0
2.1779562197786e-09,4031,0.007875,0,0
2.1751074420328e-09,4032,0.008125,0,0
2.1721627177073e-09,4033,0.008375,0,0
2.1690516486606e-09,4034,0.008625,0,0
2.1663684550682e-09,4035,0.008875,0,0
2.1632696179362e-09,4036,0.009125,0,0
2.1602336924755e-09,4037,0.009375,0,0
2.1575210827434e-09,4038,0.009625,0,0
2.1543216809268e-09,4039,0.009875,0,0
2.1515159920858e-09,4040,0.010125,0,0
2.1483398317691e-09,4041,0.010375,0,0
2.1459565096324e-09,4042,0.010625,0,0
2.1425716522695e-09,4043,0.010875,0,0
2.1396728301366e-09,4044,0.011125,0,0
2.136884116378e-09,4045,0.011375,0,0
2.1337701505871e-09,4046,0.011625,0,0
2.1307727386438e-09,4047,0.011875,0,0
2.1279028929524e-09,4048,0.012125,0,0
2.1249202983666e-09,4049,0.012375,0,0
2.1217965332041e-09,4050,0.012625,0,0
2.1190645041371e-09,4051,0.012875,0,0
2.1160692429529e-09,4052,0.013125,0,0
2.1130510144093e-09,4053,0.013375,0,0
2.1102850020823e-09,4054,0.013625,0,0
2.107216981581e-09,4055,0.013875,0,0
2.1044011775133e-09,4056,0.014125,0,0
2.1013240686873e-09,4057,0.014375,0,0
2.0982026754609e-09,4058,0.014625,0,0
2.0956254823091e-09,4059,0.014875,0,0
2.0924090745646e-09,4060,0.015125,0,0
2.0895715133239e-09,4061,0.015375,0,0
2.0866037411913e-09,4062,0.015625,0,0
2.0836240157568e-09,4063,0.015875,0,0
2.0807589141004e-09,4064,0.016125,0,0
2.0776602664327e-09,4065,0.016375,0,0
2.0749301139029e-09,4066,0.016625,0,0
2.0717280782069e-09,4067,0.016875,0,0
2.0689325963704e-09,4068,0.017125,0,0
2.0660651226694e-09,4069,0.017375,0,0
2.0628872116372e-09,4070,0.017625,0,0
2.06011976136e-09,4071,0.017875,0,0
2.0569243887368e-09,4072,0.018125,0,0
2.0542402194709e-09,4073,0.018375,0,0
2.0513897060258e-09,4074,0.018625,0,0
2.0482952915984e-09,4075,0.018875,0,0
2.0451521269961e-09,4076,0.019125,0,0
2.0424349046614e-09,4077,0.019375,0,0
2.0394137431883e-09,4078,0.019625,0,0
2.0365285190106e-09,4079,0.019875,0,0
2.0335583595461e-09,4080,0.020125,0,0
2.0304792991833e-09,4081,0.020375,0,0
2.0277189951537e-09,4082,0.020625,0,0
2.0246224157914e-09,4083,0.020875,0,0
2.0218484999559e-09,4084,0.021125,0,0
2.0188417019118e-09,4085,0.021375,0,0
2.0157537598462e-09,4086,0.021625,0,0
2.0128515557615e-09,4087,0.021875,0,0
2.0099864134475e-09,4088,0.022125,0,0
2.0069439634479e-09,4089,0.022375,0,0
2.0040891176123e-09,4090,0.022625,0,0
2.0012500770591e-09,4091,0.022875,0,0
1.9981865214379e-09,4092,0.023125,0,0
1.9951924223015e-09,4093,0.023375,0,0
1.9922870509641e-09,4094,0.023625,0,0
1.9891979282836e-09,4095,0.023875,0,0
1.9865496171071e-09,4096,0.024125,0,0
1.9833247655689e-09,4097,0.024375,0,0
1.9806628391442e-09,4098,0.024625,0,0
1.9775018745172e-09,4099,0.024875,0,0
1.9745627744634e-09,4100,0.025125,0,0
1.9714676191193e-09,4101,0.025375,0,0
1.9688004496013e-09,4102,0.025625,0,0
1.9657284755026e-09,4103,0.025875,0,0
1.9627195152884e-09,4104,0.026125,0,0
1.9598742458311e-09,4105,0.026375,0,0
1.9569614487388e-09,4106,0.026625,0,0
1.9540469862848e-09,4107,0.026875,0,0
