id,psi,x,y,z
4000,-0.25490077238042,0,0,0
4001,2.8458892564873,0.00025,0,0
4002,1.8613646645993,0.0005,0,0
4003,2.1080056337246,0.00075,0,0
4004,2.0509790776961,0.001,0,0
4005,2.064091887904,0.00125,0,0
4006,2.0610764844156,0.0015,0,0
4007,2.0617687976591,0.00175,0,0
4008,2.0616087543882,0.002,0,0
4009,2.0616446567988,0.00225,0,0
4010,2.0616355138491,0.0025,0,0
4011,2.0616367262398,0.00275,0,0
4012,2.0616355580725,0.003,0,0
4013,2.0616349371639,0.00325,0,0
4014,2.0616341904473,0.0035,0,0
4015,2.0616334726518,0.00375,0,0
4016,2.0616327482073,0.004,0,0
4017,2.0616320252909,0.00425,0,0
4018,2.0616313020228,0.0045,0,0
4019,2.061630578835,0.00475,0,0
4020,2.0616298556283,0.005,0,0
4021,2.0616291324256,0.00525,0,0
4022,2.0616284092214,0.0055,0,0
4023,2.0616276860172,0.00575,0,0
4024,2.0616269628125,0.006,0,0
4025,2.0616262396075,0.00625,0,0
4026,2.0616255164021,0.0065,0,0
4027,2.0616247931963,0.00675,0,0
4028,2.0616240699902,0.007,0,0
4029,2.0616233467837,0.00725,0,0
4030,2.0616226235769,0.0075,0,0
4031,2.0616219003697,0.00775,0,0
4032,2.0616211771621,0.008,0,0
4033,2.0616204539542,0.00825,0,0
4034,2.0616197307459,0.0085,0,0
4035,2.0616190075372,0.00875,0,0
4036,2.0616182843282,0.009,0,0
4037,2.0616175611188,0.00925,0,0
4038,2.0616168379091,0.0095,0,0
4039,2.061616114699,0.00975,0,0
4040,2.0616153914885,0.01,0,0
4041,2.0616146682777,0.01025,0,0
4042,2.0616139450665,0.0105,0,0
4043,2.0616132218549,0.01075,0,0
4044,2.061612498643,0.011,0,0
4045,2.0616117754307,0.01125,0,0
4046,2.061611052218,0.0115,0,0
4047,2.061610329005,0.01175,0,0
4048,2.0616096057916,0.012,0,0
4049,2.0616088825779,0.01225,0,0
4050,2.0616081593638,0.0125,0,0
4051,2.0616074361493,0.01275,0,0
4052,2.0616067129345,0.013,0,0
4053,2.0616059897193,0.01325,0,0
4054,2.0616052665037,0.0135,0,0
4055,2.0616045432878,0.01375,0,0
4056,2.0616038200715,0.014,0,0
4057,2.0616030968549,0.01425,0,0
4058,2.0616023736379,0.0145,0,0
4059,2.0616016504205,0.01475,0,0
4060,2.0616009272028,0.015,0,0
4061,2.0616002039847,0.01525,0,0
4062,2.0615994807662,0.0155,0,0
4063,2.0615987575474,0.01575,0,0
4064,2.0615980343282,0.016,0,0
4065,2.0615973111087,0.01625,0,0
4066,2.0615965878888,0.0165,0,0
4067,2.0615958646685,0.01675,0,0
4068,2.0615951414478,0.017,0,0
4069,2.0615944182269,0.01725,0,0
4070,2.0615936950055,0.0175,0,0
4071,2.0615929717838,0.01775,0,0
4072,2.0615922485617,0.018,0,0
4073,2.0615915253392,0.01825,0,0
4074,2.0615908021164,0.0185,0,0
4075,2.0615900788933,0.01875,0,0
4076,2.0615893556697,0.019,0,0
4077,2.0615886324458,0.01925,0,0
4078,2.0615879092216,0.0195,0,0
4079,2.061587185997,0.01975,0,0
4080,2.061586462772,0.02,0,0
4081,2.0615857395467,0.02025,0,0
4082,2.0615850163209,0.0205,0,0
4083,2.0615842930949,0.02075,0,0
4084,2.0615835698685,0.021,0,0
4085,2.0615828466417,0.02125,0,0
4086,2.0615821234145,0.0215,0,0
4087,2.061581400187,0.02175,0,0
4088,2.0615806769591,0.022,0,0
4089,2.0615799537309,0.02225,0,0
4090,2.0615792305023,0.0225,0,0
4091,2.0615785072733,0.02275,0,0
4092,2.061577784044,0.023,0,0
4093,2.0615770608143,0.02325,0,0
4094,2.0615763375843,0.0235,0,0
4095,2.0615756143539,0.02375,0,0
4096,2.0615748911231,0.024,0,0
4097,2.061574167892,0.02425,0,0
4098,2.0615734446605,0.0245,0,0
4099,2.0615727214286,0.02475,0,0
4100,2.0615719981964,0.025,0,0
4101,2.0615712749638,0.02525,0,0
4102,2.0615705517309,0.0255,0,0
4103,2.0615698284976,0.02575,0,0
4104,2.0615691052639,0.026,0,0
4105,2.0615683820299,0.02625,0,0
4106,2.0615676587955,0.0265,0,0
4107,2.0615669355607,0.02675,0,0
4108,2.0615662123256,0.027,0,0
4109,2.0615654890902,0.02725,0,0
4110,2.0615647658543,0.0275,0,0
4111,2.0615640426181,0.02775,0,0
4112,2.0615633193816,0.028,0,0
4113,2.0615625961447,0.02825,0,0
4114,2.0615618729074,0.0285,0,0
4115,2.0615611496697,0.02875,0,0
4116,2.0615604264317,0.029,0,0
4117,2.0615597031934,0.02925,0,0
4118,2.0615589799547,0.0295,0,0
4119,2.0615582567156,0.02975,0,0
4120,2.0615575334761,0.03,0,0
4121,2.0615568102363,0.03025,0,0
4122,2.0615560869962,0.0305,0,0
4123,2.0615553637556,0.03075,0,0
4124,2.0615546405147,0.031,0,0
4125,2.0615539172735,0.03125,0,0
4126,2.0615531940319,0.0315,0,0
4127,2.0615524707899,0.03175,0,0
4128,2.0615517475476,0.032,0,0
4129,2.0615510243049,0.03225,0,0
4130,2.0615503010618,0.0325,0,0
4131,2.0615495778184,0.03275,0,0
4132,2.0615488545746,0.033,0,0
4133,2.0615481313305,0.03325,0,0
4134,2.061547408086,0.0335,0,0
4135,2.0615466848411,0.03375,0,0
4136,2.0615459615959,0.034,0,0
4137,2.0615452383503,0.03425,0,0
4138,2.0615445151044,0.0345,0,0
4139,2.0615437918581,0.03475,0,0
4140,2.0615430686114,0.035,0,0
4141,2.0615423453644,0.03525,0,0
4142,2.061541622117,0.0355,0,0
4143,2.0615408988693,0.03575,0,0
4144,2.0615401756212,0.036,0,0
4145,2.0615394523727,0.03625,0,0
4146,2.0615387291239,0.0365,0,0
4147,2.0615380058747,0.03675,0,0
4148,2.0615372826251,0.037,0,0
4149,2.0615365593752,0.03725,0,0
4150,2.061535836125,0.0375,0,0
4151,2.0615351128743,0.03775,0,0
4152,2.0615343896233,0.038,0,0
4153,2.061533666372,0.03825,0,0
4154,2.0615329431203,0.0385,0,0
4155,2.0615322198682,0.03875,0,0
4156,2.0615314966158,0.039,0,0
4157,2.061530773363,0.03925,0,0
4158,2.0615300501098,0.0395,0,0
4159,2.0615293268563,0.03975,0,0
4160,2.0615286036025,0.04,0,0
4161,2.0615278803482,0.04025,0,0
4162,2.0615271570936,0.0405,0,0
4163,2.0615264338387,0.04075,0,0
4164,2.0615257105834,0.041,0,0
4165,2.0615249873277,0.04125,0,0
4166,2.0615242640717,0.0415,0,0
4167,2.0615235408153,0.04175,0,0
4168,2.0615228175585,0.042,0,0
4169,2.0615220943014,0.04225,0,0
4170,2.0615213710439,0.0425,0,0
4171,2.0615206477861,0.04275,0,0
4172,2.0615199245279,0.043,0,0
4173,2.0615192012694,0.04325,0,0
4174,2.0615184780105,0.0435,0,0
4175,2.0615177547512,0.04375,0,0
4176,2.0615170314915,0.044,0,0
4177,2.0615163082316,0.04425,0,0
4178,2.0615155849712,0.0445,0,0
4179,2.0615148617105,0.04475,0,0
4180,2.0615141384494,0.045,0,0
4181,2.061513415188,0.04525,0,0
4182,2.0615126919262,0.0455,0,0
4183,2.0615119686641,0.04575,0,0
4184,2.0615112454015,0.046,0,0
4185,2.0615105221387,0.04625,0,0
4186,2.0615097988754,0.0465,0,0
4187,2.0615090756119,0.04675,0,0
4188,2.0615083523479,0.047,0,0
4189,2.0615076290836,0.04725,0,0
4190,2.0615069058189,0.0475,0,0
4191,2.0615061825539,0.04775,0,0
4192,2.0615054592885,0.048,0,0
4193,2.0615047360228,0.04825,0,0
4194,2.0615040127567,0.0485,0,0
4195,2.0615032894902,0.04875,0,0
4196,2.0615025662234,0.049,0,0
4197,2.0615018429562,0.04925,0,0
4198,2.0615011196887,0.0495,0,0
4199,2.0615003964208,0.04975,0,0
4200,2.0614996731525,0.05,0,0
4201,2.0614989498839,0.05025,0,0
4202,2.0614982266149,0.0505,0,0
4203,2.0614975033456,0.05075,0,0
4204,2.0614967800759,0.051,0,0
4205,2.0614960568058,0.05125,0,0
4206,2.0614953335354,0.0515,0,0
4207,2.0614946102646,0.05175,0,0
4208,2.0614938869935,0.052,0,0
4209,2.061493163722,0.05225,0,0
4210,2.0614924404501,0.0525,0,0
4211,2.0614917171779,0.05275,0,0
4212,2.0614909939053,0.053,0,0
4213,2.0614902706324,0.05325,0,0
4214,2.0614895473591,0.0535,0,0
4215,2.0614888240855,0.05375,0,0
4216,2.0614881008115,0.054,0,0
4217,2.0614873775371,0.05425,0,0
4218,2.0614866542624,0.0545,0,0
4219,2.0614859309873,0.05475,0,0
4220,2.0614852077118,0.055,0,0
4221,2.061484484436,0.05525,0,0
4222,2.0614837611599,0.0555,0,0
4223,2.0614830378834,0.05575,0,0
4224,2.0614823146065,0.056,0,0
4225,2.0614815913292,0.05625,0,0
4226,2.0614808680516,0.0565,0,0
4227,2.0614801447737,0.05675,0,0
4228,2.0614794214954,0.057,0,0
4229,2.0614786982167,0.05725,0,0
4230,2.0614779749377,0.0575,0,0
4231,2.0614772516583,0.05775,0,0
4232,2.0614765283785,0.058,0,0
4233,2.0614758050984,0.05825,0,0
4234,2.061475081818,0.0585,0,0
4235,2.0614743585371,0.05875,0,0
4236,2.061473635256,0.059,0,0
4237,2.0614729119744,0.05925,0,0
4238,2.0614721886925,0.0595,0,0
4239,2.0614714654103,0.05975,0,0
4240,2.0614707421276,0.06,0,0
4241,2.0614700188447,0.06025,0,0
4242,2.0614692955613,0.0605,0,0
4243,2.0614685722776,0.06075,0,0
4244,2.0614678489936,0.061,0,0
4245,2.0614671257092,0.06125,0,0
4246,2.0614664024244,0.0615,0,0
4247,2.0614656791393,0.06175,0,0
4248,2.0614649558538,0.062,0,0
4249,2.061464232568,0.06225,0,0
4250,2.0614635092818,0.0625,0,0
4251,2.0614627859952,0.06275,0,0
4252,2.0614620627083,0.063,0,0
4253,2.061461339421,0.06325,0,0
4254,2.0614606161334,0.0635,0,0
4255,2.0614598928454,0.06375,0,0
4256,2.061459169557,0.064,0,0
4257,2.0614584462683,0.06425,0,0
4258,2.0614577229793,0.0645,0,0
4259,2.0614569996898,0.06475,0,0
4260,2.0614562764001,0.065,0,0
4261,2.0614555531099,0.06525,0,0
4262,2.0614548298194,0.0655,0,0
4263,2.0614541065286,0.06575,0,0
4264,2.0614533832374,0.066,0,0
4265,2.0614526599458,0.06625,0,0
4266,2.0614519366539,0.0665,0,0
4267,2.0614512133616,0.06675,0,0
4268,2.0614504900689,0.067,0,0
4269,2.0614497667759,0.06725,0,0
4270,2.0614490434826,0.0675,0,0
4271,2.0614483201888,0.06775,0,0
4272,2.0614475968948,0.068,0,0
4273,2.0614468736003,0.06825,0,0
4274,2.0614461503055,0.0685,0,0
4275,2.0614454270104,0.06875,0,0
4276,2.0614447037149,0.069,0,0
4277,2.061443980419,0.06925,0,0
4278,2.0614432571228,0.0695,0,0
4279,2.0614425338262,0.06975,0,0
4280,2.0614418105293,0.07,0,0
4281,2.061441087232,0.07025,0,0
4282,2.0614403639343,0.0705,0,0
4283,2.0614396406363,0.07075,0,0
4284,2.0614389173379,0.071,0,0
4285,2.0614381940392,0.07125,0,0
4286,2.0614374707401,0.0715,0,0
4287,2.0614367474407,0.07175,0,0
4288,2.0614360241409,0.072,0,0
4289,2.0614353008407,0.07225,0,0
4290,2.0614345775402,0.0725,0,0
4291,2.0614338542393,0.07275,0,0
4292,2.0614331309381,0.073,0,0
4293,2.0614324076365,0.07325,0,0
4294,2.0614316843346,0.0735,0,0
4295,2.0614309610323,0.07375,0,0
4296,2.0614302377296,0.074,0,0
4297,2.0614295144266,0.07425,0,0
4298,2.0614287911232,0.0745,0,0
4299,2.0614280678195,0.07475,0,0
4300,2.0614273445154,0.075,0,0
4301,2.0614266212109,0.07525,0,0
4302,2.0614258979061,0.0755,0,0
4303,2.061425174601,0.07575,0,0
4304,2.0614244512954,0.076,0,0
4305,2.0614237279896,0.07625,0,0
4306,2.0614230046833,0.0765,0,0
4307,2.0614222813767,0.07675,0,0
4308,2.0614215580698,0.077,0,0
4309,2.0614208347625,0.07725,0,0
4310,2.0614201114548,0.0775,0,0
4311,2.0614193881468,0.07775,0,0
4312,2.0614186648384,0.078,0,0
4313,2.0614179415297,0.07825,0,0
4314,2.0614172182206,0.0785,0,0
4315,2.0614164949112,0.07875,0,0
4316,2.0614157716014,0.079,0,0
4317,2.0614150482912,0.07925,0,0
4318,2.0614143249807,0.0795,0,0
4319,2.0614136016698,0.07975,0,0
4320,2.0614128783586,0.08,0,0
4321,2.061412155047,0.08025,0,0
4322,2.061411431735,0.0805,0,0
4323,2.0614107084227,0.08075,0,0
4324,2.0614099851101,0.081,0,0
4325,2.061409261797,0.08125,0,0
4326,2.0614085384837,0.0815,0,0
4327,2.0614078151699,0.08175,0,0
4328,2.0614070918558,0.082,0,0
4329,2.0614063685414,0.08225,0,0
4330,2.0614056452266,0.0825,0,0
4331,2.0614049219114,0.08275,0,0
4332,2.0614041985959,0.083,0,0
4333,2.0614034752801,0.08325,0,0
4334,2.0614027519638,0.0835,0,0
4335,2.0614020286472,0.08375,0,0
4336,2.0614013053303,0.084,0,0
4337,2.061400582013,0.08425,0,0
4338,2.0613998586953,0.0845,0,0
4339,2.0613991353773,0.08475,0,0
4340,2.061398412059,0.085,0,0
4341,2.0613976887402,0.08525,0,0
4342,2.0613969654211,0.0855,0,0
4343,2.0613962421017,0.08575,0,0
4344,2.0613955187819,0.086,0,0
4345,2.0613947954618,0.08625,0,0
4346,2.0613940721413,0.0865,0,0
4347,2.0613933488204,0.08675,0,0
4348,2.0613926254992,0.087,0,0
4349,2.0613919021776,0.08725,0,0
4350,2.0613911788556,0.0875,0,0
4351,2.0613904555334,0.08775,0,0
4352,2.0613897322107,0.088,0,0
4353,2.0613890088877,0.08825,0,0
4354,2.0613882855643,0.0885,0,0
4355,2.0613875622406,0.08875,0,0
4356,2.0613868389166,0.089,0,0
4357,2.0613861155921,0.08925,0,0
4358,2.0613853922673,0.0895,0,0
4359,2.0613846689422,0.08975,0,0
4360,2.0613839456167,0.09,0,0
4361,2.0613832222908,0.09025,0,0
4362,2.0613824989646,0.0905,0,0
4363,2.0613817756381,0.09075,0,0
