id,psi_e,x,y,z
0,0,-2,0,0
1,-0.23131460457236,-1.9995,0,0
2,-0.16407145879146,-1.999,0,0
3,-0.18152332369194,-1.9985,0,0
4,-0.1768518471513,-1.998,0,0
5,-0.17809213001829,-1.9975,0,0
6,-0.17776211387351,-1.997,0,0
7,-0.17784987166408,-1.9965,0,0
8,-0.17782652894752,-1.996,0,0
9,-0.17783273502508,-1.9955,0,0
10,-0.17783108240742,-1.995,0,0
11,-0.17783151987788,-1.9945,0,0
12,-0.17783140147247,-1.994,0,0
13,-0.17783143090683,-1.9935,0,0
14,-0.17783142102199,-1.993,0,0
15,-0.17783142159442,-1.9925,0,0
16,-0.17783141938565,-1.992,0,0
17,-0.17783141791656,-1.9915,0,0
18,-0.17783141625075,-1.991,0,0
19,-0.17783141463726,-1.9905,0,0
20,-0.17783141300985,-1.99,0,0
21,-0.17783141138615,-1.9895,0,0
22,-0.17783140976146,-1.989,0,0
23,-0.17783140813703,-1.9885,0,0
24,-0.17783140651254,-1.988,0,0
25,-0.17783140488806,-1.9875,0,0
26,-0.17783140326357,-1.987,0,0
27,-0.17783140163909,-1.9865,0,0
28,-0.17783140001461,-1.986,0,0
29,-0.17783139839012,-1.9855,0,0
30,-0.17783139676564,-1.985,0,0
31,-0.17783139514116,-1.9845,0,0
32,-0.17783139351668,-1.984,0,0
33,-0.17783139189219,-1.9835,0,0
34,-0.17783139026771,-1.983,0,0
35,-0.17783138864323,-1.9825,0,0
36,-0.17783138701875,-1.982,0,0
37,-0.17783138539426,-1.9815,0,0
38,-0.17783138376978,-1.981,0,0
39,-0.1778313821453,-1.9805,0,0
40,-0.17783138052082,-1.98,0,0
41,-0.17783137889633,-1.9795,0,0
42,-0.17783137727185,-1.979,0,0
43,-0.17783137564737,-1.9785,0,0
44,-0.17783137402288,-1.978,0,0
45,-0.1778313723984,-1.9775,0,0
46,-0.17783137077392,-1.977,0,0
47,-0.17783136914944,-1.9765,0,0
48,-0.17783136752495,-1.976,0,0
49,-0.17783136590047,-1.9755,0,0
50,-0.17783136427599,-1.975,0,0
51,-0.17783136265151,-1.9745,0,0
52,-0.17783136102702,-1.974,0,0
53,-0.17783135940254,-1.9735,0,0
54,-0.17783135777806,-1.973,0,0
55,-0.17783135615358,-1.9725,0,0
56,-0.17783135452909,-1.972,0,0
57,-0.17783135290461,-1.9715,0,0
58,-0.17783135128013,-1.971,0,0
59,-0.17783134965564,-1.9705,0,0
60,-0.17783134803116,-1.97,0,0
61,-0.17783134640668,-1.9695,0,0
62,-0.1778313447822,-1.969,0,0
63,-0.17783134315771,-1.9685,0,0
64,-0.17783134153323,-1.968,0,0
65,-0.17783133990875,-1.9675,0,0
66,-0.17783133828427,-1.967,0,0
67,-0.17783133665978,-1.9665,0,0
68,-0.1778313350353,-1.966,0,0
69,-0.17783133341082,-1.9655,0,0
70,-0.17783133178634,-1.965,0,0
71,-0.17783133016185,-1.9645,0,0
72,-0.17783132853737,-1.964,0,0
73,-0.17783132691289,-1.9635,0,0
74,-0.1778313252884,-1.963,0,0
75,-0.17783132366392,-1.9625,0,0
76,-0.17783132203944,-1.962,0,0
77,-0.17783132041496,-1.9615,0,0
78,-0.17783131879047,-1.961,0,0
79,-0.17783131716599,-1.9605,0,0
80,-0.17783131554151,-1.96,0,0
81,-0.17783131391703,-1.9595,0,0
82,-0.17783131229254,-1.959,0,0
83,-0.17783131066806,-1.9585,0,0
84,-0.17783130904358,-1.958,0,0
85,-0.17783130741909,-1.9575,0,0
86,-0.17783130579461,-1.957,0,0
87,-0.17783130417013,-1.9565,0,0
88,-0.17783130254565,-1.956,0,0
89,-0.17783130092116,-1.9555,0,0
90,-0.17783129929668,-1.955,0,0
91,-0.1778312976722,-1.9545,0,0
92,-0.17783129604772,-1.954,0,0
93,-0.17783129442323,-1.9535,0,0
94,-0.17783129279875,-1.953,0,0
95,-0.17783129117427,-1.9525,0,0
96,-0.17783128954979,-1.952,0,0
97,-0.1778312879253,-1.9515,0,0
98,-0.17783128630082,-1.951,0,0
99,-0.17783128467634,-1.9505,0,0
100,-0.17783128305185,-1.95,0,0
101,-0.17783128142737,-1.9495,0,0
102,-0.17783127980289,-1.949,0,0
103,-0.17783127817841,-1.9485,0,0
104,-0.17783127655392,-1.948,0,0
105,-0.17783127492944,-1.9475,0,0
106,-0.17783127330496,-1.947,0,0
107,-0.17783127168048,-1.9465,0,0
108,-0.17783127005599,-1.946,0,0
109,-0.17783126843151,-1.9455,0,0
110,-0.17783126680703,-1.945,0,0
111,-0.17783126518255,-1.9445,0,0
112,-0.17783126355806,-1.944,0,0
113,-0.17783126193358,-1.9435,0,0
114,-0.1778312603091,-1.943,0,0
115,-0.17783125868461,-1.9425,0,0
116,-0.17783125706013,-1.942,0,0
117,-0.17783125543565,-1.9415,0,0
118,-0.17783125381117,-1.941,0,0
119,-0.17783125218668,-1.9405,0,0
120,-0.1778312505622,-1.94,0,0
121,-0.17783124893772,-1.9395,0,0
122,-0.17783124731324,-1.939,0,0
123,-0.17783124568875,-1.9385,0,0
124,-0.17783124406427,-1.938,0,0
125,-0.17783124243979,-1.9375,0,0
126,-0.1778312408153,-1.937,0,0
127,-0.17783123919082,-1.9365,0,0
128,-0.17783123756634,-1.936,0,0
129,-0.17783123594186,-1.9355,0,0
130,-0.17783123431737,-1.935,0,0
131,-0.17783123269289,-1.9345,0,0
132,-0.17783123106841,-1.934,0,0
133,-0.17783122944393,-1.9335,0,0
134,-0.17783122781944,-1.933,0,0
135,-0.17783122619496,-1.9325,0,0
136,-0.17783122457048,-1.932,0,0
137,-0.177831222946,-1.9315,0,0
138,-0.17783122132151,-1.931,0,0
139,-0.17783121969703,-1.9305,0,0
140,-0.17783121807255,-1.93,0,0
141,-0.17783121644806,-1.9295,0,0
142,-0.17783121482358,-1.929,0,0
143,-0.1778312131991,-1.9285,0,0
144,-0.17783121157462,-1.928,0,0
145,-0.17783120995013,-1.9275,0,0
146,-0.17783120832565,-1.927,0,0
147,-0.17783120670117,-1.9265,0,0
148,-0.17783120507669,-1.926,0,0
149,-0.1778312034522,-1.9255,0,0
150,-0.17783120182772,-1.925,0,0
151,-0.17783120020324,-1.9245,0,0
152,-0.17783119857876,-1.924,0,0
153,-0.17783119695427,-1.9235,0,0
154,-0.17783119532979,-1.923,0,0
155,-0.17783119370531,-1.9225,0,0
156,-0.17783119208082,-1.922,0,0
157,-0.17783119045634,-1.9215,0,0
158,-0.17783118883186,-1.921,0,0
159,-0.17783118720738,-1.9205,0,0
160,-0.17783118558289,-1.92,0,0
161,-0.17783118395841,-1.9195,0,0
162,-0.17783118233393,-1.919,0,0
163,-0.17783118070945,-1.9185,0,0
164,-0.17783117908496,-1.918,0,0
165,-0.17783117746048,-1.9175,0,0
166,-0.177831175836,-1.917,0,0
167,-0.17783117421152,-1.9165,0,0
168,-0.17783117258703,-1.916,0,0
169,-0.17783117096255,-1.9155,0,0
170,-0.17783116933807,-1.915,0,0
171,-0.17783116771358,-1.9145,0,0
172,-0.1778311660891,-1.914,0,0
173,-0.17783116446462,-1.9135,0,0
174,-0.17783116284014,-1.913,0,0
175,-0.17783116121565,-1.9125,0,0
176,-0.17783115959117,-1.912,0,0
177,-0.17783115796669,-1.9115,0,0
178,-0.17783115634221,-1.911,0,0
179,-0.17783115471772,-1.9105,0,0
180,-0.17783115309324,-1.91,0,0
181,-0.17783115146876,-1.9095,0,0
182,-0.17783114984427,-1.909,0,0
183,-0.17783114821979,-1.9085,0,0
184,-0.17783114659531,-1.908,0,0
185,-0.17783114497083,-1.9075,0,0
186,-0.17783114334634,-1.907,0,0
187,-0.17783114172186,-1.9065,0,0
188,-0.17783114009738,-1.906,0,0
189,-0.1778311384729,-1.9055,0,0
190,-0.17783113684841,-1.905,0,0
191,-0.17783113522393,-1.9045,0,0
192,-0.17783113359945,-1.904,0,0
193,-0.17783113197497,-1.9035,0,0
194,-0.17783113035048,-1.903,0,0
195,-0.177831128726,-1.9025,0,0
196,-0.17783112710152,-1.902,0,0
