cm_ODE,id,x,y,z
-6.1253281614587e-10,4000,0.000125,0,0
-9.8554217353235e-10,4001,0.000375,0,0
-1.0039904418835e-09,4002,0.000625,0,0
-9.9932520366479e-10,4003,0.000875,0,0
-9.9341883754508e-10,4004,0.001125,0,0
-9.8744706381106e-10,4005,0.001375,0,0
-9.8147203071323e-10,4006,0.001625,0,0
-9.7549695047311e-10,4007,0.001875,0,0
-9.6952166139891e-10,4008,0.002125,0,0
-9.6354693646231e-10,4009,0.002375,0,0
-9.5757222328384e-10,4010,0.002625,0,0
-9.5159740626146e-10,4011,0.002875,0,0
-9.4562315911596e-10,4012,0.003125,0,0
-9.3964856709026e-10,4013,0.003375,0,0
-9.3367464318741e-10,4014,0.003625,0,0
-9.2770090983415e-10,4015,0.003875,0,0
-9.2172673372889e-10,4016,0.004125,0,0
-9.1575334711956e-10,4017,0.004375,0,0
-9.0977961313778e-10,4018,0.004625,0,0
-9.038063611548e-10,4019,0.004875,0,0
-8.9783344086918e-10,4020,0.005125,0,0
-8.9186041278968e-10,4021,0.005375,0,0
-8.8588760882313e-10,4022,0.005625,0,0
-8.7991503812321e-10,4023,0.005875,0,0
-8.7394258395185e-10,4024,0.006125,0,0
-8.6797035999591e-10,4025,0.006375,0,0
-8.6199860583395e-10,4026,0.006625,0,0
-8.5602649514588e-10,4027,0.006875,0,0
-8.5005508772792e-10,4028,0.007125,0,0
-8.4408367094683e-10,4029,0.007375,0,0
-8.3811249353483e-10,4030,0.007625,0,0
-8.3214154023583e-10,4031,0.007875,0,0
-8.2617070651665e-10,4032,0.008125,0,0
-8.202002228022e-10,4033,0.008375,0,0
-8.1422984341146e-10,4034,0.008625,0,0
-8.0825982317914e-10,4035,0.008875,0,0
-8.0228991947544e-10,4036,0.009125,0,0
-7.9632035357159e-10,4037,0.009375,0,0
-7.9035067377147e-10,4038,0.009625,0,0
-7.8438181092837e-10,4039,0.009875,0,0
-7.7841271439972e-10,4040,0.010125,0,0
-7.7244418914707e-10,4041,0.010375,0,0
-7.6647578957676e-10,4042,0.010625,0,0
-7.6050761717071e-10,4043,0.010875,0,0
-7.5453944150403e-10,4044,0.011125,0,0
-7.4857184626705e-10,4045,0.011375,0,0
-7.4260449039929e-10,4046,0.011625,0,0
-7.3663734949089e-10,4047,0.011875,0,0
-7.306703373161e-10,4048,0.012125,0,0
-7.2470378578175e-10,4049,0.012375,0,0
-7.1873734467363e-10,4050,0.012625,0,0
-7.1277149314898e-10,4051,0.012875,0,0
-7.0680539878512e-10,4052,0.013125,0,0
-7.0084011527594e-10,4053,0.013375,0,0
-6.9487472397305e-10,4054,0.013625,0,0
-6.8890990699748e-10,4055,0.013875,0,0
-6.8294520349942e-10,4056,0.014125,0,0
-6.7698085000625e-10,4057,0.014375,0,0
-6.7101696020482e-10,4058,0.014625,0,0
-6.6505295040478e-10,4059,0.014875,0,0
-6.590895240858e-10,4060,0.015125,0,0
-6.5312632187995e-10,4061,0.015375,0,0
-6.4716370620644e-10,4062,0.015625,0,0
-6.4120097663681e-10,4063,0.015875,0,0
-6.3523881529209e-10,4064,0.016125,0,0
-6.2927689331674e-10,4065,0.016375,0,0
-6.2331531829512e-10,4066,0.016625,0,0
-6.17354087176e-10,4067,0.016875,0,0
-6.1139320301064e-10,4068,0.017125,0,0
-6.0543266579904e-10,4069,0.017375,0,0
-5.9947224511628e-10,4070,0.017625,0,0
-5.935125246528e-10,4071,0.017875,0,0
-5.8755279482636e-10,4072,0.018125,0,0
-5.8159365153238e-10,4073,0.018375,0,0
-5.7563473845413e-10,4074,0.018625,0,0
-5.6967628296528e-10,4075,0.018875,0,0
-5.6371818053276e-10,4076,0.019125,0,0
-5.5776018852665e-10,4077,0.019375,0,0
-5.5180266326372e-10,4078,0.019625,0,0
-5.4584582906641e-10,4079,0.019875,0,0
-5.3988899771121e-10,4080,0.020125,0,0
-5.3393263004798e-10,4081,0.020375,0,0
-5.2797672607672e-10,4082,0.020625,0,0
-5.2202104621877e-10,4083,0.020875,0,0
-5.1606583310406e-10,4084,0.021125,0,0
-5.1011097304578e-10,4085,0.021375,0,0
-5.0415645078767e-10,4086,0.021625,0,0
-4.9820251811344e-10,4087,0.021875,0,0
-4.9224880650132e-10,4088,0.022125,0,0
-4.8629544489442e-10,4089,0.022375,0,0
-4.8034267287144e-10,4090,0.022625,0,0
-4.7439023254617e-10,4091,0.022875,0,0
-4.6843803159057e-10,4092,0.023125,0,0
-4.6248628517331e-10,4093,0.023375,0,0
-4.5653536486747e-10,4094,0.023625,0,0
-4.5058431235827e-10,4095,0.023875,0,0
-4.4463384943307e-10,4096,0.024125,0,0
-4.386839608356e-10,4097,0.024375,0,0
-4.3273430550537e-10,4098,0.024625,0,0
-4.2678522755416e-10,4099,0.024875,0,0
-4.2083637676768e-10,4100,0.025125,0,0
-4.1488811251403e-10,4101,0.025375,0,0
-4.0894031195259e-10,4102,0.025625,0,0
-4.0299284614025e-10,4103,0.025875,0,0
-3.9704608665013e-10,4104,0.026125,0,0
-3.9109944368924e-10,4105,0.026375,0,0
-3.8515337200494e-10,4106,0.026625,0,0
-3.7920764727482e-10,4107,0.026875,0,0
-3.7326262581572e-10,4108,0.027125,0,0
-3.6731782541896e-10,4109,0.027375,0,0
-3.6137373134451e-10,4110,0.027625,0,0
-3.5542973854304e-10,4111,0.027875,0,0
-3.4948668248887e-10,4112,0.028125,0,0
-3.4354362622593e-10,4113,0.028375,0,0
-3.3760137166462e-10,4114,0.028625,0,0
-3.3165935342203e-10,4115,0.028875,0,0
-3.257181551887e-10,4116,0.029125,0,0
-3.1977705517716e-10,4117,0.029375,0,0
-3.138365416987e-10,4118,0.029625,0,0
-3.0789684212703e-10,4119,0.029875,0,0
-3.0195725298223e-10,4120,0.030125,0,0
-2.960184838468e-10,4121,0.030375,0,0
-2.9007981598446e-10,4122,0.030625,0,0
-2.8414196508025e-10,4123,0.030875,0,0
-2.7820458091984e-10,4124,0.031125,0,0
-2.7226753761134e-10,4125,0.031375,0,0
-2.6633119147163e-10,4126,0.031625,0,0
-2.6039519533766e-10,4127,0.031875,0,0
-2.544598872187e-10,4128,0.032125,0,0
-2.4852493520807e-10,4129,0.032375,0,0
-2.4259078489931e-10,4130,0.032625,0,0
-2.3665675112014e-10,4131,0.032875,0,0
-2.3072353735053e-10,4132,0.033125,0,0
-2.2479077201722e-10,4133,0.033375,0,0
-2.1885871300667e-10,4134,0.033625,0,0
-2.1292688116134e-10,4135,0.033875,0,0
-2.0699597690993e-10,4136,0.034125,0,0
-2.0106518308564e-10,4137,0.034375,0,0
-1.9513520621975e-10,4138,0.034625,0,0
-1.8920580063093e-10,4139,0.034875,0,0
-1.8327686483747e-10,4140,0.035125,0,0
-1.7734850642367e-10,4141,0.035375,0,0
-1.7142072233827e-10,4142,0.035625,0,0
-1.6549341109957e-10,4143,0.035875,0,0
-1.595668985117e-10,4144,0.036125,0,0
-1.5364074203245e-10,4145,0.036375,0,0
-1.4771538725535e-10,4146,0.036625,0,0
-1.4179015205937e-10,4147,0.036875,0,0
-1.3586596729823e-10,4148,0.037125,0,0
-1.2994235381434e-10,4149,0.037375,0,0
-1.2401896444462e-10,4150,0.037625,0,0
-1.1809662856108e-10,4151,0.037875,0,0
