ci_ODE,id,x,y,z
3.0386622968784e-07,0,-1.99975,0,0
9.1159979928162e-07,1,-1.99925,0,0
1.5193322593617e-06,2,-1.99875,0,0
2.1270652753433e-06,3,-1.99825,0,0
2.7347988475785e-06,4,-1.99775,0,0
3.3425313113567e-06,5,-1.99725,0,0
3.9502643320929e-06,6,-1.99675,0,0
4.5579973551185e-06,7,-1.99625,0,0
5.1657303807855e-06,8,-1.99575,0,0
5.7734634094462e-06,9,-1.99525,0,0
6.3811964414528e-06,10,-1.99475,0,0
6.9889294771574e-06,11,-1.99425,0,0
7.5966619618914e-06,12,-1.99375,0,0
8.2043955610698e-06,13,-1.99325,0,0
8.8121291650029e-06,14,-1.99275,0,0
9.4198616640009e-06,15,-1.99225,0,0
1.0027594168458e-05,16,-1.99175,0,0
1.0635327233747e-05,17,-1.99125,0,0
1.12430603052e-05,18,-1.99075,0,0
1.1850793383168e-05,19,-1.99025,0,0
1.2458526468005e-05,20,-1.98975,0,0
1.306625900504e-05,21,-1.98925,0,0
1.3673992104669e-05,22,-1.98875,0,0
1.4281725212222e-05,23,-1.98825,0,0
1.4889458328051e-05,24,-1.98775,0,0
1.5497190897489e-05,25,-1.98725,0,0
1.610492458595e-05,26,-1.98675,0,0
1.6712657173702e-05,27,-1.98625,0,0
1.7320389771139e-05,28,-1.98575,0,0
1.7928123488656e-05,29,-1.98525,0,0
1.85358555515e-05,30,-1.98475,0,0
1.9143588735127e-05,31,-1.98425,0,0
1.975132192985e-05,32,-1.98375,0,0
2.0359054580997e-05,33,-1.98325,0,0
2.0966787798964e-05,34,-1.98275,0,0
2.1574520474061e-05,35,-1.98225,0,0
2.2182253716682e-05,36,-1.98175,0,0
2.2789986417137e-05,37,-1.98125,0,0
2.33977191308e-05,38,-1.98075,0,0
2.4005452413043e-05,39,-1.98025,0,0
2.4613185709198e-05,40,-1.97975,0,0
2.5220917909575e-05,41,-1.97925,0,0
2.5828651234611e-05,42,-1.97875,0,0
2.6436383464572e-05,43,-1.97825,0,0
2.7044116264876e-05,44,-1.97775,0,0
2.7651849635873e-05,45,-1.97725,0,0
2.8259582467874e-05,46,-1.97675,0,0
2.8867315316252e-05,47,-1.97625,0,0
2.947504818136e-05,48,-1.97575,0,0
3.0082781063549e-05,49,-1.97525,0,0
3.0690513963172e-05,50,-1.97475,0,0
3.129824632556e-05,51,-1.97425,0,0
3.1905979816128e-05,52,-1.97375,0,0
3.2513712215145e-05,53,-1.97325,0,0
3.3121445188025e-05,54,-1.97275,0,0
3.37291781801e-05,55,-1.97225,0,0
3.4336911191722e-05,56,-1.97175,0,0
3.4944643668222e-05,57,-1.97125,0,0
3.5552376719994e-05,58,-1.97075,0,0
3.6160109237349e-05,59,-1.97025,0,0
3.6767842330681e-05,60,-1.96975,0,0
3.7375574890299e-05,61,-1.96925,0,0
3.7983306916557e-05,62,-1.96875,0,0
3.859104062989e-05,63,-1.96825,0,0
3.9198773255546e-05,64,-1.96775,0,0
3.9806505348897e-05,65,-1.96725,0,0
4.0414239130381e-05,66,-1.96675,0,0
