cm_ODE,id,x,y,z
-8.606549214241e-10,4000,0.000125,0,0
-1.4002600887608e-09,4001,0.000375,0,0
-1.4368967489276e-09,4002,0.000625,0,0
-1.4377094520799e-09,4003,0.000875,0,0
-1.4365739881951e-09,4004,0.001125,0,0
-1.4353356601543e-09,4005,0.001375,0,0
-1.4340918675554e-09,4006,0.001625,0,0
-1.4328483943719e-09,4007,0.001875,0,0
-1.4316048686607e-09,4008,0.002125,0,0
-1.4303613001186e-09,4009,0.002375,0,0
-1.4291180529626e-09,4010,0.002625,0,0
-1.4278750495108e-09,4011,0.002875,0,0
-1.4266321310531e-09,4012,0.003125,0,0
-1.4253894409362e-09,4013,0.003375,0,0
-1.4241467980163e-09,4014,0.003625,0,0
-1.4229045579296e-09,4015,0.003875,0,0
-1.4216621056828e-09,4016,0.004125,0,0
-1.4204202218275e-09,4017,0.004375,0,0
-1.4191781197095e-09,4018,0.004625,0,0
-1.4179365798806e-09,4019,0.004875,0,0
-1.4166948217891e-09,4020,0.005125,0,0
-1.4154536351403e-09,4021,0.005375,0,0
-1.4142123378133e-09,4022,0.005625,0,0
-1.4129711480279e-09,4023,0.005875,0,0
-1.4117303084141e-09,4024,0.006125,0,0
-1.410489714439e-09,4025,0.006375,0,0
-1.4092491021136e-09,4026,0.006625,0,0
-1.4080087232218e-09,4027,0.006875,0,0
-1.4067685899686e-09,4028,0.007125,0,0
-1.4055283277295e-09,4029,0.007375,0,0
-1.4042886460871e-09,4030,0.007625,0,0
-1.4030488537665e-09,4031,0.007875,0,0
-1.4018095192019e-09,4032,0.008125,0,0
-1.4005699541698e-09,4033,0.008375,0,0
-1.3993309727855e-09,4034,0.008625,0,0
-1.3980919883074e-09,4035,0.008875,0,0
-1.3968532342117e-09,4036,0.009125,0,0
-1.3956144770221e-09,4037,0.009375,0,0
-1.3943760700042e-09,4038,0.009625,0,0
-1.3931379025225e-09,4039,0.009875,0,0
-1.3918997227932e-09,4040,0.010125,0,0
-1.3906616628106e-09,4041,0.010375,0,0
-1.3894239499486e-09,4042,0.010625,0,0
-1.3881864766227e-09,4043,0.010875,0,0
-1.3869491108387e-09,4044,0.011125,0,0
-1.3857120891238e-09,4045,0.011375,0,0
-1.3844748430441e-09,4046,0.011625,0,0
-1.3832380608229e-09,4047,0.011875,0,0
-1.382001505933e-09,4048,0.012125,0,0
-1.3807649479492e-09,4049,0.012375,0,0
-1.3795287462398e-09,4050,0.012625,0,0
-1.3782925383854e-09,4051,0.012875,0,0
-1.3770566776515e-09,4052,0.013125,0,0
-1.3758209336133e-09,4053,0.013375,0,0
-1.3745853062707e-09,4054,0.013625,0,0
-1.3733501427868e-09,4055,0.013875,0,0
-1.3721148625223e-09,4056,0.014125,0,0
-1.3708796959022e-09,4057,0.014375,0,0
-1.3696451129302e-09,4058,0.014625,0,0
-1.3684102933883e-09,4059,0.014875,0,0
-1.3671760544432e-09,4060,0.015125,0,0
-1.3659418154556e-09,4061,0.015375,0,0
-1.3647076931638e-09,4062,0.015625,0,0
-1.3634737982032e-09,4063,0.015875,0,0
-1.362240142779e-09,4064,0.016125,0,0
-1.3610065948967e-09,4065,0.016375,0,0
-1.3597735230783e-09,4066,0.016625,0,0
-1.3585402024848e-09,4067,0.016875,0,0
-1.3573074685908e-09,4068,0.017125,0,0
-1.3560745042295e-09,4069,0.017375,0,0
-1.3548419976244e-09,4070,0.017625,0,0
-1.3536097275045e-09,4071,0.017875,0,0
-1.3523778075566e-09,4072,0.018125,0,0
-1.3511456510388e-09,4073,0.018375,0,0
-1.3499138477444e-09,4074,0.018625,0,0
-1.3486823915706e-09,4075,0.018875,0,0
-1.3474510337849e-09,4076,0.019125,0,0
-1.3462199277409e-09,4077,0.019375,0,0
-1.344988815552e-09,4078,0.019625,0,0
-1.3437581641706e-09,4079,0.019875,0,0
-1.3425273960089e-09,4080,0.020125,0,0
-1.3412970978086e-09,4081,0.020375,0,0
-1.3400670238884e-09,4082,0.020625,0,0
-1.3388369529773e-09,4083,0.020875,0,0
-1.3376072261356e-09,4084,0.021125,0,0
-1.3363776251437e-09,4085,0.021375,0,0
-1.3351482453806e-09,4086,0.021625,0,0
-1.3339188625239e-09,4087,0.021875,0,0
-1.3326900694182e-09,4088,0.022125,0,0
-1.3314612762703e-09,4089,0.022375,0,0
-1.3302328210893e-09,4090,0.022625,0,0
-1.3290042521793e-09,4091,0.022875,0,0
-1.3277760364928e-09,4092,0.023125,0,0
-1.3265481648758e-09,4093,0.023375,0,0
-1.3253202932166e-09,4094,0.023625,0,0
-1.3240928854165e-09,4095,0.023875,0,0
-1.3228654745228e-09,4096,0.024125,0,0
-1.3216382970632e-09,4097,0.024375,0,0
-1.320411356089e-09,4098,0.024625,0,0
-1.3191845196056e-09,4099,0.024875,0,0
-1.3179580363457e-09,4100,0.025125,0,0
-1.3167317895713e-09,4101,0.025375,0,0
-1.3155056533902e-09,4102,0.025625,0,0
-1.3142796308537e-09,4103,0.025875,0,0
-1.3130539615409e-09,4104,0.026125,0,0
-1.3118285256622e-09,4105,0.026375,0,0
-1.3106031973256e-09,4106,0.026625,0,0
-1.3093781024232e-09,4107,0.026875,0,0
-1.3081531211655e-09,4108,0.027125,0,0
-1.3069287327103e-09,4109,0.027375,0,0
-1.3057040924289e-09,4110,0.027625,0,0
-1.3044799312632e-09,4111,0.027875,0,0
-1.3032558776396e-09,4112,0.028125,0,0
-1.3020320574503e-09,4113,0.028375,0,0
-1.3008085904846e-09,4114,0.028625,0,0
-1.2995849945335e-09,4115,0.028875,0,0
-1.2983619883337e-09,4116,0.029125,0,0
-1.297138859251e-09,4117,0.029375,0,0
-1.2959162031815e-09,4118,0.029625,0,0
-1.2946936516029e-09,4119,0.029875,0,0
-1.2934714501967e-09,4120,0.030125,0,0
-1.2922493746406e-09,4121,0.030375,0,0
-1.2910274035754e-09,4122,0.030625,0,0
-1.2898056659444e-09,4123,0.030875,0,0
-1.2885842754346e-09,4124,0.031125,0,0
-1.2873632411999e-09,4125,0.031375,0,0
-1.2861420810311e-09,4126,0.031625,0,0
-1.2849213816703e-09,4127,0.031875,0,0
-1.2837008051083e-09,4128,0.032125,0,0
-1.2824803452426e-09,4129,0.032375,0,0
-1.2812602263953e-09,4130,0.032625,0,0
-1.280040460772e-09,4131,0.032875,0,0
-1.278820689004e-09,4132,0.033125,0,0
-1.2776012735112e-09,4133,0.033375,0,0
-1.276381968612e-09,4134,0.033625,0,0
-1.2751630016801e-09,4135,0.033875,0,0
-1.2739441636497e-09,4136,0.034125,0,0
-1.2727257955814e-09,4137,0.034375,0,0
-1.2715071726356e-09,4138,0.034625,0,0
-1.2702892592309e-09,4139,0.034875,0,0
-1.269071342733e-09,4140,0.035125,0,0
-1.2678535459826e-09,4141,0.035375,0,0
-1.2666362069891e-09,4142,0.035625,0,0
-1.2654188679537e-09,4143,0.035875,0,0
-1.2642021156186e-09,4144,0.036125,0,0
-1.2629851206114e-09,4145,0.036375,0,0
-1.2617688290427e-09,4146,0.036625,0,0
-1.2605524176426e-09,4147,0.036875,0,0
-1.2593362366257e-09,4148,0.037125,0,0
-1.2581206423092e-09,4149,0.037375,0,0
-1.2569047931153e-09,4150,0.037625,0,0
-1.2556895580836e-09,4151,0.037875,0,0
-1.2544744122864e-09,4152,0.038125,0,0
-1.2532593892883e-09,4153,0.038375,0,0
-1.2520447225655e-09,4154,0.038625,0,0
-1.2508303907588e-09,4155,0.038875,0,0
-1.2496160589104e-09,4156,0.039125,0,0
-1.2484020863887e-09,4157,0.039375,0,0
-1.2471882183582e-09,4158,0.039625,0,0
-1.2459749370281e-09,4159,0.039875,0,0
-1.2447615297641e-09,4160,0.040125,0,0
-1.2435484787756e-09,4161,0.040375,0,0
-1.2423355414322e-09,4162,0.040625,0,0
-1.2411231846866e-09,4163,0.040875,0,0
-1.2399107081099e-09,4164,0.041125,0,0
-1.238698581706e-09,4165,0.041375,0,0
-1.2374867963209e-09,4166,0.041625,0,0
-1.2362752535246e-09,4167,0.041875,0,0
-1.2350637015325e-09,4168,0.042125,0,0
-1.2338526195029e-09,4169,0.042375,0,0
-1.2326416450158e-09,4170,0.042625,0,0
-1.2314310268042e-09,4171,0.042875,0,0
-1.2302206359248e-09,4172,0.043125,0,0
-1.2290104754287e-09,4173,0.043375,0,0
-1.227800305737e-09,4174,0.043625,0,0
-1.2265907380026e-09,4175,0.043875,0,0
-1.2253812686568e-09,4176,0.044125,0,0
-1.2241721525353e-09,4177,0.044375,0,0
-1.222963150059e-09,4178,0.044625,0,0
-1.2217543779663e-09,4179,0.044875,0,0
-1.2205457256214e-09,4180,0.045125,0,0
-1.2193376477719e-09,4181,0.045375,0,0
-1.2181295729323e-09,4182,0.045625,0,0
-1.2169218482656e-09,4183,0.045875,0,0
-1.215714341777e-09,4184,0.046125,0,0
-1.2145070809287e-09,4185,0.046375,0,0
-1.213300050464e-09,4186,0.046625,0,0
-1.2120932473313e-09,4187,0.046875,0,0
-1.2108867943718e-09,4188,0.047125,0,0
-1.2096804520063e-09,4189,0.047375,0,0
-1.2084744598139e-09,4190,0.047625,0,0
-1.2072688177945e-09,4191,0.047875,0,0
-1.206063169631e-09,4192,0.048125,0,0
-1.2048578716407e-09,4193,0.048375,0,0
-1.2036529299261e-09,4194,0.048625,0,0
-1.2024479729134e-09,4195,0.048875,0,0
-1.2012436026016e-09,4196,0.049125,0,0
-1.2000393489865e-09,4197,0.049375,0,0
-1.1988352059656e-09,4198,0.049625,0,0
-1.1976315359587e-09,4199,0.049875,0,0
-1.1964279704432e-09,4200,0.050125,0,0
-1.1952248718391e-09,4201,0.050375,0,0
-1.1940216595068e-09,4202,0.050625,0,0
-1.1928189079832e-09,4203,0.050875,0,0
-1.1916166264224e-09,4204,0.051125,0,0
-1.190414218928e-09,4205,0.051375,0,0
-1.1892122813964e-09,4206,0.051625,0,0
-1.1880106879353e-09,4207,0.051875,0,0
-1.1868090913816e-09,4208,0.052125,0,0
-1.1856079647907e-09,4209,0.052375,0,0
-1.1844068320558e-09,4210,0.052625,0,0
-1.183206286022e-09,4211,0.052875,0,0
-1.1820058505824e-09,4212,0.053125,0,0
-1.1808056424751e-09,4213,0.053375,0,0
-1.1796057936953e-09,4214,0.053625,0,0
-1.1784061630939e-09,4215,0.053875,0,0
-1.1772066583435e-09,4216,0.054125,0,0
-1.176007491561e-09,4217,0.054375,0,0
-1.1748088008441e-09,4218,0.054625,0,0
-1.1736102085161e-09,4219,0.054875,0,0
-1.1724117450906e-09,4220,0.055125,0,0
-1.1712137485766e-09,4221,0.055375,0,0
-1.1700158565542e-09,4222,0.055625,0,0
-1.1688184253407e-09,4223,0.055875,0,0
-1.1676210062916e-09,4224,0.056125,0,0
-1.1664239282617e-09,4225,0.056375,0,0
-1.1652273140922e-09,4226,0.056625,0,0
-1.1640308074656e-09,4227,0.056875,0,0
-1.1628345464798e-09,4228,0.057125,0,0
-1.1616385097752e-09,4229,0.057375,0,0
-1.1604429399823e-09,4230,0.057625,0,0
-1.1592476005733e-09,4231,0.057875,0,0
-1.1580523687074e-09,4232,0.058125,0,0
-1.1568574931177e-09,4233,0.058375,0,0
-1.1556628509633e-09,4234,0.058625,0,0
-1.1544684330902e-09,4235,0.058875,0,0
-1.1532744790776e-09,4236,0.059125,0,0
-1.1520806448134e-09,4237,0.059375,0,0
-1.1508871515687e-09,4238,0.059625,0,0
-1.1496937841754e-09,4239,0.059875,0,0
-1.1485008745397e-09,4240,0.060125,0,0
-1.1473081891853e-09,4241,0.060375,0,0
-1.1461157525233e-09,4242,0.060625,0,0
-1.1449235309884e-09,4243,0.060875,0,0
-1.1437317794167e-09,4244,0.061125,0,0
-1.1425400247528e-09,4245,0.061375,0,0
-1.1413486202625e-09,4246,0.061625,0,0
-1.1401575628945e-09,4247,0.061875,0,0
-1.1389668526488e-09,4248,0.062125,0,0
-1.1377763788901e-09,4249,0.062375,0,0
-1.1365860096231e-09,4250,0.062625,0,0
-1.1353961164222e-09,4251,0.062875,0,0
-1.1342064383485e-09,4252,0.063125,0,0
-1.1330170089673e-09,4253,0.063375,0,0
