grad_psi_e,id,x,y,z
3.2490345347469e-06,1931,-1.03425,0,0
3.2490345347469e-06,1932,-1.03375,0,0
3.2490344779035e-06,1933,-1.03325,0,0
3.2490344779035e-06,1934,-1.03275,0,0
3.2490345915903e-06,1935,-1.03225,0,0
3.2490344779035e-06,1936,-1.03175,0,0
3.2490345347469e-06,1937,-1.03125,0,0
3.2490345915903e-06,1938,-1.03075,0,0
3.2490344779035e-06,1939,-1.03025,0,0
3.2490345347469e-06,1940,-1.02975,0,0
3.2490344779035e-06,1941,-1.02925,0,0
3.2490345347469e-06,1942,-1.02875,0,0
3.2490345347469e-06,1943,-1.02825,0,0
3.2490344779035e-06,1944,-1.02775,0,0
3.2490345915903e-06,1945,-1.02725,0,0
3.2490345347469e-06,1946,-1.02675,0,0
3.2490344779035e-06,1947,-1.02625,0,0
3.2490345915903e-06,1948,-1.02575,0,0
3.2490344779035e-06,1949,-1.02525,0,0
3.2490344779035e-06,1950,-1.02475,0,0
3.2490345347469e-06,1951,-1.02425,0,0
3.2490345347469e-06,1952,-1.02375,0,0
3.2490345347469e-06,1953,-1.02325,0,0
3.2490345347469e-06,1954,-1.02275,0,0
3.2490345347469e-06,1955,-1.02225,0,0
3.2490345347469e-06,1956,-1.02175,0,0
3.2490344779035e-06,1957,-1.02125,0,0
3.2490345347469e-06,1958,-1.02075,0,0
3.2490345347469e-06,1959,-1.02025,0,0
3.2490344779035e-06,1960,-1.01975,0,0
3.2490345347469e-06,1961,-1.01925,0,0
3.2490345915903e-06,1962,-1.01875,0,0
3.2490344779035e-06,1963,-1.01825,0,0
3.2490345347469e-06,1964,-1.01775,0,0
3.2490345347469e-06,1965,-1.01725,0,0
3.2490344779035e-06,1966,-1.01675,0,0
3.2490345347469e-06,1967,-1.01625,0,0
3.2490345347469e-06,1968,-1.01575,0,0
3.2490345347469e-06,1969,-1.01525,0,0
3.2490345347469e-06,1970,-1.01475,0,0
3.2490344779035e-06,1971,-1.01425,0,0
3.2490345915903e-06,1972,-1.01375,0,0
3.2490344779035e-06,1973,-1.01325,0,0
3.2490344779035e-06,1974,-1.01275,0,0
3.2490345915903e-06,1975,-1.01225,0,0
3.2490344779035e-06,1976,-1.01175,0,0
3.2490345347469e-06,1977,-1.01125,0,0
3.2490345915903e-06,1978,-1.01075,0,0
3.2490344779035e-06,1979,-1.01025,0,0
3.2490345347469e-06,1980,-1.00975,0,0
3.2490344779035e-06,1981,-1.00925,0,0
3.2490345347469e-06,1982,-1.00875,0,0
3.2490345347469e-06,1983,-1.00825,0,0
3.2490344779035e-06,1984,-1.00775,0,0
3.2490345915903e-06,1985,-1.00725,0,0
3.2490345347469e-06,1986,-1.00675,0,0
3.2490344779035e-06,1987,-1.00625,0,0
3.2490345347469e-06,1988,-1.00575,0,0
3.2490345347469e-06,1989,-1.00525,0,0
3.2490344779035e-06,1990,-1.00475,0,0
3.2490345347469e-06,1991,-1.00425,0,0
3.2490345347469e-06,1992,-1.00375,0,0
3.2490345347469e-06,1993,-1.00325,0,0
3.2490345347469e-06,1994,-1.00275,0,0
3.2490345347469e-06,1995,-1.00225,0,0
3.2490345347469e-06,1996,-1.00175,0,0
3.2490344779035e-06,1997,-1.00125,0,0
3.2490344779035e-06,1998,-1.00075,0,0
3.2490345915903e-06,1999,-1.00025,0,0
3.2490345347469e-06,2000,-0.99975,0,0
3.2490345347469e-06,2001,-0.99925,0,0
3.2490345915903e-06,2002,-0.99875,0,0
3.2490344779035e-06,2003,-0.99825,0,0
3.2490345347469e-06,2004,-0.99775,0,0
3.2490345915903e-06,2005,-0.99725,0,0
3.2490345347469e-06,2006,-0.99675,0,0
3.2490345347469e-06,2007,-0.99625,0,0
3.2490345347469e-06,2008,-0.99575,0,0
3.2490345915903e-06,2009,-0.99525,0,0
3.2490345347469e-06,2010,-0.99475,0,0
3.2490344779035e-06,2011,-0.99425,0,0
3.2490345915903e-06,2012,-0.99375,0,0
3.2490345347469e-06,2013,-0.99325,0,0
3.2490345347469e-06,2014,-0.99275,0,0
3.2490345915903e-06,2015,-0.99225,0,0
3.2490344779035e-06,2016,-0.99175,0,0
3.2490345915903e-06,2017,-0.99125,0,0
3.2490345915903e-06,2018,-0.99075,0,0
3.2490344779035e-06,2019,-0.99025,0,0
3.2490345347469e-06,2020,-0.98975,0,0
3.2490345915903e-06,2021,-0.98925,0,0
3.2490345347469e-06,2022,-0.98875,0,0
3.2490345347469e-06,2023,-0.98825,0,0
3.2490344779035e-06,2024,-0.98775,0,0
3.2490345915903e-06,2025,-0.98725,0,0
3.2490345347469e-06,2026,-0.98675,0,0
3.2490344779035e-06,2027,-0.98625,0,0
3.2490345915903e-06,2028,-0.98575,0,0
3.2490345347469e-06,2029,-0.98525,0,0
3.2490345347469e-06,2030,-0.98475,0,0
3.2490345915903e-06,2031,-0.98425,0,0
3.2490344779035e-06,2032,-0.98375,0,0
3.2490345347469e-06,2033,-0.98325,0,0
3.2490345347469e-06,2034,-0.98275,0,0
3.2490345915903e-06,2035,-0.98225,0,0
3.2490345347469e-06,2036,-0.98175,0,0
3.2490345347469e-06,2037,-0.98125,0,0
