id,psi_e,x,y,z
0,0,-2,0,0
1,-0.25372654286197,-1.9995,0,0
2,-0.17929766540755,-1.999,0,0
3,-0.19856473336054,-1.9985,0,0
4,-0.19340390135053,-1.998,0,0
5,-0.19477386668887,-1.9975,0,0
6,-0.1944093313767,-1.997,0,0
7,-0.19450627158986,-1.9965,0,0
8,-0.19448049067952,-1.996,0,0
9,-0.19448734931602,-1.9955,0,0
10,-0.1944855272571,-1.995,0,0
11,-0.1944860139048,-1.9945,0,0
12,-0.19448588653329,-1.994,0,0
13,-0.19448592246525,-1.9935,0,0
14,-0.19448591496532,-1.993,0,0
15,-0.19448591901646,-1.9925,0,0
16,-0.19448591999549,-1.992,0,0
17,-0.19448592179158,-1.9915,0,0
18,-0.19448592337036,-1.991,0,0
19,-0.19448592500694,-1.9905,0,0
20,-0.19448592662814,-1.99,0,0
21,-0.19448592825344,-1.9895,0,0
22,-0.19448592987765,-1.989,0,0
23,-0.19448593150214,-1.9885,0,0
24,-0.19448593312656,-1.988,0,0
25,-0.194485934751,-1.9875,0,0
26,-0.19448593637544,-1.987,0,0
27,-0.19448593799987,-1.9865,0,0
28,-0.19448593962431,-1.986,0,0
29,-0.19448594124874,-1.9855,0,0
30,-0.19448594287318,-1.985,0,0
31,-0.19448594449762,-1.9845,0,0
32,-0.19448594612205,-1.984,0,0
33,-0.19448594774649,-1.9835,0,0
34,-0.19448594937092,-1.983,0,0
35,-0.19448595099536,-1.9825,0,0
36,-0.19448595261979,-1.982,0,0
37,-0.19448595424423,-1.9815,0,0
38,-0.19448595586867,-1.981,0,0
39,-0.1944859574931,-1.9805,0,0
40,-0.19448595911754,-1.98,0,0
41,-0.19448596074197,-1.9795,0,0
42,-0.19448596236641,-1.979,0,0
43,-0.19448596399084,-1.9785,0,0
44,-0.19448596561528,-1.978,0,0
45,-0.19448596723972,-1.9775,0,0
46,-0.19448596886415,-1.977,0,0
47,-0.19448597048859,-1.9765,0,0
48,-0.19448597211302,-1.976,0,0
49,-0.19448597373746,-1.9755,0,0
50,-0.19448597536189,-1.975,0,0
51,-0.19448597698633,-1.9745,0,0
52,-0.19448597861076,-1.974,0,0
53,-0.1944859802352,-1.9735,0,0
54,-0.19448598185964,-1.973,0,0
55,-0.19448598348407,-1.9725,0,0
56,-0.19448598510851,-1.972,0,0
57,-0.19448598673294,-1.9715,0,0
58,-0.19448598835738,-1.971,0,0
59,-0.19448598998181,-1.9705,0,0
