cn_ODE,id,x,y,z
-1.1679490707905e-08,4000,0.000125,0,0
1.95390752189e-09,4001,0.000375,0,0
3.6119267299295e-09,4002,0.000625,0,0
3.5234322105998e-09,4003,0.000875,0,0
3.5557827794416e-09,4004,0.001125,0,0
3.5451637181496e-09,4005,0.001375,0,0
3.5436107242995e-09,4006,0.001625,0,0
3.5396772284091e-09,4007,0.001875,0,0
3.5361316331681e-09,4008,0.002125,0,0
3.5329449891855e-09,4009,0.002375,0,0
3.5292571763266e-09,4010,0.002625,0,0
3.525974515996e-09,4011,0.002875,0,0
3.5222846043656e-09,4012,0.003125,0,0
3.5192008417367e-09,4013,0.003375,0,0
3.5156047721683e-09,4014,0.003625,0,0
3.5121343056055e-09,4015,0.003875,0,0
3.5085569507489e-09,4016,0.004125,0,0
3.5051754015037e-09,4017,0.004375,0,0
3.5015582611978e-09,4018,0.004625,0,0
3.4981442680428e-09,4019,0.004875,0,0
3.4947364204168e-09,4020,0.005125,0,0
3.4912592105502e-09,4021,0.005375,0,0
3.4877631362705e-09,4022,0.005625,0,0
3.4843727515093e-09,4023,0.005875,0,0
3.4810134232044e-09,4024,0.006125,0,0
3.4774269997285e-09,4025,0.006375,0,0
3.4739459251962e-09,4026,0.006625,0,0
3.4705366377496e-09,4027,0.006875,0,0
3.4669646653605e-09,4028,0.007125,0,0
3.4638249266203e-09,4029,0.007375,0,0
3.4600135056606e-09,4030,0.007625,0,0
3.4567228247547e-09,4031,0.007875,0,0
3.4533979703113e-09,4032,0.008125,0,0
3.4496940638806e-09,4033,0.008375,0,0
3.4462848031867e-09,4034,0.008625,0,0
3.4427774616341e-09,4035,0.008875,0,0
3.4394316460391e-09,4036,0.009125,0,0
3.4359064352354e-09,4037,0.009375,0,0
3.4325252942736e-09,4038,0.009625,0,0
3.429024801843e-09,4039,0.009875,0,0
3.4257052210402e-09,4040,0.010125,0,0
3.4220686091681e-09,4041,0.010375,0,0
3.4185851449729e-09,4042,0.010625,0,0
3.4151450973012e-09,4043,0.010875,0,0
3.4118323639129e-09,4044,0.011125,0,0
3.4082303626472e-09,4045,0.011375,0,0
3.4049339692698e-09,4046,0.011625,0,0
3.4014322536423e-09,4047,0.011875,0,0
3.3980081635022e-09,4048,0.012125,0,0
3.3943316009213e-09,4049,0.012375,0,0
3.3912157823915e-09,4050,0.012625,0,0
3.3875168340986e-09,4051,0.012875,0,0
3.3841253730771e-09,4052,0.013125,0,0
3.3807327672465e-09,4053,0.013375,0,0
3.3771813286979e-09,4054,0.013625,0,0
3.37378567466e-09,4055,0.013875,0,0
