cm_ODE,id,x,y,z
-5.5585844433549e-10,4000,0.000125,0,0
-8.9023964220356e-10,4001,0.000375,0,0
-9.0298731735381e-10,4002,0.000625,0,0
-8.9526025972076e-10,4003,0.000875,0,0
-8.8643634078311e-10,4004,0.001125,0,0
-8.7755460767067e-10,4005,0.001375,0,0
-8.6867021963466e-10,4006,0.001625,0,0
-8.5978548300404e-10,4007,0.001875,0,0
-8.5090109217906e-10,4008,0.002125,0,0
-8.4201665633565e-10,4009,0.002375,0,0
-8.33132532071e-10,4010,0.002625,0,0
-8.2424824590134e-10,4011,0.002875,0,0
-8.1536450899837e-10,4012,0.003125,0,0
-8.0648084446202e-10,4013,0.003375,0,0
-7.9759713836172e-10,4014,0.003625,0,0
-7.887136105041e-10,4015,0.003875,0,0
-7.7983034021981e-10,4016,0.004125,0,0
-7.7094728784352e-10,4017,0.004375,0,0
-7.6206435494429e-10,4018,0.004625,0,0
-7.531813019437e-10,4019,0.004875,0,0
-7.4429871253185e-10,4020,0.005125,0,0
-7.3541647912429e-10,4021,0.005375,0,0
-7.2653388908815e-10,4022,0.005625,0,0
-7.1765199916798e-10,4023,0.005875,0,0
-7.0877010588447e-10,4024,0.006125,0,0
-6.9988832597564e-10,4025,0.006375,0,0
-6.9100689901991e-10,4026,0.006625,0,0
-6.8212534891162e-10,4027,0.006875,0,0
-6.7324461870853e-10,4028,0.007125,0,0
-6.6436329534959e-10,4029,0.007375,0,0
-6.5548279494704e-10,4030,0.007625,0,0
-6.4660229118114e-10,4031,0.007875,0,0
-6.3772189773872e-10,4032,0.008125,0,0
-6.288418572494e-10,4033,0.008375,0,0
-6.1996204687279e-10,4034,0.008625,0,0
-6.1108246660888e-10,4035,0.008875,0,0
-6.0220311645767e-10,4036,0.009125,0,0
-5.9332388273232e-10,4037,0.009375,0,0
-5.844449958577e-10,4038,0.009625,0,0
-5.7556622846014e-10,4039,0.009875,0,0
-5.6668768812409e-10,4040,0.010125,0,0
-5.5780961442799e-10,4041,0.010375,0,0
-5.4893176779341e-10,4042,0.010625,0,0
-5.4005392389786e-10,4043,0.010875,0,0
-5.3117642380186e-10,4044,0.011125,0,0
-5.2229927055659e-10,4045,0.011375,0,0
-5.1342235352643e-10,4046,0.011625,0,0
-5.0454578334701e-10,4047,0.011875,0,0
-4.9566920370185e-10,4048,0.012125,0,0
-4.8679333332632e-10,4049,0.012375,0,0
-4.7791722000899e-10,4050,0.012625,0,0
-4.6904180680771e-10,4051,0.012875,0,0
-4.6016638719188e-10,4052,0.013125,0,0
-4.5129166464093e-10,4053,0.013375,0,0
-4.4241660071731e-10,4054,0.013625,0,0
-4.3354245207866e-10,4055,0.013875,0,0
-4.2466819249222e-10,4056,0.014125,0,0
-4.1579451933504e-10,4057,0.014375,0,0
-4.0692095039895e-10,4058,0.014625,0,0
-3.9804773136485e-10,4059,0.014875,0,0
-3.8917474854589e-10,4060,0.015125,0,0
-3.8030222016216e-10,4061,0.015375,0,0
-3.7143005083404e-10,4062,0.015625,0,0
-3.6255786898898e-10,4063,0.015875,0,0
-3.5368650094688e-10,4064,0.016125,0,0
-3.4481502195704e-10,4065,0.016375,0,0
-3.3594423392973e-10,4066,0.016625,0,0
-3.2707344559031e-10,4067,0.016875,0,0
-3.1820323147539e-10,4068,0.017125,0,0
-3.0933325967807e-10,4069,0.017375,0,0
-3.0046361947555e-10,4070,0.017625,0,0
-2.915943413799e-10,4071,0.017875,0,0
-2.8272540403267e-10,4072,0.018125,0,0
-2.7385693027434e-10,4073,0.018375,0,0
-2.6498880641807e-10,4074,0.018625,0,0
-2.561209096234e-10,4075,0.018875,0,0
-2.4725335357717e-10,4076,0.019125,0,0
-2.3838639311397e-10,4077,0.019375,0,0
-2.2951953382069e-10,4078,0.019625,0,0
-2.2065314421877e-10,4079,0.019875,0,0
-2.1178733189262e-10,4080,0.020125,0,0
-2.0292163599248e-10,4081,0.020375,0,0
-1.9405651431691e-10,4082,0.020625,0,0
-1.8519151211857e-10,4083,0.020875,0,0
-1.763272039341e-10,4084,0.021125,0,0
-1.6746312586248e-10,4085,0.021375,0,0
-1.5859962811791e-10,4086,0.021625,0,0
-1.4973624679937e-10,4087,0.021875,0,0
-1.4087343970546e-10,4088,0.022125,0,0
-1.3201109925175e-10,4089,0.022375,0,0
-1.2314910564901e-10,4090,0.022625,0,0
-1.1428745584601e-10,4091,0.022875,0,0
-1.0542627573448e-10,4092,0.023125,0,0
-9.6565550058335e-11,4093,0.023375,0,0
-8.7705297124885e-11,4094,0.023625,0,0
-7.8845151463878e-11,4095,0.023875,0,0
-6.9986050030999e-11,4096,0.024125,0,0
-6.11268284969e-11,4097,0.024375,0,0
-5.2268429919719e-11,4098,0.024625,0,0
-4.3410135563789e-11,4099,0.024875,0,0
-3.4552301745728e-11,4100,0.025125,0,0
-2.5695168044117e-11,4101,0.025375,0,0
-1.6838504034076e-11,4102,0.025625,0,0
-7.9821746701978e-12,4103,0.025875,0,0
8.7368500208614e-13,4104,0.026125,0,0
9.7292008745262e-12,4105,0.026375,0,0
1.8584016630448e-11,4106,0.026625,0,0
2.7438494688946e-11,4107,0.026875,0,0
3.6292503055824e-11,4108,0.027125,0,0
4.5146044782278e-11,4109,0.027375,0,0
5.3999135124459e-11,4110,0.027625,0,0
6.2851519247605e-11,4111,0.027875,0,0
7.1703565673294e-11,4112,0.028125,0,0
8.0555256094126e-11,4113,0.028375,0,0
8.940626165451e-11,4114,0.028625,0,0
9.8256911210017e-11,4115,0.028875,0,0
1.0710686980259e-10,4116,0.029125,0,0
1.1595636785712e-10,4117,0.029375,0,0
1.2480551906044e-10,4118,0.029625,0,0
1.3365408993638e-10,4119,0.029875,0,0
1.4250219722303e-10,4120,0.030125,0,0
1.5134949375737e-10,4121,0.030375,0,0
1.6019656017853e-10,4122,0.030625,0,0
1.6904292953419e-10,4123,0.030875,0,0
1.7788895508981e-10,4124,0.031125,0,0
1.867345201073e-10,4125,0.031375,0,0
1.9557915153188e-10,4126,0.031625,0,0
2.0442367263253e-10,4127,0.031875,0,0
2.1326727234518e-10,4128,0.032125,0,0
2.2211039321223e-10,4129,0.032375,0,0
2.3095329617094e-10,4130,0.032625,0,0
2.3979539142847e-10,4131,0.032875,0,0
2.4863690025599e-10,4132,0.033125,0,0
2.5747782570472e-10,4133,0.033375,0,0
2.6631853324508e-10,4134,0.033625,0,0
2.7515819045431e-10,4135,0.033875,0,0
2.8399750386335e-10,4136,0.034125,0,0
2.9283623389354e-10,4137,0.034375,0,0
3.0167450643669e-10,4138,0.034625,0,0
3.105120880166e-10,4139,0.034875,0,0
3.1934896337707e-10,4140,0.035125,0,0
3.2818549798851e-10,4141,0.035375,0,0
3.3702122184736e-10,4142,0.035625,0,0
3.4585648516785e-10,4143,0.035875,0,0
3.5469104837131e-10,4144,0.036125,0,0
3.6352503734953e-10,4145,0.036375,0,0
3.7235856578934e-10,4146,0.036625,0,0
3.8119128042524e-10,4147,0.036875,0,0
3.9002352842021e-10,4148,0.037125,0,0
3.9885509155429e-10,4149,0.037375,0,0
4.0768606825808e-10,4150,0.037625,0,0
4.1651646768531e-10,4151,0.037875,0,0
4.2534605635978e-10,4152,0.038125,0,0
4.3417530123383e-10,4153,0.038375,0,0
4.4300361861699e-10,4154,0.038625,0,0
4.5183147546162e-10,4155,0.038875,0,0
4.6065874282459e-10,4156,0.039125,0,0
4.6948510100415e-10,4157,0.039375,0,0
4.7831098338886e-10,4158,0.039625,0,0
4.8713640828621e-10,4159,0.039875,0,0
4.9596090569259e-10,4160,0.040125,0,0
5.0478482277098e-10,4161,0.040375,0,0
5.1360816867513e-10,4162,0.040625,0,0
5.2243068857006e-10,4163,0.040875,0,0
5.3125276318259e-10,4164,0.041125,0,0
5.4007390115026e-10,4165,0.041375,0,0
5.4889457857923e-10,4166,0.041625,0,0
5.5771444830642e-10,4167,0.041875,0,0
5.6653362401867e-10,4168,0.042125,0,0
5.7535233003838e-10,4169,0.042375,0,0
5.8417012077195e-10,4170,0.042625,0,0
5.9298731897233e-10,4171,0.042875,0,0
6.0180395515209e-10,4172,0.043125,0,0
6.1061941815937e-10,4173,0.043375,0,0
6.1943489368271e-10,4174,0.043625,0,0
6.2824908234671e-10,4175,0.043875,0,0
6.3706270593876e-10,4176,0.044125,0,0
6.4587574615127e-10,4177,0.044375,0,0
6.5468796950803e-10,4178,0.044625,0,0
6.6349938821405e-10,4179,0.044875,0,0
6.7231034943237e-10,4180,0.045125,0,0
6.8112037705678e-10,4181,0.045375,0,0
6.8992982435281e-10,4182,0.045625,0,0
6.9873835331121e-10,4183,0.045875,0,0
7.0754629888993e-10,4184,0.046125,0,0
7.163534398178e-10,4185,0.046375,0,0
7.2515987452533e-10,4186,0.046625,0,0
7.3396550763324e-10,4187,0.046875,0,0
7.4277044367455e-10,4188,0.047125,0,0
7.5157445527556e-10,4189,0.047375,0,0
7.6037823676236e-10,4190,0.047625,0,0
7.691806268564e-10,4191,0.047875,0,0
7.7798255641123e-10,4192,0.048125,0,0
7.8678366910999e-10,4193,0.048375,0,0
7.9558398020898e-10,4194,0.048625,0,0
8.0438359118997e-10,4195,0.048875,0,0
8.1318239141734e-10,4196,0.049125,0,0
8.2198050373174e-10,4197,0.049375,0,0
8.3077756876499e-10,4198,0.049625,0,0
8.3957405346951e-10,4199,0.049875,0,0
8.4836984720972e-10,4200,0.050125,0,0
8.5716471956064e-10,4201,0.050375,0,0
8.6595865526589e-10,4202,0.050625,0,0
8.7475213348299e-10,4203,0.050875,0,0
8.8354434009639e-10,4204,0.051125,0,0
8.92336313544e-10,4205,0.051375,0,0
9.0112689254719e-10,4206,0.051625,0,0
9.0991701711343e-10,4207,0.051875,0,0
9.1870621723895e-10,4208,0.052125,0,0
9.2749459745673e-10,4209,0.052375,0,0
9.3628228976125e-10,4210,0.052625,0,0
9.4506905762499e-10,4211,0.052875,0,0
9.5385477515595e-10,4212,0.053125,0,0
9.6264003214725e-10,4213,0.053375,0,0
9.7142414342658e-10,4214,0.053625,0,0
9.8020765912041e-10,4215,0.053875,0,0
9.8899002910222e-10,4216,0.054125,0,0
9.9777193244172e-10,4217,0.054375,0,0
1.0065526748127e-09,4218,0.054625,0,0
1.0153326155835e-09,4219,0.054875,0,0
1.0241119638198e-09,4220,0.055125,0,0
1.0328900587598e-09,4221,0.055375,0,0
1.0416676748522e-09,4222,0.055625,0,0
1.0504440162891e-09,4223,0.055875,0,0
1.0592196728637e-09,4224,0.056125,0,0
1.0679946293196e-09,4225,0.056375,0,0
1.0767684339606e-09,4226,0.056625,0,0
1.0855414186935e-09,4227,0.056875,0,0
1.0943137185639e-09,4228,0.057125,0,0
1.1030849711524e-09,4229,0.057375,0,0
1.1118551825615e-09,4230,0.057625,0,0
1.1206248197437e-09,4231,0.057875,0,0
1.1293931731163e-09,4232,0.058125,0,0
1.1381609614158e-09,4233,0.058375,0,0
1.1469278191713e-09,4234,0.058625,0,0
1.1556935098554e-09,4235,0.058875,0,0
1.1644585126255e-09,4236,0.059125,0,0
1.1732225970568e-09,4237,0.059375,0,0
1.1819855113651e-09,4238,0.059625,0,0
1.1907477316569e-09,4239,0.059875,0,0
1.1995091595018e-09,4240,0.060125,0,0
1.2082692913316e-09,4241,0.060375,0,0
1.21702874135e-09,4242,0.060625,0,0
1.225787027348e-09,4243,0.060875,0,0
1.2345447452212e-09,4244,0.061125,0,0
1.2433011792845e-09,4245,0.061375,0,0
1.2520568056442e-09,4246,0.061625,0,0
1.2608113938754e-09,4247,0.061875,0,0
1.2695651683003e-09,4248,0.062125,0,0
1.2783177878585e-09,4249,0.062375,0,0
1.2870698240353e-09,4250,0.062625,0,0
1.2958204749204e-09,4251,0.062875,0,0
1.3045703150504e-09,4252,0.063125,0,0
1.3133192276872e-09,4253,0.063375,0,0
1.3220671021952e-09,4254,0.063625,0,0
1.3308139263692e-09,4255,0.063875,0,0
1.3395599519933e-09,4256,0.064125,0,0
1.3483049272833e-09,4257,0.064375,0,0
1.3570488613931e-09,4258,0.064625,0,0
1.3657918741121e-09,4259,0.064875,0,0
1.3745338456508e-09,4260,0.065125,0,0
1.3832746531685e-09,4261,0.065375,0,0
1.3920147697204e-09,4262,0.065625,0,0
1.4007536085642e-09,4263,0.065875,0,0
1.4094916458066e-09,4264,0.066125,0,0
1.418228635766e-09,4265,0.066375,0,0
1.4269643510687e-09,4266,0.066625,0,0
1.4356993754053e-09,4267,0.066875,0,0
1.4444332418232e-09,4268,0.067125,0,0
1.4531663005369e-09,4269,0.067375,0,0
1.4618978419635e-09,4270,0.067625,0,0
1.4706288244187e-09,4271,0.067875,0,0
1.4793582773814e-09,4272,0.068125,0,0
1.4880871774753e-09,4273,0.068375,0,0
1.4968147876556e-09,4274,0.068625,0,0
1.5055413627578e-09,4275,0.068875,0,0
1.5142671210016e-09,4276,0.069125,0,0
1.5229914939528e-09,4277,0.069375,0,0
1.53171493941e-09,4278,0.069625,0,0
1.5404372361021e-09,4279,0.069875,0,0
