cn_ODE,id,x,y,z
-6.4587113435266e-06,4000,0.000125,0,0
-5.426047763879e-06,4001,0.000375,0,0
-5.1929666646986e-06,4002,0.000625,0,0
-5.2559554086783e-06,4003,0.000875,0,0
-5.2780242496553e-06,4004,0.001125,0,0
-5.3109291253406e-06,4005,0.001375,0,0
-5.3413967417426e-06,4006,0.001625,0,0
-5.3724050679375e-06,4007,0.001875,0,0
-5.403266193658e-06,4008,0.002125,0,0
-5.434137897766e-06,4009,0.002375,0,0
-5.4649837445011e-06,4010,0.002625,0,0
-5.4958122121393e-06,4011,0.002875,0,0
-5.5266212341707e-06,4012,0.003125,0,0
-5.5574117213863e-06,4013,0.003375,0,0
-5.5881830209387e-06,4014,0.003625,0,0
-5.6189356169395e-06,4015,0.003875,0,0
-5.6496692588987e-06,4016,0.004125,0,0
-5.6803841636289e-06,4017,0.004375,0,0
-5.7110797747387e-06,4018,0.004625,0,0
-5.7417569221403e-06,4019,0.004875,0,0
-5.7724151440752e-06,4020,0.005125,0,0
-5.8030542275547e-06,4021,0.005375,0,0
-5.8336751048045e-06,4022,0.005625,0,0
-5.8642764804326e-06,4023,0.005875,0,0
-5.8948594770459e-06,4024,0.006125,0,0
-5.9254233273244e-06,4025,0.006375,0,0
-5.9559686465643e-06,4026,0.006625,0,0
-5.9864951397366e-06,4027,0.006875,0,0
-6.0170026543043e-06,4028,0.007125,0,0
-6.0474917118223e-06,4029,0.007375,0,0
-6.0779617236691e-06,4030,0.007625,0,0
-6.108413035667e-06,4031,0.007875,0,0
-6.1388458194172e-06,4032,0.008125,0,0
-6.1692596547282e-06,4033,0.008375,0,0
-6.1996547925077e-06,4034,0.008625,0,0
-6.2300310592211e-06,4035,0.008875,0,0
-6.2603888028223e-06,4036,0.009125,0,0
-6.2907279517212e-06,4037,0.009375,0,0
-6.3210485049288e-06,4038,0.009625,0,0
-6.3513498612729e-06,4039,0.009875,0,0
-6.3816328271335e-06,4040,0.010125,0,0
-6.4118971946668e-06,4041,0.010375,0,0
-6.442142711527e-06,4042,0.010625,0,0
-6.4723697751646e-06,4043,0.010875,0,0
-6.5025783274724e-06,4044,0.011125,0,0
-6.5327678790576e-06,4045,0.011375,0,0
-6.5629390888864e-06,4046,0.011625,0,0
-6.5930913943852e-06,4047,0.011875,0,0
-6.6232253867527e-06,4048,0.012125,0,0
-6.6533408251372e-06,4049,0.012375,0,0
-6.6834374245991e-06,4050,0.012625,0,0
-6.7135153616324e-06,4051,0.012875,0,0
-6.7435750594041e-06,4052,0.013125,0,0
-6.7736158750959e-06,4053,0.013375,0,0
-6.8036384178903e-06,4054,0.013625,0,0
-6.8336420883587e-06,4055,0.013875,0,0
-6.86362736573e-06,4056,0.014125,0,0
-6.8935941879043e-06,4057,0.014375,0,0
-6.9235424238399e-06,4058,0.014625,0,0
-6.953472183119e-06,4059,0.014875,0,0
-6.9833833016869e-06,4060,0.015125,0,0
-7.0132761152813e-06,4061,0.015375,0,0
-7.0431500999891e-06,4062,0.015625,0,0
-7.0730060372106e-06,4063,0.015875,0,0
-7.1028428087379e-06,4064,0.016125,0,0
-7.132661874789e-06,4065,0.016375,0,0
-7.1624621560234e-06,4066,0.016625,0,0
-7.192244217294e-06,4067,0.016875,0,0
-7.2220071631878e-06,4068,0.017125,0,0
-7.2517523635565e-06,4069,0.017375,0,0
-7.2814786509149e-06,4070,0.017625,0,0
-7.3111866419884e-06,4071,0.017875,0,0
-7.3408764908706e-06,4072,0.018125,0,0
-7.3705475636432e-06,4073,0.018375,0,0
-7.4002004465382e-06,4074,0.018625,0,0
-7.4298347356127e-06,4075,0.018875,0,0
-7.4594506752957e-06,4076,0.019125,0,0
-7.4890483112801e-06,4077,0.019375,0,0
-7.5186277096469e-06,4078,0.019625,0,0
-7.5481885614142e-06,4079,0.019875,0,0
-7.57773083445e-06,4080,0.020125,0,0
-7.6072551371243e-06,4081,0.020375,0,0
-7.6367608764673e-06,4082,0.020625,0,0
-7.6662483365422e-06,4083,0.020875,0,0
-7.6957173824522e-06,4084,0.021125,0,0
-7.7251680681447e-06,4085,0.021375,0,0
-7.7546005663074e-06,4086,0.021625,0,0
-7.7840148448256e-06,4087,0.021875,0,0
-7.8134104453865e-06,4088,0.022125,0,0
-7.8427880682773e-06,4089,0.022375,0,0
-7.8721472997756e-06,4090,0.022625,0,0
-7.9014879796984e-06,4091,0.022875,0,0
-7.9308108008804e-06,4092,0.023125,0,0
-7.9601150482003e-06,4093,0.023375,0,0
-7.9894013072217e-06,4094,0.023625,0,0
-8.0186687291632e-06,4095,0.023875,0,0
-8.0479186603791e-06,4096,0.024125,0,0
-8.0771498446574e-06,4097,0.024375,0,0
-8.1063629073093e-06,4098,0.024625,0,0
-8.1355577192621e-06,4099,0.024875,0,0
-8.1647341713821e-06,4100,0.025125,0,0
-8.1938926314876e-06,4101,0.025375,0,0
-8.2230326742764e-06,4102,0.025625,0,0
-8.252154689051e-06,4103,0.025875,0,0
-8.2812582401506e-06,4104,0.026125,0,0
-8.3103438995243e-06,4105,0.026375,0,0
-8.3394110449235e-06,4106,0.026625,0,0
-8.3684603613374e-06,4107,0.026875,0,0
-8.3974910669279e-06,4108,0.027125,0,0
-8.4265038245321e-06,4109,0.027375,0,0
-8.4554985179425e-06,4110,0.027625,0,0
-8.4844748873142e-06,4111,0.027875,0,0
-8.5134331012734e-06,4112,0.028125,0,0
-8.5423731715019e-06,4113,0.028375,0,0
-8.5712952560695e-06,4114,0.028625,0,0
-8.600198771006e-06,4115,0.028875,0,0
-8.6290846652004e-06,4116,0.029125,0,0
-8.6579521769644e-06,4117,0.029375,0,0
-8.6868016556315e-06,4118,0.029625,0,0
-8.7156328034124e-06,4119,0.029875,0,0
-8.7444460089586e-06,4120,0.030125,0,0
-8.7732410771833e-06,4121,0.030375,0,0
-8.8020180078878e-06,4122,0.030625,0,0
-8.8307767718578e-06,4123,0.030875,0,0
-8.8595179278131e-06,4124,0.031125,0,0
-8.8882401874334e-06,4125,0.031375,0,0
-8.9169449705072e-06,4126,0.031625,0,0
-8.9456315777974e-06,4127,0.031875,0,0
-8.9742999840554e-06,4128,0.032125,0,0
-9.00295026917e-06,4129,0.032375,0,0
-9.0315829535306e-06,4130,0.032625,0,0
-9.0601970048201e-06,4131,0.032875,0,0
-9.0887932959667e-06,4132,0.033125,0,0
-9.1173713418729e-06,4133,0.033375,0,0
-9.1459319147358e-06,4134,0.033625,0,0
-9.1744736668777e-06,4135,0.033875,0,0
-9.2029978893475e-06,4136,0.034125,0,0
-9.2315041646158e-06,4137,0.034375,0,0
-9.2599919336156e-06,4138,0.034625,0,0
-9.2884623601884e-06,4139,0.034875,0,0
-9.3169141346872e-06,4140,0.035125,0,0
-9.3453483826538e-06,4141,0.035375,0,0
-9.373764480556e-06,4142,0.035625,0,0
-9.4021624873928e-06,4143,0.035875,0,0
-9.4305424670134e-06,4144,0.036125,0,0
-9.4589047064089e-06,4145,0.036375,0,0
-9.48724867366e-06,4146,0.036625,0,0
-9.5155750519663e-06,4147,0.036875,0,0
-9.5438830468945e-06,4148,0.037125,0,0
-9.5721738120982e-06,4149,0.037375,0,0
-9.6004456261245e-06,4150,0.037625,0,0
-9.6287001636898e-06,4151,0.037875,0,0
-9.6569363954784e-06,4152,0.038125,0,0
-9.6851552338102e-06,4153,0.038375,0,0
-9.7133555911365e-06,4154,0.038625,0,0
-9.7415381783371e-06,4155,0.038875,0,0
-9.7697028121794e-06,4156,0.039125,0,0
-9.7978496427899e-06,4157,0.039375,0,0
-9.8259785922807e-06,4158,0.039625,0,0
-9.8540895361403e-06,4159,0.039875,0,0
-9.8821823706279e-06,4160,0.040125,0,0
-9.9102575857542e-06,4161,0.040375,0,0
-9.9383149721832e-06,4162,0.040625,0,0
-9.9663541440592e-06,4163,0.040875,0,0
-9.9943757300411e-06,4164,0.041125,0,0
-1.0022379347827e-05,4165,0.041375,0,0
-1.0050364965467e-05,4166,0.041625,0,0
-1.0078332718039e-05,4167,0.041875,0,0
-1.0106282867387e-05,4168,0.042125,0,0
-1.0134214887869e-05,4169,0.042375,0,0
-1.0162129271221e-05,4170,0.042625,0,0
-1.0190025527959e-05,4171,0.042875,0,0
-1.0217904128504e-05,4172,0.043125,0,0
-1.024576486884e-05,4173,0.043375,0,0
-1.0273607735005e-05,4174,0.043625,0,0
-1.0301432679259e-05,4175,0.043875,0,0
-1.0329239841907e-05,4176,0.044125,0,0
-1.0357029383913e-05,4177,0.044375,0,0
-1.0384800685935e-05,4178,0.044625,0,0
-1.0412554587258e-05,4179,0.044875,0,0
-1.0440290571014e-05,4180,0.045125,0,0
-1.0468008597592e-05,4181,0.045375,0,0
-1.0495708824933e-05,4182,0.045625,0,0
-1.0523391395036e-05,4183,0.045875,0,0
-1.0551055997469e-05,4184,0.046125,0,0
-1.0578703100411e-05,4185,0.046375,0,0
-1.0606332061549e-05,4186,0.046625,0,0
-1.0633943283528e-05,4187,0.046875,0,0
-1.0661537002752e-05,4188,0.047125,0,0
-1.0689112845457e-05,4189,0.047375,0,0
-1.0716670924402e-05,4190,0.047625,0,0
-1.074421097382e-05,4191,0.047875,0,0
-1.0771733517469e-05,4192,0.048125,0,0
-1.0799238189128e-05,4193,0.048375,0,0
-1.0826725187861e-05,4194,0.048625,0,0
-1.0854194432164e-05,4195,0.048875,0,0
-1.0881645739438e-05,4196,0.049125,0,0
-1.0909079685088e-05,4197,0.049375,0,0
-1.0936495583862e-05,4198,0.049625,0,0
-1.0963893867845e-05,4199,0.049875,0,0
-1.0991274469877e-05,4200,0.050125,0,0
-1.101863714646e-05,4201,0.050375,0,0
-1.1045982172736e-05,4202,0.050625,0,0
-1.1073309580987e-05,4203,0.050875,0,0
-1.110061905207e-05,4204,0.051125,0,0
-1.1127911038205e-05,4205,0.051375,0,0
-1.1155185523122e-05,4206,0.051625,0,0
-1.1182441864761e-05,4207,0.051875,0,0
-1.1209680774968e-05,4208,0.052125,0,0
-1.123690177363e-05,4209,0.052375,0,0
-1.1264105255473e-05,4210,0.052625,0,0
-1.1291291065433e-05,4211,0.052875,0,0
-1.131845909936e-05,4212,0.053125,0,0
-1.1345609296578e-05,4213,0.053375,0,0
-1.1372742075501e-05,4214,0.053625,0,0
-1.1399857155872e-05,4215,0.053875,0,0
-1.1426954554792e-05,4216,0.054125,0,0
-1.1454034185211e-05,4217,0.054375,0,0
-1.1481096146524e-05,4218,0.054625,0,0
-1.1508140797609e-05,4219,0.054875,0,0
-1.1535167183134e-05,4220,0.055125,0,0
-1.156217644571e-05,4221,0.055375,0,0
-1.1589167846887e-05,4222,0.055625,0,0
-1.1616141520831e-05,4223,0.055875,0,0
-1.1643097589064e-05,4224,0.056125,0,0
-1.1670036312899e-05,4225,0.056375,0,0
-1.1696956936496e-05,4226,0.056625,0,0
-1.1723860406821e-05,4227,0.056875,0,0
-1.1750745613219e-05,4228,0.057125,0,0
-1.1777614017388e-05,4229,0.057375,0,0
-1.1804464368017e-05,4230,0.057625,0,0
-1.183129699495e-05,4231,0.057875,0,0
-1.185811223157e-05,4232,0.058125,0,0
-1.1884909497327e-05,4233,0.058375,0,0
-1.1911689698824e-05,4234,0.058625,0,0
-1.1938451881919e-05,4235,0.058875,0,0
-1.19651966574e-05,4236,0.059125,0,0
-1.1991923689466e-05,4237,0.059375,0,0
-1.2018633427052e-05,4238,0.059625,0,0
-1.2045325237033e-05,4239,0.059875,0,0
-1.2071999460824e-05,4240,0.060125,0,0
-1.2098656686104e-05,4241,0.060375,0,0
-1.21252953579e-05,4242,0.060625,0,0
-1.2151917424098e-05,4243,0.060875,0,0
-1.2178521215642e-05,4244,0.061125,0,0
-1.2205107844408e-05,4245,0.061375,0,0
-1.2231676649515e-05,4246,0.061625,0,0
-1.2258228137843e-05,4247,0.061875,0,0
-1.2284761914444e-05,4248,0.062125,0,0
-1.2311278101891e-05,4249,0.062375,0,0
-1.2337776889947e-05,4250,0.062625,0,0
-1.23642580722e-05,4251,0.062875,0,0
-1.2390721447678e-05,4252,0.063125,0,0
-1.2417167617383e-05,4253,0.063375,0,0
-1.2443596234513e-05,4254,0.063625,0,0
-1.2470007388959e-05,4255,0.063875,0,0
-1.2496400467582e-05,4256,0.064125,0,0
-1.2522776552859e-05,4257,0.064375,0,0
-1.2549135052811e-05,4258,0.064625,0,0
-1.2575475851498e-05,4259,0.064875,0,0
-1.2601799218179e-05,4260,0.065125,0,0
-1.2628105007813e-05,4261,0.065375,0,0
-1.2654393189766e-05,4262,0.065625,0,0
-1.2680664377653e-05,4263,0.065875,0,0
-1.2706917386173e-05,4264,0.066125,0,0
-1.2733153197981e-05,4265,0.066375,0,0
-1.2759371771839e-05,4266,0.066625,0,0
-1.2785572316858e-05,4267,0.066875,0,0
-1.2811755679795e-05,4268,0.067125,0,0
-1.2837921418346e-05,4269,0.067375,0,0
-1.2864069669283e-05,4270,0.067625,0,0
-1.2890200705595e-05,4271,0.067875,0,0
-1.2916313899083e-05,4272,0.068125,0,0
-1.2942409990975e-05,4273,0.068375,0,0
-1.2968488083231e-05,4274,0.068625,0,0
-1.2994549120489e-05,4275,0.068875,0,0
-1.3020592603871e-05,4276,0.069125,0,0
-1.3046618628636e-05,4277,0.069375,0,0
-1.3072627071108e-05,4278,0.069625,0,0
-1.3098618045955e-05,4279,0.069875,0,0
-1.3124591721536e-05,4280,0.070125,0,0
-1.3150547847492e-05,4281,0.070375,0,0
-1.3176486320193e-05,4282,0.070625,0,0
-1.3202407706515e-05,4283,0.070875,0,0
-1.322831137496e-05,4284,0.071125,0,0
-1.3254197931225e-05,4285,0.071375,0,0
-1.3280066597855e-05,4286,0.071625,0,0
-1.3305917947999e-05,4287,0.071875,0,0
-1.3331751932628e-05,4288,0.072125,0,0
-1.3357568631034e-05,4289,0.072375,0,0
-1.3383367748768e-05,4290,0.072625,0,0
-1.3409149608785e-05,4291,0.072875,0,0
-1.3434913589519e-05,4292,0.073125,0,0
-1.3460660471608e-05,4293,0.073375,0,0
-1.3486390185533e-05,4294,0.073625,0,0
-1.3512101864671e-05,4295,0.073875,0,0
-1.3537796650912e-05,4296,0.074125,0,0
-1.3563473763453e-05,4297,0.074375,0,0
-1.3589133250997e-05,4298,0.074625,0,0
-1.3614775795484e-05,4299,0.074875,0,0
-1.3640400771149e-05,4300,0.075125,0,0
-1.3666008407059e-05,4301,0.075375,0,0
-1.3691598315787e-05,4302,0.075625,0,0
-1.3717171406637e-05,4303,0.075875,0,0
-1.3742726389105e-05,4304,0.076125,0,0
-1.3768264485831e-05,4305,0.076375,0,0
-1.3793785270542e-05,4306,0.076625,0,0
-1.3819288077667e-05,4307,0.076875,0,0
-1.38447739216e-05,4308,0.077125,0,0
-1.3870242604361e-05,4309,0.077375,0,0
-1.3895693375493e-05,4310,0.077625,0,0
-1.3921127280559e-05,4311,0.077875,0,0
-1.3946543184799e-05,4312,0.078125,0,0
-1.3971942508974e-05,4313,0.078375,0,0
-1.3997323773358e-05,4314,0.078625,0,0
-1.4022687778088e-05,4315,0.078875,0,0
-1.4048034921824e-05,4316,0.079125,0,0
-1.4073364244396e-05,4317,0.079375,0,0
-1.409867644293e-05,4318,0.079625,0,0
-1.4123970896291e-05,4319,0.079875,0,0
-1.4149248437515e-05,4320,0.080125,0,0
-1.4174508582177e-05,4321,0.080375,0,0
-1.4199750907559e-05,4322,0.080625,0,0
-1.4224976497093e-05,4323,0.080875,0,0
-1.425018423807e-05,4324,0.081125,0,0
-1.427537499766e-05,4325,0.081375,0,0
-1.43005484853e-05,4326,0.081625,0,0
-1.4325704181322e-05,4327,0.081875,0,0
-1.4350842769977e-05,4328,0.082125,0,0
-1.4375964124336e-05,4329,0.082375,0,0
-1.4401068243853e-05,4330,0.082625,0,0
-1.4426154604302e-05,4331,0.082875,0,0
-1.4451223899021e-05,4332,0.083125,0,0
-1.4476276209026e-05,4333,0.083375,0,0
-1.4501310473767e-05,4334,0.083625,0,0
-1.4526327986771e-05,4335,0.083875,0,0
-1.4551328072579e-05,4336,0.084125,0,0
-1.4576310759716e-05,4337,0.084375,0,0
-1.4601275930976e-05,4338,0.084625,0,0
-1.4626224216231e-05,4339,0.084875,0,0
-1.4651154895045e-05,4340,0.085125,0,0
-1.4676068363341e-05,4341,0.085375,0,0
-1.4700964475538e-05,4342,0.085625,0,0
-1.4725843349143e-05,4343,0.085875,0,0
-1.4750704842621e-05,4344,0.086125,0,0
-1.4775549378372e-05,4345,0.086375,0,0
-1.4800376166575e-05,4346,0.086625,0,0
-1.4825185900034e-05,4347,0.086875,0,0
-1.4849978317297e-05,4348,0.087125,0,0
-1.4874753486348e-05,4349,0.087375,0,0
-1.4899511165149e-05,4350,0.087625,0,0
-1.4924251730476e-05,4351,0.087875,0,0
-1.4948975056648e-05,4352,0.088125,0,0
-1.4973681104377e-05,4353,0.088375,0,0
-1.4998369776917e-05,4354,0.088625,0,0
-1.5023041205694e-05,4355,0.088875,0,0
-1.504769522473e-05,4356,0.089125,0,0
-1.5072332317631e-05,4357,0.089375,0,0
-1.5096951839548e-05,4358,0.089625,0,0
-1.512155407083e-05,4359,0.089875,0,0
-1.514613939875e-05,4360,0.090125,0,0
-1.5170707023437e-05,4361,0.090375,0,0
-1.5195257698296e-05,4362,0.090625,0,0
-1.5219791055648e-05,4363,0.090875,0,0
-1.5244307017228e-05,4364,0.091125,0,0
-1.5268805848315e-05,4365,0.091375,0,0
-1.529328755409e-05,4366,0.091625,0,0
-1.531775183766e-05,4367,0.091875,0,0
-1.5342198751339e-05,4368,0.092125,0,0
-1.5366628543652e-05,4369,0.092375,0,0
-1.5391041324861e-05,4370,0.092625,0,0
-1.5415436435366e-05,4371,0.092875,0,0
-1.543981477986e-05,4372,0.093125,0,0
-1.5464175314443e-05,4373,0.093375,0,0
