ci_ODE,id,x,y,z
2.2340694254374e-07,0,-1.99975,0,0
6.7022127399935e-07,1,-1.99925,0,0
1.1170351595565e-06,2,-1.99875,0,0
1.5638490457006e-06,3,-1.99825,0,0
2.0106629326665e-06,4,-1.99775,0,0
2.4574777131906e-06,5,-1.99725,0,0
2.9042924950061e-06,6,-1.99675,0,0
3.3511090633507e-06,7,-1.99625,0,0
3.7979242947042e-06,8,-1.99575,0,0
4.2447408668058e-06,9,-1.99525,0,0
4.6915587798903e-06,10,-1.99475,0,0
5.138377141691e-06,11,-1.99425,0,0
5.585195506192e-06,12,-1.99375,0,0
6.0320152123804e-06,13,-1.99325,0,0
6.4788367067416e-06,14,-1.99275,0,0
6.9256577582569e-06,15,-1.99225,0,0
7.3724810446655e-06,16,-1.99175,0,0
7.81930522745e-06,17,-1.99125,0,0
8.2661307530959e-06,18,-1.99075,0,0
8.7129567293367e-06,19,-1.99025,0,0
9.1597858339116e-06,20,-1.98975,0,0
9.6066149433002e-06,21,-1.98925,0,0
1.005344584274e-05,22,-1.98875,0,0
1.0500278978718e-05,23,-1.98825,0,0
1.0947113012715e-05,24,-1.98775,0,0
1.1393949283719e-05,25,-1.98725,0,0
1.1840786899464e-05,26,-1.98675,0,0
1.2287626752684e-05,27,-1.98625,0,0
1.2734469289868e-05,28,-1.98575,0,0
1.3181312279994e-05,29,-1.98525,0,0
1.3628159293305e-05,30,-1.98475,0,0
1.4075006760029e-05,31,-1.98425,0,0
1.4521857357906e-05,32,-1.98375,0,0
1.4968710194668e-05,33,-1.98325,0,0
1.54155648243e-05,34,-1.98275,0,0
1.586242258579e-05,35,-1.98225,0,0
1.6309283033121e-05,36,-1.98175,0,0
1.6756145274027e-05,37,-1.98125,0,0
1.7203010647495e-05,38,-1.98075,0,0
1.7649878261259e-05,39,-1.98025,0,0
1.8096750793057e-05,40,-1.97975,0,0
1.8543623334367e-05,41,-1.97925,0,0
1.8990500347931e-05,42,-1.97875,0,0
1.9437380495232e-05,43,-1.97825,0,0
1.9884263776505e-05,44,-1.97775,0,0
2.0331149745734e-05,45,-1.97725,0,0
2.0778038849404e-05,46,-1.97675,0,0
2.1224931534002e-05,47,-1.97625,0,0
