cn_ODE,id,x,y,z
4.6107145879049e-09,4000,0.000125,0,0
-1.5037788722583e-09,4001,0.000375,0,0
-4.7567674083503e-09,4002,0.000625,0,0
-7.4642105816786e-09,4003,0.000875,0,0
-1.0218909052284e-08,4004,0.001125,0,0
-1.2959189388267e-08,4005,0.001375,0,0
-1.5703198810724e-08,4006,0.001625,0,0
-1.8447049856402e-08,4007,0.001875,0,0
-2.1191714917601e-08,4008,0.002125,0,0
-2.3936886102372e-08,4009,0.002375,0,0
-2.6682606608041e-08,4010,0.002625,0,0
-2.94289898698e-08,4011,0.002875,0,0
-3.2175839569565e-08,4012,0.003125,0,0
-3.4923105928116e-08,4013,0.003375,0,0
-3.7670820791751e-08,4014,0.003625,0,0
-4.0419341582081e-08,4015,0.003875,0,0
-4.3168169528432e-08,4016,0.004125,0,0
-4.5917308326605e-08,4017,0.004375,0,0
-4.8666910065228e-08,4018,0.004625,0,0
-5.1417082912305e-08,4019,0.004875,0,0
-5.4167762998463e-08,4020,0.005125,0,0
-5.691864073568e-08,4021,0.005375,0,0
-5.9670080952348e-08,4022,0.005625,0,0
-6.2421779714969e-08,4023,0.005875,0,0
-6.517404983953e-08,4024,0.006125,0,0
-6.7926266276568e-08,4025,0.006375,0,0
-7.0679365019228e-08,4026,0.006625,0,0
-7.3432511877479e-08,4027,0.006875,0,0
-7.6186071006805e-08,4028,0.007125,0,0
-7.8939903369634e-08,4029,0.007375,0,0
-8.1694063112703e-08,4030,0.007625,0,0
-8.4448491376843e-08,4031,0.007875,0,0
-8.7203385065884e-08,4032,0.008125,0,0
-8.9958438040432e-08,4033,0.008375,0,0
-9.2713639257617e-08,4034,0.008625,0,0
-9.5469152182657e-08,4035,0.008875,0,0
-9.8225083458597e-08,4036,0.009125,0,0
-1.0098092669583e-07,4037,0.009375,0,0
-1.0373724078569e-07,4038,0.009625,0,0
-1.0649371706047e-07,4039,0.009875,0,0
-1.0925034083488e-07,4040,0.010125,0,0
-1.1200724726163e-07,4041,0.010375,0,0
-1.1476419629959e-07,4042,0.010625,0,0
-1.1752145362225e-07,4043,0.010875,0,0
-1.2027877018881e-07,4044,0.011125,0,0
-1.2303632385436e-07,4045,0.011375,0,0
-1.257939547835e-07,4046,0.011625,0,0
-1.28551611621e-07,4047,0.011875,0,0
-1.3130959955555e-07,4048,0.012125,0,0
-1.3406761609656e-07,4049,0.012375,0,0
-1.3682541675543e-07,4050,0.012625,0,0
-1.3958380553627e-07,4051,0.012875,0,0
-1.4234221257163e-07,4052,0.013125,0,0
-1.4510013376955e-07,4053,0.013375,0,0
-1.4785904049183e-07,4054,0.013625,0,0
-1.5061709549228e-07,4055,0.013875,0,0
-1.5337571398059e-07,4056,0.014125,0,0
-1.5613433964893e-07,4057,0.014375,0,0
-1.5889275679139e-07,4058,0.014625,0,0
-1.6165131856821e-07,4059,0.014875,0,0
-1.6440999084456e-07,4060,0.015125,0,0
-1.6716832913549e-07,4061,0.015375,0,0
-1.6992708666127e-07,4062,0.015625,0,0
-1.7268550703631e-07,4063,0.015875,0,0
-1.7544386876246e-07,4064,0.016125,0,0
-1.7820240965312e-07,4065,0.016375,0,0
-1.8096093529771e-07,4066,0.016625,0,0
-1.8371902217972e-07,4067,0.016875,0,0
-1.864774609895e-07,4068,0.017125,0,0
-1.8923568871959e-07,4069,0.017375,0,0
-1.9199375716832e-07,4070,0.017625,0,0
-1.9475181317556e-07,4071,0.017875,0,0
-1.9750975881606e-07,4072,0.018125,0,0
-2.0026765502944e-07,4073,0.018375,0,0
-2.0302533603288e-07,4074,0.018625,0,0
-2.057828674353e-07,4075,0.018875,0,0
-2.085401951832e-07,4076,0.019125,0,0
-2.1129763552456e-07,4077,0.019375,0,0
-2.140549885298e-07,4078,0.019625,0,0
-2.1681162667772e-07,4079,0.019875,0,0
-2.1956881966827e-07,4080,0.020125,0,0
-2.2232535541335e-07,4081,0.020375,0,0
-2.250817943334e-07,4082,0.020625,0,0
-2.2783830941261e-07,4083,0.020875,0,0
-2.3059423954509e-07,4084,0.021125,0,0
-2.3335026155778e-07,4085,0.021375,0,0
-2.3610576542382e-07,4086,0.021625,0,0
-2.3886143517892e-07,4087,0.021875,0,0
-2.4161660587565e-07,4088,0.022125,0,0
-2.4437195122556e-07,4089,0.022375,0,0
-2.471264498232e-07,4090,0.022625,0,0
-2.4988120611108e-07,4091,0.022875,0,0
-2.5263526345342e-07,4092,0.023125,0,0
-2.5538952416423e-07,4093,0.023375,0,0
-2.5814327566637e-07,4094,0.023625,0,0
-2.6089679381686e-07,4095,0.023875,0,0
-2.6364984924372e-07,4096,0.024125,0,0
-2.6640285413367e-07,4097,0.024375,0,0
-2.691555810577e-07,4098,0.024625,0,0
-2.7190779238031e-07,4099,0.024875,0,0
-2.7465991903403e-07,4100,0.025125,0,0
-2.774116929169e-07,4101,0.025375,0,0
-2.8016284552278e-07,4102,0.025625,0,0
-2.8291412352408e-07,4103,0.025875,0,0
-2.8566485083656e-07,4104,0.026125,0,0
-2.8841521935917e-07,4105,0.026375,0,0
-2.9116524282355e-07,4106,0.026625,0,0
-2.9391487618268e-07,4107,0.026875,0,0
-2.9666415436586e-07,4108,0.027125,0,0
-2.9941328445616e-07,4109,0.027375,0,0
-3.0216184851006e-07,4110,0.027625,0,0
-3.0490992178277e-07,4111,0.027875,0,0
-3.0765782939229e-07,4112,0.028125,0,0
-3.1040530534894e-07,4113,0.028375,0,0
-3.1315222730769e-07,4114,0.028625,0,0
-3.1589878404521e-07,4115,0.028875,0,0
-3.1864506107817e-07,4116,0.029125,0,0
-3.2139100900321e-07,4117,0.029375,0,0
-3.2413623215837e-07,4118,0.029625,0,0
-3.2688119586466e-07,4119,0.029875,0,0
-3.2962576680445e-07,4120,0.030125,0,0
-3.3236965000347e-07,4121,0.030375,0,0
-3.3511350804247e-07,4122,0.030625,0,0
-3.3785659765793e-07,4123,0.030875,0,0
-3.4059945220422e-07,4124,0.031125,0,0
-3.4334168896039e-07,4125,0.031375,0,0
-3.4608340525761e-07,4126,0.031625,0,0
-3.4882469959136e-07,4127,0.031875,0,0
-3.5156570295838e-07,4128,0.032125,0,0
-3.5430591254396e-07,4129,0.032375,0,0
-3.570456290976e-07,4130,0.032625,0,0
-3.5978497651154e-07,4131,0.032875,0,0
-3.6252419100195e-07,4132,0.033125,0,0
-3.6526241515368e-07,4133,0.033375,0,0
-3.6800018110339e-07,4134,0.033625,0,0
-3.7073735949445e-07,4135,0.033875,0,0
-3.7347441333207e-07,4136,0.034125,0,0
-3.7621077531461e-07,4137,0.034375,0,0
-3.7894629418048e-07,4138,0.034625,0,0
-3.8168153821498e-07,4139,0.034875,0,0
-3.8441627675108e-07,4140,0.035125,0,0
-3.8715057097834e-07,4141,0.035375,0,0
-3.898839325869e-07,4142,0.035625,0,0
-3.9261709517571e-07,4143,0.035875,0,0
-3.9534919381006e-07,4144,0.036125,0,0
-3.9808136786642e-07,4145,0.036375,0,0
-4.0081254628507e-07,4146,0.036625,0,0
-4.0354334279776e-07,4147,0.036875,0,0
-4.06273436782e-07,4148,0.037125,0,0
-4.0900320625716e-07,4149,0.037375,0,0
-4.1173196770045e-07,4150,0.037625,0,0
-4.1446035610766e-07,4151,0.037875,0,0
-4.1718821647125e-07,4152,0.038125,0,0
-4.1991554169016e-07,4153,0.038375,0,0
-4.2264175359959e-07,4154,0.038625,0,0
-4.2536792456833e-07,4155,0.038875,0,0
-4.2809317870254e-07,4156,0.039125,0,0
-4.308178229135e-07,4157,0.039375,0,0
