cn_ODE,id,x,y,z
-1.157260398621e-08,4000,0.000125,0,0
7.3624162322261e-09,4001,0.000375,0,0
9.6692146477062e-09,4002,0.000625,0,0
9.5793009077328e-09,4003,0.000875,0,0
9.6183572221186e-09,4004,0.001125,0,0
9.6021059436752e-09,4005,0.001375,0,0
9.5978292813373e-09,4006,0.001625,0,0
9.5909396952143e-09,4007,0.001875,0,0
9.5843844354071e-09,4008,0.002125,0,0
9.5775751149385e-09,4009,0.002375,0,0
9.571213872568e-09,4010,0.002625,0,0
9.5647493642367e-09,4011,0.002875,0,0
9.5579504223882e-09,4012,0.003125,0,0
9.5514543795624e-09,4013,0.003375,0,0
9.5447362108436e-09,4014,0.003625,0,0
9.5382165516008e-09,4015,0.003875,0,0
9.5315916084123e-09,4016,0.004125,0,0
9.5254109939069e-09,4017,0.004375,0,0
9.5186779901853e-09,4018,0.004625,0,0
9.511737391265e-09,4019,0.004875,0,0
9.5055773549711e-09,4020,0.005125,0,0
9.498938166884e-09,4021,0.005375,0,0
9.4922619617765e-09,4022,0.005625,0,0
9.485649694077e-09,4023,0.005875,0,0
9.4791186611197e-09,4024,0.006125,0,0
9.4724267655198e-09,4025,0.006375,0,0
9.4655997028145e-09,4026,0.006625,0,0
9.459577954556e-09,4027,0.006875,0,0
9.4523888299891e-09,4028,0.007125,0,0
9.4462776481703e-09,4029,0.007375,0,0
9.4394434797123e-09,4030,0.007625,0,0
9.4332880422516e-09,4031,0.007875,0,0
9.4263683093172e-09,4032,0.008125,0,0
9.4198017225246e-09,4033,0.008375,0,0
9.4131426031424e-09,4034,0.008625,0,0
9.4065679885646e-09,4035,0.008875,0,0
9.3999460177706e-09,4036,0.009125,0,0
9.3935674158054e-09,4037,0.009375,0,0
9.3868585898736e-09,4038,0.009625,0,0
9.380381485051e-09,4039,0.009875,0,0
9.3737744090536e-09,4040,0.010125,0,0
9.3671651912961e-09,4041,0.010375,0,0
9.3605306611584e-09,4042,0.010625,0,0
9.3541239840761e-09,4043,0.010875,0,0
9.3470821685676e-09,4044,0.011125,0,0
9.3413094863764e-09,4045,0.011375,0,0
9.3341872642392e-09,4046,0.011625,0,0
9.3275241342305e-09,4047,0.011875,0,0
9.3211366987553e-09,4048,0.012125,0,0
9.3145882129077e-09,4049,0.012375,0,0
9.3080854665683e-09,4050,0.012625,0,0
9.3010870987271e-09,4051,0.012875,0,0
9.2950206718523e-09,4052,0.013125,0,0
9.2882377398346e-09,4053,0.013375,0,0
9.2814268705832e-09,4054,0.013625,0,0
9.2752288510551e-09,4055,0.013875,0,0
9.2683607810047e-09,4056,0.014125,0,0
9.2621870126939e-09,4057,0.014375,0,0
9.2554956063402e-09,4058,0.014625,0,0
9.2488202450944e-09,4059,0.014875,0,0
9.2420652343455e-09,4060,0.015125,0,0
9.2354399113068e-09,4061,0.015375,0,0
9.2290656885968e-09,4062,0.015625,0,0
9.2223315426953e-09,4063,0.015875,0,0
9.2162218370178e-09,4064,0.016125,0,0
9.2090765338698e-09,4065,0.016375,0,0
9.2025983047567e-09,4066,0.016625,0,0
9.1960159444217e-09,4067,0.016875,0,0
9.1895516098474e-09,4068,0.017125,0,0
9.1829095063948e-09,4069,0.017375,0,0
9.1762355535277e-09,4070,0.017625,0,0
9.1697468650349e-09,4071,0.017875,0,0
9.1632560201183e-09,4072,0.018125,0,0
9.1566713999807e-09,4073,0.018375,0,0
9.1500911168416e-09,4074,0.018625,0,0
9.1432581036282e-09,4075,0.018875,0,0
9.1371658493501e-09,4076,0.019125,0,0
9.130155495437e-09,4077,0.019375,0,0
9.1236753758277e-09,4078,0.019625,0,0
9.117101335091e-09,4079,0.019875,0,0
9.1106221690104e-09,4080,0.020125,0,0
9.1041731711805e-09,4081,0.020375,0,0
9.097458501155e-09,4082,0.020625,0,0
9.0907249698606e-09,4083,0.020875,0,0
9.0840668266941e-09,4084,0.021125,0,0
9.0779285157245e-09,4085,0.021375,0,0
9.07088895083e-09,4086,0.021625,0,0
9.0646805377603e-09,4087,0.021875,0,0
9.0579700942259e-09,4088,0.022125,0,0
9.0514810034128e-09,4089,0.022375,0,0
9.0446772129445e-09,4090,0.022625,0,0
9.0382937253204e-09,4091,0.022875,0,0
9.0315787399818e-09,4092,0.023125,0,0
9.025151033931e-09,4093,0.023375,0,0
9.018389188209e-09,4094,0.023625,0,0
9.0118616368688e-09,4095,0.023875,0,0
9.0054354102661e-09,4096,0.024125,0,0
8.9989617934846e-09,4097,0.024375,0,0
8.9918582510666e-09,4098,0.024625,0,0
8.985898497651e-09,4099,0.024875,0,0
8.9789134463062e-09,4100,0.025125,0,0
8.9723901161717e-09,4101,0.025375,0,0
8.9660946348642e-09,4102,0.025625,0,0
8.9590890819339e-09,4103,0.025875,0,0
8.9527363839438e-09,4104,0.026125,0,0
8.9461994721171e-09,4105,0.026375,0,0
8.9397508882627e-09,4106,0.026625,0,0
8.9328712729771e-09,4107,0.026875,0,0
8.9264727133164e-09,4108,0.027125,0,0
8.9197826976689e-09,4109,0.027375,0,0
8.9132881962533e-09,4110,0.027625,0,0
8.9066869826725e-09,4111,0.027875,0,0
8.9002683938946e-09,4112,0.028125,0,0
8.8933800495889e-09,4113,0.028375,0,0
8.8870567066708e-09,4114,0.028625,0,0
8.8803708503751e-09,4115,0.028875,0,0
8.8737371359911e-09,4116,0.029125,0,0
8.8673416203365e-09,4117,0.029375,0,0
8.860560294239e-09,4118,0.029625,0,0
8.8541657263398e-09,4119,0.029875,0,0
