id,psi_e,x,y,z
0,0,-2,0,0
1,-0.23743435600989,-1.9995,0,0
2,-0.16824197250784,-1.999,0,0
3,-0.18618716732192,-1.9985,0,0
4,-0.18138276350033,-1.998,0,0
5,-0.18265828059257,-1.9975,0,0
6,-0.18231888904605,-1.997,0,0
7,-0.18240914380036,-1.9965,0,0
8,-0.18238514106534,-1.996,0,0
9,-0.1823915267902,-1.9955,0,0
10,-0.18238983050667,-1.995,0,0
11,-0.18239028370345,-1.9945,0,0
12,-0.18239016522853,-1.994,0,0
13,-0.18239019879441,-1.9935,0,0
14,-0.1823901919238,-1.993,0,0
15,-0.1823901958076,-1.9925,0,0
16,-0.18239019683118,-1.992,0,0
17,-0.18239019861546,-1.9915,0,0
18,-0.18239020019742,-1.991,0,0
19,-0.18239020183319,-1.9905,0,0
20,-0.18239020345465,-1.99,0,0
21,-0.18239020507992,-1.9895,0,0
22,-0.18239020670417,-1.989,0,0
23,-0.1823902083287,-1.9885,0,0
24,-0.18239020995315,-1.988,0,0
25,-0.18239021157762,-1.9875,0,0
26,-0.18239021320209,-1.987,0,0
27,-0.18239021482655,-1.9865,0,0
28,-0.18239021645102,-1.986,0,0
29,-0.18239021807549,-1.9855,0,0
30,-0.18239021969995,-1.985,0,0
31,-0.18239022132442,-1.9845,0,0
32,-0.18239022294889,-1.984,0,0
33,-0.18239022457335,-1.9835,0,0
34,-0.18239022619782,-1.983,0,0
35,-0.18239022782229,-1.9825,0,0
36,-0.18239022944675,-1.982,0,0
37,-0.18239023107122,-1.9815,0,0
38,-0.18239023269569,-1.981,0,0
39,-0.18239023432015,-1.9805,0,0
40,-0.18239023594462,-1.98,0,0
41,-0.18239023756909,-1.9795,0,0
42,-0.18239023919355,-1.979,0,0
43,-0.18239024081802,-1.9785,0,0
44,-0.18239024244249,-1.978,0,0
45,-0.18239024406696,-1.9775,0,0
46,-0.18239024569142,-1.977,0,0
47,-0.18239024731589,-1.9765,0,0
48,-0.18239024894036,-1.976,0,0
49,-0.18239025056482,-1.9755,0,0
50,-0.18239025218929,-1.975,0,0
