cm_ODE,id,x,y,z
-7.5004193826305e-10,4000,0.000125,0,0
-1.2156432550044e-09,4001,0.000375,0,0
-1.2451057205799e-09,4002,0.000625,0,0
-1.2446102831933e-09,4003,0.000875,0,0
-1.2424951538071e-09,4004,0.001125,0,0
-1.2402943972559e-09,4005,0.001375,0,0
-1.2380892972869e-09,4006,0.001625,0,0
-1.2358842665689e-09,4007,0.001875,0,0
-1.2336794322492e-09,4008,0.002125,0,0
-1.2314743566218e-09,4009,0.002375,0,0
-1.2292698591732e-09,4010,0.002625,0,0
-1.227065176407e-09,4011,0.002875,0,0
-1.2248608939832e-09,4012,0.003125,0,0
-1.2226564766592e-09,4013,0.003375,0,0
-1.220452435353e-09,4014,0.003625,0,0
-1.2182486740056e-09,4015,0.003875,0,0
-1.2160447004643e-09,4016,0.004125,0,0
-1.2138411846449e-09,4017,0.004375,0,0
-1.2116376748515e-09,4018,0.004625,0,0
-1.2094345029907e-09,4019,0.004875,0,0
-1.2072312295715e-09,4020,0.005125,0,0
-1.2050281742956e-09,4021,0.005375,0,0
-1.2028253615732e-09,4022,0.005625,0,0
-1.2006230004702e-09,4023,0.005875,0,0
-1.1984203043327e-09,4024,0.006125,0,0
-1.1962179430766e-09,4025,0.006375,0,0
-1.1940157045846e-09,4026,0.006625,0,0
-1.1918140497065e-09,4027,0.006875,0,0
-1.1896120353838e-09,4028,0.007125,0,0
-1.1874103711989e-09,4029,0.007375,0,0
-1.1852087099887e-09,4030,0.007625,0,0
-1.1830077491305e-09,4031,0.007875,0,0
-1.1808064349303e-09,4032,0.008125,0,0
-1.1786056982415e-09,4033,0.008375,0,0
-1.1764047371538e-09,4034,0.008625,0,0
-1.1742041078964e-09,4035,0.008875,0,0
-1.1720037272949e-09,4036,0.009125,0,0
-1.1698035709394e-09,4037,0.009375,0,0
-1.1676034114561e-09,4038,0.009625,0,0
-1.1654036021106e-09,4039,0.009875,0,0
-1.1632039094268e-09,4040,0.010125,0,0
-1.1610043395071e-09,4041,0.010375,0,0
-1.1588049816284e-09,4042,0.010625,0,0
-1.1566058754569e-09,4043,0.010875,0,0
-1.1544068737421e-09,4044,0.011125,0,0
-1.1522082191138e-09,4045,0.011375,0,0
-1.1500095705117e-09,4046,0.011625,0,0
-1.1478112659449e-09,4047,0.011875,0,0
-1.1456130780398e-09,4048,0.012125,0,0
-1.1434150037451e-09,4049,0.012375,0,0
-1.1412172826396e-09,4050,0.012625,0,0
-1.1390195523038e-09,4051,0.012875,0,0
