cn_ODE,id,x,y,z
-1.2243470126627e-08,4000,0.000125,0,0
-1.3356347278171e-09,4001,0.000375,0,0
2.9977756388355e-11,4002,0.000625,0,0
-5.7445605076197e-11,4003,0.000875,0,0
-2.8071545162976e-11,4004,0.001125,0,0
-3.6843528227562e-11,4005,0.001375,0,0
-3.7550351716759e-11,4006,0.001625,0,0
-4.0343707541375e-11,4007,0.001875,0,0
-4.2739773525867e-11,4008,0.002125,0,0
-4.4992852108947e-11,4009,0.002375,0,0
-4.7366412387392e-11,4010,0.002625,0,0
-4.9776870640747e-11,4011,0.002875,0,0
-5.2378304926833e-11,4012,0.003125,0,0
-5.4592607832363e-11,4013,0.003375,0,0
-5.6604001705002e-11,4014,0.003625,0,0
-5.9120404752311e-11,4015,0.003875,0,0
-6.1567707692039e-11,4016,0.004125,0,0
-6.3958060039521e-11,4017,0.004375,0,0
-6.6322191580879e-11,4018,0.004625,0,0
-6.871470956799e-11,4019,0.004875,0,0
-7.0940093832876e-11,4020,0.005125,0,0
-7.333003019909e-11,4021,0.005375,0,0
-7.5778271136327e-11,4022,0.005625,0,0
-7.8096205554951e-11,4023,0.005875,0,0
-8.0326605583032e-11,4024,0.006125,0,0
-8.2785811815781e-11,4025,0.006375,0,0
-8.5226577829561e-11,4026,0.006625,0,0
-8.7429954741909e-11,4027,0.006875,0,0
-9.0026350767604e-11,4028,0.007125,0,0
-9.22115809003e-11,4029,0.007375,0,0
-9.4517236783531e-11,4030,0.007625,0,0
-9.6980816606529e-11,4031,0.007875,0,0
-9.9442103152197e-11,4032,0.008125,0,0
-1.015826159626e-10,4033,0.008375,0,0
-1.0412913670969e-10,4034,0.008625,0,0
-1.0647887698509e-10,4035,0.008875,0,0
-1.0870689542758e-10,4036,0.009125,0,0
-1.1131560010238e-10,4037,0.009375,0,0
-1.1335814109766e-10,4038,0.009625,0,0
-1.159293624097e-10,4039,0.009875,0,0
-1.1827801856424e-10,4040,0.010125,0,0
-1.2051327985671e-10,4041,0.010375,0,0
-1.2305436501042e-10,4042,0.010625,0,0
-1.2542845985474e-10,4043,0.010875,0,0
-1.2759937735324e-10,4044,0.011125,0,0
-1.2994431398961e-10,4045,0.011375,0,0
-1.3231867505977e-10,4046,0.011625,0,0
-1.3467581761709e-10,4047,0.011875,0,0
-1.3714765030571e-10,4048,0.012125,0,0
-1.3965849890397e-10,4049,0.012375,0,0
-1.4169164745583e-10,4050,0.012625,0,0
-1.4399575469178e-10,4051,0.012875,0,0
-1.4660954478977e-10,4052,0.013125,0,0
-1.4889358103116e-10,4053,0.013375,0,0
-1.5131544872345e-10,4054,0.013625,0,0
-1.5338822727706e-10,4055,0.013875,0,0
-1.5606906522345e-10,4056,0.014125,0,0
-1.5832133371777e-10,4057,0.014375,0,0
-1.6076315395553e-10,4058,0.014625,0,0
-1.6307670792633e-10,4059,0.014875,0,0
-1.6550683092369e-10,4060,0.015125,0,0
-1.6766079545755e-10,4061,0.015375,0,0
-1.6997847844969e-10,4062,0.015625,0,0
-1.7271567935074e-10,4063,0.015875,0,0
-1.7484144094007e-10,4064,0.016125,0,0
-1.7719553276931e-10,4065,0.016375,0,0
-1.7959321218218e-10,4066,0.016625,0,0
-1.8182192085487e-10,4067,0.016875,0,0
-1.8424475673969e-10,4068,0.017125,0,0
-1.8666782781508e-10,4069,0.017375,0,0
-1.8887742815631e-10,4070,0.017625,0,0
-1.9143482426435e-10,4071,0.017875,0,0
-1.9365663760096e-10,4072,0.018125,0,0
-1.9606089207659e-10,4073,0.018375,0,0
-1.9838017795322e-10,4074,0.018625,0,0
-2.0077148103759e-10,4075,0.018875,0,0
-2.0316692485268e-10,4076,0.019125,0,0
-2.0547355093423e-10,4077,0.019375,0,0
-2.0772037348103e-10,4078,0.019625,0,0
-2.1033312662096e-10,4079,0.019875,0,0
-2.1260703451671e-10,4080,0.020125,0,0
-2.1500011005478e-10,4081,0.020375,0,0
-2.1724100922565e-10,4082,0.020625,0,0
-2.1959463286929e-10,4083,0.020875,0,0
-2.2201960560818e-10,4084,0.021125,0,0
-2.2434858929377e-10,4085,0.021375,0,0
-2.2680516923649e-10,4086,0.021625,0,0
-2.291076485971e-10,4087,0.021875,0,0
-2.3151183116302e-10,4088,0.022125,0,0
-2.3371476450115e-10,4089,0.022375,0,0
-2.3623648512643e-10,4090,0.022625,0,0
