cn_ODE,id,x,y,z
-1.2042727925987e-08,4000,0.000125,0,0
-3.9786056393876e-10,4001,0.000375,0,0
1.0441390048584e-09,4002,0.000625,0,0
9.5611696389482e-10,4003,0.000875,0,0
9.8711461232618e-10,4004,0.001125,0,0
9.7750385563996e-10,4005,0.001375,0,0
9.7649195673917e-10,4006,0.001625,0,0
9.7359669978813e-10,4007,0.001875,0,0
9.7126067691994e-10,4008,0.002125,0,0
9.686193788239e-10,4009,0.002375,0,0
9.6609820257653e-10,4010,0.002625,0,0
9.6357461647299e-10,4011,0.002875,0,0
9.6097107826548e-10,4012,0.003125,0,0
9.582645403908e-10,4013,0.003375,0,0
9.5556959748915e-10,4014,0.003625,0,0
9.5327178033342e-10,4015,0.003875,0,0
9.50705540063e-10,4016,0.004125,0,0
9.4816257723376e-10,4017,0.004375,0,0
9.4534432343828e-10,4018,0.004625,0,0
9.4314680550026e-10,4019,0.004875,0,0
9.4017351114648e-10,4020,0.005125,0,0
9.3789721808727e-10,4021,0.005375,0,0
9.3529124606273e-10,4022,0.005625,0,0
9.3269446880444e-10,4023,0.005875,0,0
9.3019131047929e-10,4024,0.006125,0,0
9.2754875053456e-10,4025,0.006375,0,0
9.2515614282971e-10,4026,0.006625,0,0
9.2263365388456e-10,4027,0.006875,0,0
9.1986571194879e-10,4028,0.007125,0,0
9.1746587773832e-10,4029,0.007375,0,0
9.1499436765405e-10,4030,0.007625,0,0
9.1208160913226e-10,4031,0.007875,0,0
9.0984841828647e-10,4032,0.008125,0,0
9.0707125388308e-10,4033,0.008375,0,0
9.0443684749105e-10,4034,0.008625,0,0
9.0224357813477e-10,4035,0.008875,0,0
8.9940761386969e-10,4036,0.009125,0,0
8.9687514790641e-10,4037,0.009375,0,0
8.9427359411414e-10,4038,0.009625,0,0
8.9179922235956e-10,4039,0.009875,0,0
8.8925769287269e-10,4040,0.010125,0,0
8.8675163224675e-10,4041,0.010375,0,0
8.8403625766358e-10,4042,0.010625,0,0
8.8146364163387e-10,4043,0.010875,0,0
8.7895877265453e-10,4044,0.011125,0,0
8.7644876751135e-10,4045,0.011375,0,0
8.7370549301815e-10,4046,0.011625,0,0
8.7137823150639e-10,4047,0.011875,0,0
8.6857743480245e-10,4048,0.012125,0,0
8.6632501533298e-10,4049,0.012375,0,0
8.6353967929781e-10,4050,0.012625,0,0
8.6117999943637e-10,4051,0.012875,0,0
8.5839652077505e-10,4052,0.013125,0,0
8.5593216948799e-10,4053,0.013375,0,0
8.5346643584317e-10,4054,0.013625,0,0
8.5079402764999e-10,4055,0.013875,0,0
8.480879573375e-10,4056,0.014125,0,0
8.4580627695901e-10,4057,0.014375,0,0
8.4299101718783e-10,4058,0.014625,0,0
8.4060202239699e-10,4059,0.014875,0,0
8.380961347284e-10,4060,0.015125,0,0
8.353356538383e-10,4061,0.015375,0,0
8.3282776519328e-10,4062,0.015625,0,0
8.3046258235529e-10,4063,0.015875,0,0
8.2784737729215e-10,4064,0.016125,0,0
8.2526317138516e-10,4065,0.016375,0,0
8.225387767007e-10,4066,0.016625,0,0
8.2005331117265e-10,4067,0.016875,0,0
8.1745354539239e-10,4068,0.017125,0,0
8.1505200397007e-10,4069,0.017375,0,0
8.1234684528187e-10,4070,0.017625,0,0
8.0978252041722e-10,4071,0.017875,0,0
8.0718260068026e-10,4072,0.018125,0,0
8.048352202522e-10,4073,0.018375,0,0
8.0205697863974e-10,4074,0.018625,0,0
7.9967531614556e-10,4075,0.018875,0,0
7.9724516864523e-10,4076,0.019125,0,0
7.9445781030196e-10,4077,0.019375,0,0
7.9202113869637e-10,4078,0.019625,0,0
7.8922985060812e-10,4079,0.019875,0,0
7.8703986193919e-10,4080,0.020125,0,0
7.8407476973748e-10,4081,0.020375,0,0
7.8192347938827e-10,4082,0.020625,0,0
7.7910234614156e-10,4083,0.020875,0,0
7.7653698917065e-10,4084,0.021125,0,0
7.7400324222251e-10,4085,0.021375,0,0
7.7149399022036e-10,4086,0.021625,0,0
7.6903320175717e-10,4087,0.021875,0,0
7.6632430961879e-10,4088,0.022125,0,0
7.6392997621646e-10,4089,0.022375,0,0
7.6124491023397e-10,4090,0.022625,0,0
7.5872843852956e-10,4091,0.022875,0,0
7.5593158412024e-10,4092,0.023125,0,0
7.5383166703758e-10,4093,0.023375,0,0
7.5092110044732e-10,4094,0.023625,0,0
7.4851622144413e-10,4095,0.023875,0,0
7.4580127818369e-10,4096,0.024125,0,0
7.4339637334939e-10,4097,0.024375,0,0
7.4088938700452e-10,4098,0.024625,0,0
7.3823378497501e-10,4099,0.024875,0,0
7.3575254501651e-10,4100,0.025125,0,0
7.3296124020444e-10,4101,0.025375,0,0
7.3075318707391e-10,4102,0.025625,0,0
7.2816141037288e-10,4103,0.025875,0,0
7.2541848127939e-10,4104,0.026125,0,0
7.2296873495454e-10,4105,0.026375,0,0
7.203374807719e-10,4106,0.026625,0,0
7.1766677632113e-10,4107,0.026875,0,0
7.1537649163288e-10,4108,0.027125,0,0
7.1273803645047e-10,4109,0.027375,0,0
7.1017964526168e-10,4110,0.027625,0,0
7.0748942923755e-10,4111,0.027875,0,0
7.0510925047405e-10,4112,0.028125,0,0
7.0240413537078e-10,4113,0.028375,0,0
6.9990373400912e-10,4114,0.028625,0,0
6.9744529097339e-10,4115,0.028875,0,0
6.9486153010429e-10,4116,0.029125,0,0
6.9225058676884e-10,4117,0.029375,0,0
6.8981660097597e-10,4118,0.029625,0,0
6.87188771273e-10,4119,0.029875,0,0
6.8443500761167e-10,4120,0.030125,0,0
6.8206035635479e-10,4121,0.030375,0,0
6.793859198633e-10,4122,0.030625,0,0
6.7720242930588e-10,4123,0.030875,0,0
6.7422109770719e-10,4124,0.031125,0,0
6.7196651465807e-10,4125,0.031375,0,0
6.6933066719872e-10,4126,0.031625,0,0
6.6659540368563e-10,4127,0.031875,0,0
6.6440399197425e-10,4128,0.032125,0,0
6.6149032142159e-10,4129,0.032375,0,0
6.5903271812755e-10,4130,0.032625,0,0
6.5638510691199e-10,4131,0.032875,0,0
6.5405856447022e-10,4132,0.033125,0,0
6.5146450896596e-10,4133,0.033375,0,0
6.4873869357008e-10,4134,0.033625,0,0
6.4635902655001e-10,4135,0.033875,0,0
6.4380497620856e-10,4136,0.034125,0,0
6.4107126299616e-10,4137,0.034375,0,0
6.3885172900489e-10,4138,0.034625,0,0
6.3598942475276e-10,4139,0.034875,0,0
6.3351849574666e-10,4140,0.035125,0,0
6.3098042990626e-10,4141,0.035375,0,0
6.2844484336518e-10,4142,0.035625,0,0
6.2603331232088e-10,4143,0.035875,0,0
6.2322118237032e-10,4144,0.036125,0,0
6.2086059730848e-10,4145,0.036375,0,0
6.1826545920125e-10,4146,0.036625,0,0
6.1567478613672e-10,4147,0.036875,0,0
6.1305186049702e-10,4148,0.037125,0,0
6.105709325719e-10,4149,0.037375,0,0
6.0793885062801e-10,4150,0.037625,0,0
6.0557609735156e-10,4151,0.037875,0,0
6.0281925431211e-10,4152,0.038125,0,0
6.0040280454071e-10,4153,0.038375,0,0
5.9779641135784e-10,4154,0.038625,0,0
5.9534305079083e-10,4155,0.038875,0,0
5.9269138997175e-10,4156,0.039125,0,0
5.9018241568799e-10,4157,0.039375,0,0
5.8771087080084e-10,4158,0.039625,0,0
5.850493813909e-10,4159,0.039875,0,0
5.824937771438e-10,4160,0.040125,0,0
5.7993559054396e-10,4161,0.040375,0,0
5.7736246708052e-10,4162,0.040625,0,0
5.7483843206307e-10,4163,0.040875,0,0
5.7223744319435e-10,4164,0.041125,0,0
5.6988064134757e-10,4165,0.041375,0,0
5.6725830217992e-10,4166,0.041625,0,0
5.6466043489188e-10,4167,0.041875,0,0
5.6212652704813e-10,4168,0.042125,0,0
5.596099538895e-10,4169,0.042375,0,0
5.5702624869418e-10,4170,0.042625,0,0
5.5454190929982e-10,4171,0.042875,0,0
5.5195164630766e-10,4172,0.043125,0,0
5.4940072378106e-10,4173,0.043375,0,0
5.4674571375304e-10,4174,0.043625,0,0
5.4428712608474e-10,4175,0.043875,0,0
5.4170052848196e-10,4176,0.044125,0,0
5.3909585847581e-10,4177,0.044375,0,0
5.3672816053272e-10,4178,0.044625,0,0
5.3402455238915e-10,4179,0.044875,0,0
5.3162644891771e-10,4180,0.045125,0,0
5.2893567542393e-10,4181,0.045375,0,0
5.264108838231e-10,4182,0.045625,0,0
5.2375616623151e-10,4183,0.045875,0,0
5.2147419591026e-10,4184,0.046125,0,0
5.1883621604207e-10,4185,0.046375,0,0
5.1634352991729e-10,4186,0.046625,0,0
5.1352980261167e-10,4187,0.046875,0,0
5.1138648234105e-10,4188,0.047125,0,0
5.0846737302372e-10,4189,0.047375,0,0
5.0633688401477e-10,4190,0.047625,0,0
5.0321357532843e-10,4191,0.047875,0,0
5.0087697504126e-10,4192,0.048125,0,0
4.9857779734733e-10,4193,0.048375,0,0
4.9598333128282e-10,4194,0.048625,0,0
4.9320933849604e-10,4195,0.048875,0,0
4.9094554238475e-10,4196,0.049125,0,0
4.881842959666e-10,4197,0.049375,0,0
4.8574603776666e-10,4198,0.049625,0,0
4.8305772316209e-10,4199,0.049875,0,0
